distance,T,p,U_0,U_1,U_2
0.00155556,238.407,13338.2,394.845,0.34027,0
0.00311111,167.734,5108.14,549.152,-175.611,0
0.00466667,145.238,4142.58,591.947,-208.104,0
0.00622222,137.519,4101.97,611.052,-207.856,0
0.00777778,129.742,4044.63,626.467,-207.45,0
0.00933333,123.159,4024.05,639.279,-202.987,0
0.0108889,117.698,3962.09,648.768,-201.096,0
0.0124444,113.391,3867.62,655.214,-201.595,0
0.014,110.697,3821.62,658.514,-201.744,0
0.0155556,109.7,3804.39,659.668,-201.599,0
0.0171111,107.789,3752.54,661.406,-202.084,0
0.0186667,105.505,3639.62,663.624,-205.049,0
0.0202222,103.081,3482.18,664.663,-210.266,0
0.0217778,106.896,3625.44,658.823,-210.393,0
0.0233333,107.14,3692.83,660.421,-204.561,0
0.0248889,105.123,3637.43,662.98,-204.905,0
0.0264444,106.336,3684.8,661.022,-203.922,0
0.028,105.626,3660.16,662.459,-202.53,0
0.0295556,104.517,3607.03,663.534,-204.308,0
0.0311111,104.391,3568.11,662.559,-207.763,0
0.0326667,103.071,3398.57,662.824,-214.156,0
0.0342222,106.106,3578.86,659.192,-211.185,0
0.0357778,105.22,3564.14,660.956,-208.998,0
0.0373333,106.084,3640.2,660.088,-205.667,0
0.0388889,105.827,3676.77,661.294,-203.791,0
0.0404444,104.639,3590.93,663.002,-205.703,0
0.042,103.933,3514.3,663.272,-208.649,0
0.0435556,104.546,3525.83,661.758,-210.532,0
0.0451111,103.448,3425.33,661.736,-214.571,0
0.0466667,105.104,3503.72,658.98,-214.243,0
0.0482222,105.699,3603.15,660.38,-208.411,0
0.0497778,105.209,3610.64,662.084,-205.96,0
0.0513333,104.218,3549.6,663.237,-207.64,0
0.0528889,105.092,3556.1,661.006,-209.859,0
0.0544444,103.32,3387.46,661.405,-216.588,0
0.056,103.582,3347.74,660.468,-218.117,0
0.0575556,103.59,3378.75,661.058,-216.524,0
0.0591111,103.193,3407.23,662.771,-213.936,0
0.0606667,104.139,3460.27,661.843,-213.146,0
0.0622222,104.793,3478.66,661.147,-212.11,0
0.0637778,104.793,3479.25,661.215,-211.619,0
0.0653333,112.768,4167.37,655.029,-189.94,0
0.0668889,153.569,10516.3,612.256,-47.6481,0
0.0684444,164.794,13001.2,592.881,-19.2017,0
0.07,165.771,13455.4,589.918,1.28107,0
0.0715556,164.084,13258.2,592.53,8.28716,0
0.0731111,164.597,13434.1,591.73,6.3736,0
0.0746667,164.675,13416,591.752,6.83765,0
0.0762222,165.096,13473.3,590.964,6.72582,0
0.0777778,166.371,13816.6,588.423,3.16504,0
0.0793333,166.598,13853.1,587.765,3.72421,0
0.0808889,166.203,13791.3,587.79,5.25907,0
0.0824444,166.062,13759.7,588.271,6.01901,0
0.084,166.313,13793.3,587.582,6.40048,0
0.0855556,166.435,13794.8,586.914,6.75667,0
0.0871111,166.402,13825.7,587.385,6.55399,0
0.0886667,166.53,13857.4,587.232,6.25473,0
0.0902222,166.531,13876.3,587.284,5.97059,0
0.0917778,166.394,13851.6,587.699,5.7803,0
0.0933333,166.263,13819.7,587.977,5.70158,0
0.0948889,165.976,13752,588.541,5.33422,0
0.0964444,165.849,13724.7,588.761,5.22798,0
0.098,165.841,13719.5,588.882,5.11405,0
0.0995556,165.888,13724.3,588.876,4.95626,0
0.101111,166.131,13719.8,588.11,4.80968,0
0.102667,165.824,13707,589.069,4.71487,0
0.104222,165.702,13661,589.416,4.11444,0
0.105778,165.643,13645.4,589.599,3.96943,0
0.107333,165.995,13651.7,588.625,4.10127,0
0.108889,165.676,13645.9,589.623,4.23803,0
0.110444,165.861,13684,589.377,4.95388,0
0.112,165.903,13695.3,589.337,5.21243,0
0.113556,165.926,13697.8,589.342,5.19283,0
0.115111,165.946,13701.4,589.343,5.10518,0
0.116667,165.994,13707.9,589.303,4.94148,0
0.118222,166.105,13723.8,589.216,4.5261,0
0.119778,166.102,13720,589.256,4.39951,0
0.121333,166.085,13711.8,589.339,4.34688,0
0.122889,166.064,13700.3,589.434,4.28073,0
0.124444,166.042,13688.1,589.53,4.28491,0
0.126,166.034,13676.6,589.601,4.33856,0
0.127556,166.021,13665.7,589.678,4.39482,0
0.129111,166.012,13646.4,589.815,4.5139,0
0.130667,166.02,13638.6,589.859,4.60273,0
0.132222,166.01,13629.5,589.942,4.61228,0
0.133778,166.029,13625.7,589.958,4.56271,0
0.135333,166.013,13618.9,590.027,4.48663,0
0.136889,166.034,13616.4,590.042,4.37404,0
0.138444,166.006,13610,590.131,4.30317,0
0.14,166.016,13607.6,590.193,4.19986,0
0.141556,166.012,13604.4,590.288,4.19057,0
0.143111,166.014,13602.3,590.398,4.15551,0
0.144667,166.008,13597.5,590.544,4.16984,0
0.146222,166.005,13594.9,590.7,4.15746,0
0.147778,165.986,13585.8,590.909,4.16281,0
0.149333,165.976,13581,591.105,4.1521,0
0.150889,165.938,13568.3,591.365,4.12487,0
0.152444,165.911,13558.8,591.607,4.10895,0
0.154,165.878,13547.2,591.865,4.06177,0
