distance,T,p,U_0,U_1,U_2
0.00155556,238.469,13270.9,414.064,0.369484,0
0.00311111,167.313,5612.64,566.173,-152.778,0
0.00466667,146.163,4082.61,600.979,-203.772,0
0.00622222,137.293,4066.89,616.31,-204.494,0
0.00777778,126.516,3879.79,639.216,-203.726,0
0.00933333,119.126,3748.88,649.856,-206.414,0
0.0108889,112.419,3542.07,655.527,-214.175,0
0.0124444,112.306,3746.51,656.913,-202.806,0
0.014,107.546,3552.74,663.692,-200.994,0
0.0155556,107.31,3598.75,663.528,-204.432,0
0.0171111,106.28,3583.38,662.238,-204.906,0
0.0186667,103.683,3343.8,668.988,-200.965,0
0.0202222,103.085,3295.72,667.515,-201.885,0
0.0217778,105.026,3517.18,659.199,-211.29,0
0.0233333,105.075,3558.14,660.132,-213.992,0
0.0248889,103.123,3359.9,664.771,-208.745,0
0.0264444,104.163,3472.04,660.553,-212.222,0
0.028,105.055,3557.6,663.083,-205.505,0
0.0295556,104.2,3461.17,664.054,-213.329,0
0.0311111,103.91,3418.79,661.865,-214.49,0
0.0326667,104.522,3483.91,659.004,-213.725,0
0.0342222,106.643,3746.62,659.845,-201.578,0
0.0357778,106.554,3742.47,662.294,-197.637,0
0.0373333,106.278,3722.37,663.1,-197.41,0
0.0388889,105.989,3693.11,662.09,-201.647,0
0.0404444,106.026,3681.18,661.01,-203.15,0
0.042,106.041,3678.71,660.968,-203.848,0
0.0435556,105.737,3638.55,662.619,-202.602,0
0.0451111,105.048,3554.3,665.226,-201.822,0
0.0466667,104.562,3506.81,664.269,-210.163,0
0.0482222,104.423,3492.37,664.14,-210.629,0
0.0497778,105.101,3572.44,663.346,-205.703,0
0.0513333,106.179,3689.98,661.44,-204.127,0
0.0528889,105.805,3649.53,663.073,-204.036,0
0.0544444,105.113,3574.61,663.322,-203.446,0
0.056,105.221,3584.15,661.585,-204.872,0
0.0575556,104.793,3533.81,662.276,-203.857,0
0.0591111,107.312,3770.15,658.512,-203.526,0
0.0606667,147.471,10721,593.899,-198.377,0
0.0622222,156.032,12445.2,614.282,-50.6,0
0.0637778,155.261,11990.1,617.164,-25.5769,0
0.0653333,159.427,12867.6,612.905,-29.5061,0
0.0668889,155.803,12370.1,621.905,-20.1813,0
0.0684444,152.696,11649.2,628.103,-9.12093,0
0.07,152.796,11414.2,629.683,-6.57091,0
0.0715556,153.275,11484,630.409,-9.87111,0
0.0731111,153.151,11481,630.067,-10.7013,0
0.0746667,155.248,12106.1,622.268,-11.369,0
0.0762222,157.292,12777.2,617.131,-20.3935,0
0.0777778,158.207,13100,615.407,-17.7111,0
0.0793333,159.321,13277.2,611.282,-17.0998,0
0.0808889,160.126,13281.9,603.529,-11.6101,0
0.0824444,160.641,13322.2,599.763,-9.15385,0
0.084,161.68,13589.3,594.915,-6.24919,0
0.0855556,161.867,13682.2,593.19,-6.90913,0
0.0871111,163.236,13862.6,588.315,-2.484,0
0.0886667,163.983,13959.1,584.997,-0.716778,0
0.0902222,164.74,14021.4,581.743,1.06375,0
0.0917778,165.087,13985.5,579.657,2.44997,0
0.0933333,165.033,13953.2,579.724,1.88722,0
0.0948889,164.587,13842.2,579.666,-0.634662,0
0.0964444,164.352,13818.1,579.695,-1.44195,0
0.098,163.967,13762,579.882,-3.39,0
0.0995556,163.302,13795,580.239,-7.54336,0
0.101111,162.754,13697.4,580.346,-12.931,0
0.102667,161.641,13676.4,581.584,-12.9944,0
0.104222,160.117,13777.1,582.518,-19.797,0
0.105778,159.112,13762.6,582.851,-22.5167,0
0.107333,158.407,13754.9,582.272,-23.9178,0
0.108889,157.317,13717.4,583.566,-24.2437,0
0.110444,156.286,13699.9,583.964,-21.6138,0
0.112,155.77,13629.7,584.432,-21.33,0
0.113556,155.425,13581.8,584.623,-17.128,0
0.115111,155.116,13531.5,584.725,-15.8214,0
0.116667,154.717,13446.3,584.784,-14.2081,0
0.118222,153.994,13315.5,585.198,-11.6038,0
0.119778,153.672,13258.7,585.876,-9.94236,0
0.121333,153.421,13214.7,586.69,-8.71771,0
0.122889,153.259,13195.7,587.573,-7.96053,0
0.124444,153.204,13196.8,588.535,-7.56296,0
0.126,153.191,13204.4,589.525,-7.36298,0
0.127556,153.194,13220.8,590.505,-7.07042,0
0.129111,153.23,13251.8,592.426,-6.53635,0
0.130667,153.215,13250.4,593.289,-6.29687,0
0.132222,153.169,13242.4,594.076,-5.97141,0
0.133778,153.07,13218.4,594.707,-5.7667,0
0.135333,152.867,13163.1,594.976,-5.78805,0
0.136889,152.525,13068.8,594.912,-5.86997,0
0.138444,152.033,12933.4,594.429,-6.13795,0
0.14,151.376,12750.7,593.322,-6.55442,0
0.141556,150.548,12518.2,591.555,-7.23282,0
0.143111,149.578,12247.2,589.155,-8.2395,0
0.144667,148.509,11953.4,586.302,-9.52492,0
0.146222,147.392,11653.1,583.323,-10.9312,0
0.147778,146.341,11380.7,580.577,-12.1225,0
0.149333,145.448,11154.8,578.57,-12.9134,0
0.150889,144.835,11006,577.555,-13.1271,0
0.152444,144.486,10926.3,577.424,-13.0607,0
0.154,144.332,10896.6,577.763,-12.7208,0
