distance,T,p,U_0,U_1,U_2
0,335.804,3169.95,1.66845,-1.8833,0
0.00153939,335.01,3152.62,5.88285,-1.0023,0
0.00307879,331.078,3117.16,-15.7981,5.0892,0
0.00461818,326.977,3029.64,-66.4927,3.86122,0
0.00615758,322.907,2917.4,-113.755,-7.45597,0
0.00769697,319.253,2845.52,-145.522,-4.04068,0
0.00923636,316.852,2829.74,-167.988,-2.45718,0
0.0107758,315.179,2869.32,-183.548,-0.0901504,0
0.0123152,314.059,2959.89,-192.121,0.844183,0
0.0138545,313.532,3045.22,-194.36,1.60092,0
0.0153939,313.642,3230.85,-192.322,0.643084,0
0.0169333,315.156,3502.36,-183.086,-0.112149,0
0.0184727,316.91,3738.55,-173.245,-0.755949,0
0.0200121,320.069,4158.6,-151.505,-1.62929,0
0.0215515,321.631,4456.13,-131.056,-2.37026,0
0.0230909,324.146,4980.25,-95.9304,-4.17132,0
0.0246303,326.429,5421.01,-70.6524,-4.76823,0
0.0261697,328.677,5890.26,-48.7955,-1.76432,0
0.0277091,332.244,6759.97,-32.0853,-4.81867,0
0.0292485,333.949,7436.56,4.27364,-5.4498,0
0.0307879,333.128,7984.14,31.0925,-6.3408,0
0.0323273,331.764,8500.19,57.4201,-5.05475,0
0.0338667,328.221,9233.34,92.1045,-3.61064,0
0.0354061,325.509,9755.08,113.035,-3.99295,0
0.0369455,323.558,10269.6,135.966,-3.19857,0
0.0384848,320.943,10750.5,155.572,-3.19747,0
0.0400242,317.771,11153.6,179.778,-3.20814,0
0.0415636,314.258,11408.4,200.603,-2.74985,0
0.043103,311.679,11720.9,214.017,-1.97722,0
0.0446424,309.472,12053,226.347,-1.81928,0
0.0461818,306.054,12157.6,243.06,-1.73432,0
0.0477212,302.299,12127,259.177,-1.30904,0
0.0492606,299.288,12179.5,271.545,-0.94506,0
0.0508,298.176,12272,275.999,-0.890191,0
0.0523394,295.981,12464.8,284.181,-0.702393,0
0.0538788,293.131,12489.7,294.488,-0.92163,0
0.0554182,290.677,12405.8,304.723,-0.746886,0
0.0569576,290.054,12476.8,311.756,-0.405153,0
0.058497,290.238,12575.1,313.779,-0.25171,0
0.0600364,289.929,12728.1,318.872,-0.211732,0
0.0615758,288.969,12777.8,324.601,-0.154122,0
0.0631152,288.158,12772,327.141,-0.140439,0
0.0646545,286.092,12707.2,332.253,-0.179216,0
0.0661939,284.464,12668,336.588,-0.155813,0
0.0677333,284.186,12678.9,338.545,-0.122332,0
0.0692727,284.721,12802.1,341.018,0.0236082,0
0.0708121,285.563,12890.1,340.962,0.0836975,0
0.0723515,285.974,13040.1,341.787,0.0150422,0
0.0738909,284.875,12982.9,345.252,-0.0857142,0
0.0754303,284.117,12920.6,347.309,-0.0568781,0
0.0769697,283.061,12830.7,349.811,-0.0236561,0
0.0785091,283.035,12828.6,350.488,0.0155668,0
0.0800485,283.309,12869.4,351.512,-0.0307545,0
0.0815879,283.727,12915.6,351.737,0.0936706,0
0.0831273,283.791,12954.8,352.046,0.0682863,0
0.0846667,283.53,12995.3,353.151,0.0432935,0
0.0862061,283.144,12990.1,353.912,0.0422607,0
0.0877455,282.606,12970,355.423,0.00236522,0
0.0892848,282.536,12955.4,355.795,0.066789,0
0.0908242,282.5,12946.4,356.011,0.0716755,0
0.0923636,282.316,12925.5,357.132,0.0289158,0
0.093903,282.087,12911.9,358.106,-0.00346481,0
0.0954424,281.907,12916.8,359.032,-0.0982467,0
0.0969818,282.014,12955.4,359.95,0.0365396,0
0.0985212,282.244,12998.6,359.59,0.0768753,0
0.100061,282.588,13057,358.749,0.139428,0
0.1016,283.313,13185.5,356.321,0.161253,0
0.103139,283.547,13216,356.256,0.0873102,0
0.104679,283.82,13221.1,356.426,0.0957349,0
0.106218,284.005,13220,356.864,0.108217,0
0.107758,284.146,13251.2,356.446,0.165492,0
0.109297,284.386,13284.2,356.205,0.105685,0
0.110836,284.646,13315.5,356.268,0.0830454,0
0.112376,284.793,13345.5,356.414,0.0805843,0
0.113915,284.947,13391.5,356.232,0.0965244,0
0.115455,284.96,13405.1,355.835,0.119778,0
0.116994,284.88,13397.8,355.465,0.1399,0
0.118533,284.749,13395.2,355.212,0.118349,0
0.120073,284.665,13388.6,355.215,0.101386,0
0.121612,284.608,13381.9,355.312,0.0791897,0
0.123152,284.626,13383.2,355.533,0.0808852,0
0.124691,284.921,13387.6,355.512,0.110787,0
0.12623,284.995,13387.1,355.475,0.133939,0
0.12777,285.186,13396.7,355.327,0.14204,0
0.129309,285.393,13398.2,355.297,0.145052,0
0.130848,285.615,13402.5,355.13,0.156127,0
0.132388,285.932,13415.3,354.679,0.14762,0
0.133927,286.227,13436,353.865,0.182383,0
0.135467,286.486,13465.7,352.455,0.274464,0
0.137006,286.902,13489.1,351.64,0.0972014,0
0.138545,287.254,13489.5,351.711,0.0695725,0
0.140085,287.209,13469.8,352.333,0.0278331,0
0.141624,286.996,13436.7,353.387,-0.0172766,0
0.143164,286.906,13399.8,354.781,-0.0511923,0
0.144703,286.916,13377.6,355.427,0.0965137,0
0.146242,286.763,13363.3,355.227,0.125768,0
0.147782,286.772,13377.6,354.449,0.189079,0
0.149321,286.792,13398.7,353.144,0.222346,0
0.150861,286.836,13421,351.443,0.37405,0
0.1524,287.038,13420.1,350.221,0.24255,0
