distance,T,p,U_0,U_1,U_2
0.00155556,234.272,13411.2,402.252,0.124452,0
0.00311111,164.864,5574.65,549.63,-169.549,0
0.00466667,148.575,4603.42,586.354,-219.168,0
0.00622222,139.364,4409.96,609.138,-204.009,0
0.00777778,126.559,3826.47,631.751,-209.38,0
0.00933333,121.847,3822.58,641.417,-215.006,0
0.0108889,114.3,3584.06,656.263,-197.461,0
0.0124444,111.971,3551.12,652.912,-213.464,0
0.014,110.184,3674.35,655.307,-206.371,0
0.0155556,108.543,3619.58,658.712,-208.974,0
0.0171111,107.285,3602.15,659.477,-207.21,0
0.0186667,106.117,3628,660.061,-209.289,0
0.0202222,105.615,3583.23,663.415,-204.255,0
0.0217778,105.345,3604.86,660.957,-208.752,0
0.0233333,105.035,3566.59,662.67,-206.835,0
0.0248889,104.348,3511.1,665.047,-204.429,0
0.0264444,104.284,3492.24,664.128,-211.785,0
0.028,104.256,3483.68,661.475,-211.785,0
0.0295556,105.102,3571.96,658.845,-213.492,0
0.0311111,105.896,3659.76,660.93,-207.499,0
0.0326667,103.724,3405.64,663.801,-212.426,0
0.0342222,105.591,3627.82,661.867,-204.529,0
0.0357778,105.645,3633.62,661.314,-205.292,0
0.0373333,105.745,3633.83,661.174,-206.964,0
0.0388889,104.848,3529.69,664.257,-203.079,0
0.0404444,104.073,3451.98,663.978,-206.207,0
0.042,104.258,3473.68,663.127,-208.211,0
0.0435556,104.327,3482.87,663.002,-208.023,0
0.0451111,104.599,3507.1,660.741,-207.908,0
0.0466667,105.021,3535.92,661.066,-207.871,0
0.0482222,104.807,3515.97,662.597,-211.928,0
0.0497778,104.178,3451.73,661.415,-214.198,0
0.0513333,104.954,3538.53,660.742,-208.658,0
0.0528889,105.188,3568.58,661.824,-208.266,0
0.0544444,104.754,3526.03,662.311,-209.709,0
0.056,104.91,3550.09,661.322,-208.952,0
0.0575556,105.172,3580.44,661.276,-207.747,0
0.0591111,105.273,3586.69,661.633,-206.814,0
0.0606667,104.767,3525.99,662.926,-205.312,0
0.0622222,104.968,3550.79,661.91,-205.436,0
0.0637778,105.119,3568.12,662.098,-205.297,0
0.0653333,105.038,3556.99,662.49,-208.131,0
0.0668889,105.106,3558.15,662.008,-209.931,0
0.0684444,105.205,3563.18,661.373,-211.161,0
0.07,105.534,3600.41,661.39,-207.105,0
0.0715556,131.768,6336.84,643.991,-116.017,0
0.0731111,146.818,8549.41,630.064,-38.2377,0
0.0746667,151.299,11194.6,622.049,31.7793,0
0.0762222,155.813,11697.7,615.243,19.0665,0
0.0777778,161.042,12825.7,609.111,-8.70159,0
0.0793333,160.28,12827.1,608.419,-5.52667,0
0.0808889,160.84,13099.8,604.588,-10.0387,0
0.0824444,160.541,12903.2,605.627,-6.12257,0
0.084,159.498,12509,610.652,-3.2421,0
0.0855556,159.784,12688.5,610.059,-0.808242,0
0.0871111,160.017,12861.5,608.625,-4.87632,0
0.0886667,159.713,12836.4,608.299,-2.33381,0
0.0902222,160.213,12984.2,606.356,-2.21849,0
0.0917778,161.602,13313.7,605.253,-6.89359,0
0.0933333,161.826,13357.8,606.201,-6.28803,0
0.0948889,160.937,13074.3,609.291,-0.874048,0
0.0964444,160.668,12962.1,609.599,-1.94556,0
0.098,160.766,12974.3,609.474,-1.6527,0
0.0995556,161.2,13082,608.427,-2.16327,0
0.101111,161.684,13132.5,606.785,-1.9298,0
0.102667,161.867,13300.5,606.663,-4.88446,0
0.104222,161.722,13309,606.372,-2.35887,0
0.105778,161.634,13307.3,606.31,-1.60675,0
0.107333,161.702,13266.2,605.705,-1.30796,0
0.108889,161.276,13232.1,606.307,-0.505906,0
0.110444,160.754,13100.7,606.254,0.568641,0
0.112,160.762,13115,606.22,0.572457,0
0.113556,160.842,13159.5,606.198,0.290584,0
0.115111,161.005,13233.5,606.176,0.192696,0
0.116667,161.152,13293.4,606.309,0.261833,0
0.118222,161.302,13329.1,606.374,1.28361,0
0.119778,161.319,13324.7,606.214,2.14737,0
0.121333,161.343,13313.9,606.061,2.05047,0
0.122889,161.359,13307.3,605.871,1.88686,0
0.124444,161.391,13310.3,605.713,1.71288,0
0.126,161.427,13317.3,605.718,1.67568,0
0.127556,161.435,13322.1,605.744,1.45717,0
0.129111,161.541,13367.5,605.456,1.88242,0
0.130667,161.537,13374.3,605.219,1.88002,0
0.132222,161.556,13389.1,604.812,1.84725,0
0.133778,161.546,13395.2,604.559,2.01635,0
0.135333,161.524,13403.9,604.489,2.08605,0
0.136889,161.471,13413.2,604.496,2.12709,0
0.138444,161.479,13431,604.527,2.20543,0
0.14,161.513,13457.4,604.636,2.3767,0
0.141556,161.511,13477.7,604.895,2.5974,0
0.143111,161.482,13487.2,605.266,2.77974,0
0.144667,161.468,13498.3,605.657,2.92221,0
0.146222,161.482,13508,606,2.93546,0
0.147778,161.483,13503.1,606.158,2.69284,0
0.149333,161.5,13493.7,606.17,2.49013,0
0.150889,161.547,13477.8,606.138,2.43639,0
0.152444,161.667,13466.3,605.972,2.46096,0
0.154,161.853,13452.6,605.703,2.48461,0
