x,y,z,T,p,U_0,U_1,U_2
0.181232,0.0985611,8.13152e-19,382.352,250134,708.352,189.574,-5.98879e-18
0.185351,0.0996647,-4.33681e-19,382.449,250301,708.198,189.557,4.66403e-17
0.18947,0.100768,-2.1684e-19,382.453,250369,708.142,189.612,-2.09403e-17
0.193589,0.101872,1.0842e-19,382.429,250347,708.158,189.683,-3.92468e-17
0.197708,0.102976,-2.1684e-19,382.39,250270,708.233,189.763,3.15949e-17
0.201827,0.104079,2.1684e-19,382.367,250176,708.347,189.84,1.32639e-17
0.205946,0.105183,-4.33681e-19,382.362,250110,708.46,189.899,-1.52503e-17
0.210065,0.106287,-8.67362e-19,382.388,250111,708.507,189.935,-3.55924e-17
0.214184,0.10739,-4.33681e-19,382.446,250171,708.49,189.948,-3.30054e-18
0.218303,0.108494,2.1684e-19,382.516,250248,708.449,189.951,-2.30369e-17
0.222422,0.109598,0,382.587,250320,708.398,189.947,-7.05637e-17
0.226541,0.110701,3.25261e-19,382.657,250374,708.331,189.953,9.31181e-18
0.230659,0.111805,-5.42101e-20,382.698,250384,708.257,189.938,7.58657e-18
0.234778,0.112909,4.33681e-19,382.693,250359,708.208,189.892,-1.36397e-17
0.238897,0.114012,0,382.672,250321,708.198,189.829,-9.09915e-17
0.243016,0.115116,2.1684e-19,382.647,250302,708.171,189.759,4.23123e-17
0.247135,0.11622,-2.1684e-19,382.594,250281,708.166,189.689,1.07974e-17
0.251254,0.117323,-4.33681e-19,382.555,250290,708.141,189.614,-1.92735e-17
0.255373,0.118427,-6.50521e-19,382.524,250303,708.115,189.543,9.80779e-19
0.259492,0.119531,-6.50521e-19,382.491,250310,708.112,189.495,-9.03033e-18
0.263611,0.120634,4.33681e-19,382.454,250307,708.132,189.478,1.60069e-17
0.26773,0.121738,0,382.417,250285,708.171,189.486,3.45889e-17
0.271849,0.122842,0,382.378,250230,708.237,189.535,-4.03927e-18
0.275968,0.123945,4.33681e-19,382.332,250150,708.327,189.614,-1.0997e-17
0.280086,0.125049,0,382.301,250079,708.422,189.694,3.8303e-17
0.284205,0.126153,4.33681e-19,382.307,250060,708.462,189.758,-3.15982e-17
0.288324,0.127256,4.87891e-19,382.333,250088,708.447,189.782,1.03937e-17
0.292443,0.12836,4.33681e-19,382.376,250140,708.42,189.785,-3.21326e-17
0.296562,0.129464,-4.33681e-19,382.429,250199,708.383,189.782,-3.63849e-17
0.300681,0.130567,-4.33681e-19,382.489,250231,708.351,189.798,-1.40887e-17
0.3048,0.131671,4.33681e-19,382.518,250231,708.348,189.817,-3.85035e-17
