distance,T,p,U_0,U_1,U_2
0,153.1,13316.6,619.96,0,0
0.00153939,153.1,13316.6,619.96,0,0
0.00307879,153.1,13316.6,619.96,0,0
0.00461818,153.1,13316.6,619.96,0,0
0.00615758,153.1,13316.6,619.96,0,0
0.00769697,153.1,13316.6,619.96,0,0
0.00923636,153.1,13316.6,619.96,0,0
0.0107758,153.1,13316.6,619.96,0,0
0.0123152,153.1,13316.6,619.96,0,0
0.0138545,153.1,13316.6,619.96,0,0
0.0153939,153.1,13316.6,619.96,0,0
0.0169333,153.1,13316.6,619.96,0,0
0.0184727,153.1,13316.6,619.96,0,0
0.0200121,153.1,13316.6,619.96,0,0
0.0215515,153.1,13316.6,619.96,0,0
0.0230909,153.1,13316.6,619.96,0,0
0.0246303,153.1,13316.6,619.96,0,0
0.0261697,153.1,13316.6,619.96,0,0
0.0277091,153.1,13316.6,619.96,0,0
0.0292485,153.1,13316.6,619.96,0,0
0.0307879,153.1,13316.6,619.96,0,0
0.0323273,153.1,13316.6,619.96,0,0
0.0338667,153.1,13316.6,619.96,0,0
0.0354061,153.1,13316.6,619.96,0,0
0.0369455,153.1,13316.6,619.96,0,0
0.0384848,153.1,13316.6,619.96,0,0
0.0400242,153.1,13316.6,619.96,0,0
0.0415636,153.1,13316.6,619.96,0,0
0.043103,153.1,13316.6,619.96,0,0
0.0446424,153.1,13316.6,619.96,0,0
0.0461818,153.1,13316.6,619.96,0,0
0.0477212,153.1,13316.6,619.96,0,0
0.0492606,153.1,13316.6,619.96,0,0
0.0508,153.1,13316.6,619.96,0,0
0.0523394,153.1,13316.6,619.96,0,0
0.0538788,153.1,13316.6,619.96,0,0
0.0554182,153.1,13316.6,619.96,0,0
0.0569576,153.1,13316.6,619.96,0,0
0.058497,153.1,13316.6,619.96,0,0
0.0600364,153.1,13316.6,619.96,0,0
0.0615758,153.1,13316.6,619.96,0,0
0.0631152,153.1,13316.6,619.96,0,0
0.0646545,153.1,13316.6,619.96,0,0
0.0661939,153.1,13316.6,619.96,0,0
0.0677333,153.1,13316.6,619.96,0,0
0.0692727,153.1,13316.6,619.96,0,0
0.0708121,153.1,13316.6,619.96,0,0
0.0723515,153.1,13316.6,619.96,0,0
0.0738909,153.1,13316.6,619.96,0,0
0.0754303,153.1,13316.6,619.96,0,0
0.0769697,153.1,13316.6,619.96,0,0
0.0785091,153.1,13316.6,619.96,0,0
0.0800485,153.1,13316.6,619.96,0,0
0.0815879,153.1,13316.6,619.96,0,0
0.0831273,153.1,13316.6,619.96,0,0
0.0846667,153.1,13316.6,619.96,0,0
0.0862061,153.1,13316.6,619.96,0,0
0.0877455,153.1,13316.6,619.96,0,0
0.0892848,153.1,13316.6,619.96,0,0
0.0908242,153.1,13316.6,619.96,0,0
0.0923636,153.1,13316.6,619.96,0,0
0.093903,153.1,13316.6,619.96,0,0
0.0954424,153.1,13316.6,619.96,0,0
0.0969818,153.1,13316.6,619.96,0,0
0.0985212,153.1,13316.6,619.96,0,0
0.100061,153.1,13316.6,619.96,0,0
0.1016,153.1,13316.6,619.96,0,0
0.103139,153.1,13316.6,619.96,0,0
0.104679,153.1,13316.6,619.96,0,0
0.106218,153.1,13316.6,619.96,0,0
0.107758,153.1,13316.6,619.96,0,0
0.109297,153.1,13316.6,619.96,0,0
0.110836,153.1,13316.6,619.96,0,0
0.112376,153.1,13316.6,619.96,0,0
0.113915,153.1,13316.6,619.96,0,0
0.115455,153.1,13316.6,619.96,0,0
0.116994,153.1,13316.6,619.96,0,0
0.118533,153.1,13316.6,619.96,0,0
0.120073,153.1,13316.6,619.96,0,0
0.121612,153.1,13316.6,619.96,0,0
0.123152,153.1,13316.6,619.96,0,0
0.124691,153.1,13316.6,619.96,0,0
0.12623,153.1,13316.6,619.96,0,0
0.12777,153.1,13316.6,619.96,0,0
0.129309,153.1,13316.6,619.96,0,0
0.130848,153.1,13316.6,619.96,0,0
0.132388,153.1,13316.6,619.96,0,0
0.133927,153.1,13316.6,619.96,0,0
0.135467,153.1,13316.6,619.96,0,0
0.137006,153.1,13316.6,619.96,0,0
0.138545,153.1,13316.6,619.96,0,0
0.140085,153.1,13316.6,619.96,0,0
0.141624,153.1,13316.6,619.96,0,0
0.143164,153.1,13316.6,619.96,0,0
0.144703,153.1,13316.6,619.96,0,0
0.146242,153.1,13316.6,619.96,0,0
0.147782,153.1,13316.6,619.96,0,0
0.149321,153.1,13316.6,619.96,0,0
0.150861,153.1,13316.6,619.96,0,0
0.1524,153.1,13316.6,619.96,0,0
