distance,T,p,U_0,U_1,U_2
0,317.023,2367.32,4.84017,-1.6286,0
0.00153939,316.93,2362.52,11.6377,0.297102,0
0.00307879,321.103,2348.75,-5.25204,3.98856,0
0.00461818,317.323,2270.86,-76.5772,3.67977,0
0.00615758,310.3,2143,-158.089,-1.22869,0
0.00769697,307.307,2128.73,-193.19,0.244701,0
0.00923636,305.722,2184.77,-210.875,0.897831,0
0.0107758,303.66,2262.65,-222.703,1.43091,0
0.0123152,302.12,2385.84,-227.735,1.80794,0
0.0138545,301.891,2511.48,-226.366,1.54797,0
0.0153939,303.302,2782.16,-216.354,0.667087,0
0.0169333,306.749,3180.99,-195.235,-1.05662,0
0.0184727,309.891,3523.73,-174.825,-2.2928,0
0.0200121,315.059,4156.11,-136.46,-4.24378,0
0.0215515,318.475,4665.64,-106.044,-5.47807,0
0.0230909,323.625,5603.44,-53.4445,-7.04722,0
0.0246303,326.704,6347.8,-15.6346,-7.41877,0
0.0261697,328.287,7133.84,19.0545,-6.02125,0
0.0277091,326.907,8254.59,71.6263,-5.68619,0
0.0292485,323.737,8910.1,106.846,-5.16289,0
0.0307879,319.853,9494.74,139.402,-4.43261,0
0.0323273,315.878,10032.7,168.349,-3.99863,0
0.0338667,309.266,10676.1,207.746,-3.17854,0
0.0354061,305.065,11004.4,229.681,-2.57963,0
0.0369455,301.402,11343.8,247.027,-2.08132,0
0.0384848,297.101,11550.5,265.033,-1.97008,0
0.0400242,293.164,11670.7,281.456,-1.60143,0
0.0415636,290.172,11852.8,294.217,-1.15213,0
0.043103,287.366,11952.6,306.588,-0.995654,0
0.0446424,285.335,12061.9,316.265,-0.720054,0
0.0461818,283.214,12075.3,326.559,-0.656961,0
0.0477212,281.822,12101,335.103,-0.430184,0
0.0492606,281.764,12214.6,340.076,-0.160739,0
0.0508,281.66,12256.2,342.384,-0.159132,0
0.0523394,281.409,12306.3,346.59,-0.146394,0
0.0538788,281.252,12355.5,349.665,-0.0781711,0
0.0554182,281.163,12410.1,351.616,-0.0223787,0
0.0569576,281.1,12502.6,352.375,0.111487,0
0.058497,281.095,12569.7,352.277,0.156403,0
0.0600364,281.044,12732.2,351.785,0.156604,0
0.0615758,280.669,12841.8,352.346,0.118293,0
0.0631152,280.301,12865.9,353.111,0.0652544,0
0.0646545,279.547,12886.2,355.079,0.0317718,0
0.0661939,279.21,12933.1,356.425,0.0907122,0
0.0677333,279.225,12967.6,356.799,0.0920814,0
0.0692727,279.321,13034.8,357.543,0.0837157,0
0.0708121,279.426,13071.3,357.919,0.0644425,0
0.0723515,280.031,13173.2,357.697,0.0925627,0
0.0738909,280.783,13278.1,357.258,0.0799345,0
0.0754303,281.136,13312.2,357.235,0.0285944,0
0.0769697,281.676,13327.2,357.581,0.018814,0
0.0785091,281.939,13337.6,357.512,0.0324003,0
0.0800485,282.6,13397.2,356.718,0.0473302,0
0.0815879,282.887,13423.4,356.455,0.0137811,0
0.0831273,283.001,13417.4,356.532,0.0194988,0
0.0846667,282.829,13362.2,357.375,0.0164425,0
0.0862061,282.873,13344.2,357.326,0.0325692,0
0.0877455,283.378,13397.9,356.059,0.0648736,0
0.0892848,283.98,13479.3,354.591,0.0791077,0
0.0908242,284.402,13543.1,353.221,0.0973356,0
0.0923636,284.202,13507.3,353.433,0.0846473,0
0.093903,283.896,13455.1,353.952,0.0704113,0
0.0954424,283.586,13397.5,354.712,0.10057,0
0.0969818,283.347,13347,354.234,0.153651,0
0.0985212,283.414,13353.6,353.488,0.176936,0
0.100061,283.571,13371.2,352.486,0.18986,0
0.1016,284.187,13455.6,349.534,0.213423,0
0.103139,284.692,13530,347.477,0.290704,0
0.104679,285.404,13628.9,345.318,0.210248,0
0.106218,286.021,13717.4,343.116,0.314367,0
0.107758,286.666,13757.4,342.843,0.0726084,0
0.109297,286.785,13752.1,342.993,0.0631077,0
0.110836,286.872,13742.5,343.156,0.0601694,0
0.112376,286.964,13735,343.106,0.0719929,0
0.113915,287.203,13726.8,342.687,0.0876319,0
0.115455,287.322,13723,342.344,0.0992855,0
0.116994,287.435,13718.8,341.943,0.108627,0
0.118533,287.566,13716.5,341.455,0.117601,0
0.120073,287.717,13717.6,340.899,0.125162,0
0.121612,287.889,13721.6,340.277,0.130425,0
0.123152,288.093,13729.8,339.584,0.136137,0
0.124691,288.486,13745.1,338.278,0.136475,0
0.12623,288.618,13742.6,337.777,0.132333,0
0.12777,288.695,13735.3,337.353,0.135599,0
0.129309,288.742,13726.1,336.937,0.13247,0
0.130848,288.803,13720.4,336.423,0.134477,0
0.132388,288.876,13721.2,335.841,0.138929,0
0.133927,288.978,13726,335.19,0.141378,0
0.135467,289.12,13737,334.453,0.143495,0
0.137006,289.296,13752.4,333.691,0.141629,0
0.138545,289.469,13764.5,333.085,0.134059,0
0.140085,289.606,13768.8,332.69,0.115004,0
0.141624,289.727,13768.4,332.354,0.107008,0
0.143164,289.809,13766.1,332.023,0.106663,0
0.144703,289.878,13762.2,331.637,0.114765,0
0.146242,289.952,13760.7,331.155,0.114875,0
0.147782,290.019,13755.2,330.68,0.120934,0
0.149321,290.12,13755.8,330.075,0.128929,0
0.150861,290.257,13758.6,329.385,0.135801,0
0.1524,290.417,13761.1,328.722,0.137094,0
