distance,T,p,U_0,U_1,U_2
0.00155556,233.414,13353.3,403.319,-0.994832,0
0.00311111,164.696,5601.54,560.421,-147.254,0
0.00466667,145.286,4559.13,591.815,-199.572,0
0.00622222,134.313,4036.39,618.894,-203.682,0
0.00777778,127.378,3835.11,624.73,-224.3,0
0.00933333,121.236,3790.31,639.141,-229.274,0
0.0108889,115.871,3591.69,654.292,-205.85,0
0.0124444,110.52,3398.34,662.707,-194.608,0
0.014,107.954,3434.75,662.113,-205.858,0
0.0155556,105.581,3393.46,662.446,-207.999,0
0.0171111,106.974,3633.74,662.502,-205.438,0
0.0186667,106.028,3596.6,663.244,-208.916,0
0.0202222,104.095,3436.34,666.513,-203.822,0
0.0217778,104.503,3512.51,663.617,-208.131,0
0.0233333,104.061,3462.26,666.115,-203.671,0
0.0248889,105.228,3599.03,662.454,-206.734,0
0.0264444,105.074,3580.02,661.721,-208.905,0
0.028,105.798,3644.5,661.332,-203.456,0
0.0295556,105.937,3667.11,661.151,-201.496,0
0.0311111,106.232,3706.65,660.979,-201.176,0
0.0326667,102.582,3300.23,662.296,-221.979,0
0.0342222,104.824,3535.39,662.881,-210.711,0
0.0357778,104.78,3531.08,660.356,-212.28,0
0.0373333,105.612,3625.57,660.604,-207.271,0
0.0388889,105.379,3593.43,662.821,-206.443,0
0.0404444,103.779,3405.85,663.296,-210.153,0
0.042,103.891,3415.57,660.082,-213.763,0
0.0435556,104.527,3496.32,661.257,-209.153,0
0.0451111,104.753,3518.58,662.926,-207.3,0
0.0466667,104.748,3521.49,662.647,-209.531,0
0.0482222,104.731,3521.51,660.489,-211.534,0
0.0497778,105.405,3600.45,661.143,-206.579,0
0.0513333,105.179,3571.8,662.198,-206.387,0
0.0528889,104.204,3465.73,664.644,-201.572,0
0.0544444,104.422,3475.07,661.54,-211.263,0
0.056,104.718,3513.29,661.62,-210.154,0
0.0575556,104.744,3519.46,661.732,-209.421,0
0.0591111,104.908,3546.75,661.153,-209.219,0
0.0606667,104.5,3494.35,662.769,-208.348,0
0.0622222,104.149,3460.18,662.523,-209.47,0
0.0637778,104.335,3481.73,661.78,-209.336,0
0.0653333,104.853,3541.03,662.248,-208.028,0
0.0668889,105.024,3564.37,662.484,-207.279,0
0.0684444,105.15,3574.02,661.775,-208.19,0
0.07,105.145,3563.16,661.209,-207.236,0
0.0715556,114.214,4397.73,654.416,-188.853,0
0.0731111,139.365,7938.22,634.054,-110.829,0
0.0746667,154.017,11840.1,622.72,-45.6028,0
0.0762222,155.948,12144.8,620.142,-19.4416,0
0.0777778,162.719,13206.9,607.247,-17.0942,0
0.0793333,161.834,12813,606.129,-10.1798,0
0.0808889,161.782,13070.4,605.507,-9.83571,0
0.0824444,162.072,13423.8,606.494,-15.2168,0
0.084,158.713,12456,611.802,-1.80868,0
0.0855556,158.381,12586.7,610.44,3.17254,0
0.0871111,159.514,12733.5,608.544,-3.73497,0
0.0886667,160.12,12920,608.752,-4.44925,0
0.0902222,160.274,12981.3,609.049,-3.81981,0
0.0917778,160.509,12991.7,608.147,-2.84789,0
0.0933333,160.529,12967.7,607.336,1.46514,0
0.0948889,160.44,12952.8,607.521,2.67248,0
0.0964444,160.557,13028.6,607.129,1.20153,0
0.098,160.551,13132.7,607.084,-1.14741,0
0.0995556,159.866,13090,608.895,-1.64424,0
0.101111,159.977,13072.6,608.154,-0.124887,0
0.102667,159.825,13025.1,609.124,0.629875,0
0.104222,160.734,13117.6,607.283,-0.378716,0
0.105778,161.206,13126.4,606.4,-1.19344,0
0.107333,161.882,13078.5,605.724,0.0706724,0
0.108889,161.361,13103.5,605.873,-0.864506,0
0.110444,161.342,13136.3,606.023,-1.77968,0
0.112,161.205,13132.3,606.286,-2.53039,0
0.113556,160.982,13124.1,606.651,-2.75638,0
0.115111,160.673,13106.8,607.149,-2.63315,0
0.116667,160.303,13090.1,607.685,-1.83208,0
0.118222,160.157,13116.6,607.527,-0.731542,0
0.119778,160.378,13195.7,606.706,-0.326342,0
0.121333,160.556,13249.6,605.678,-1.46372,0
0.122889,160.795,13273.4,605.483,-1.54743,0
0.124444,160.832,13260,605.795,-1.76084,0
0.126,160.803,13217.4,606.68,-1.28044,0
0.127556,160.87,13195.7,607.476,0.234998,0
0.129111,161.343,13234,607.414,0.60792,0
0.130667,161.722,13278.2,607.114,0.789613,0
0.132222,162.028,13322.6,606.753,0.565839,0
0.133778,162.35,13386.9,606.248,0.555047,0
0.135333,162.391,13418.5,605.926,0.631595,0
0.136889,162.368,13433.8,605.599,0.370232,0
0.138444,162.324,13454.8,605.2,0.897734,0
0.14,162.156,13434.8,605.242,0.914924,0
0.141556,161.946,13408.5,605.261,1.36472,0
0.143111,161.764,13385.9,605.266,1.53892,0
0.144667,161.626,13366.5,605.276,1.69592,0
0.146222,161.523,13349.2,605.308,1.68555,0
0.147778,161.462,13338.6,605.29,1.56319,0
0.149333,161.454,13345.3,605.241,1.36025,0
0.150889,161.422,13345.4,605.251,1.29325,0
0.152444,161.374,13342.5,605.324,1.28979,0
0.154,161.276,13328.8,605.523,1.11941,0
