distance,T,p,U_0,U_1,U_2
0,333.913,3430.56,1.25867,-0.466167,0
0.00153939,333.696,3432.37,6.78573,-0.946776,0
0.00307879,327.468,3432.69,-4.82806,4.28955,0
0.00461818,324.287,3400.57,-41.6144,4.30649,0
0.00615758,321.912,3314.36,-89.0621,-3.28284,0
0.00769697,319.017,3228.71,-122.061,-6.03513,0
0.00923636,317.334,3211.71,-144.694,-2.61896,0
0.0107758,315.955,3225.5,-162.287,-0.741703,0
0.0123152,314.952,3285.73,-174.227,0.85527,0
0.0138545,314.366,3346.42,-179.046,1.05314,0
0.0153939,313.842,3475.37,-181.222,1.01105,0
0.0169333,314.205,3668.15,-176.631,0.568254,0
0.0184727,315.208,3845.7,-169.998,0.229397,0
0.0200121,317.669,4188.23,-154.763,-0.555071,0
0.0215515,319.957,4478.14,-140.711,-1.3262,0
0.0230909,324.43,5023.98,-114.196,-2.40664,0
0.0246303,326.466,5388.1,-93.8894,-3.13049,0
0.0261697,327.333,5717.18,-70.9944,-3.81262,0
0.0277091,329.294,6322.23,-35.9812,-3.2734,0
0.0292485,329.96,6729.39,-23.3466,0.436961,0
0.0307879,331.934,7310.2,-4.8521,-4.38393,0
0.0323273,332.171,7831.22,19.3549,-4.96548,0
0.0338667,331.399,8585.33,54.0565,-4.10824,0
0.0354061,330.263,9095.86,76.5086,-3.92927,0
0.0369455,328.701,9573.91,95.5163,-3.51769,0
0.0384848,326.912,10059.4,114.468,-3.26367,0
0.0400242,324.677,10513.1,133.532,-2.96435,0
0.0415636,322.043,10958.6,154.409,-3.33346,0
0.043103,319.325,11301.9,175.145,-2.68736,0
0.0446424,316.18,11618.1,193.164,-2.59113,0
0.0461818,313.192,11847.2,210.845,-2.08362,0
0.0477212,310.231,12044.4,225.874,-1.84305,0
0.0492606,307.539,12224,240.201,-1.51595,0
0.0508,306.148,12293.8,247.011,-1.412,0
0.0523394,303.387,12392,259.392,-1.13741,0
0.0538788,301.498,12564.2,268.473,-0.83302,0
0.0554182,299.673,12712.4,277.432,-0.813643,0
0.0569576,297.883,12797.7,286.786,-0.729061,0
0.058497,297.238,12853.4,291.323,-0.728968,0
0.0600364,296.231,12939.3,300.332,-0.439369,0
0.0615758,294.877,12950.3,307.567,-0.39192,0
0.0631152,294.123,12961.7,310.398,-0.324572,0
0.0646545,292.827,13044.3,314.473,-0.248277,0
0.0661939,291.21,13034.9,320.65,-0.263124,0
0.0677333,290.462,13002,324.069,-0.23454,0
0.0692727,289.297,12955.4,329.271,-0.123489,0
0.0708121,288.862,12966.3,330.776,-0.0593154,0
0.0723515,287.965,12997.7,332.875,-0.0264956,0
0.0738909,286.512,12966,336.08,-0.123969,0
0.0754303,285.757,12941,338.125,-0.181542,0
0.0769697,284.788,12918.3,341.671,-0.180423,0
0.0785091,284.445,12924.2,343.097,-0.155344,0
0.0800485,284.282,12963.8,344.678,-0.101578,0
0.0815879,284.352,13002,345.137,-0.0986542,0
0.0831273,284.596,13055.4,345.053,-0.0649503,0
0.0846667,284.955,13127.8,346.035,-0.054391,0
0.0862061,284.795,13115.2,347.382,-0.0166326,0
0.0877455,283.955,12983.5,352.204,0.0203465,0
0.0892848,283.373,12883.5,355.273,-0.205629,0
0.0908242,282.632,12746.5,358.661,0.0935341,0
0.0923636,283.324,12860.5,357.413,0.0685127,0
0.093903,283.843,12954.9,356.106,0.0609359,0
0.0954424,284.803,13095.5,353.816,0.108345,0
0.0969818,284.87,13247.5,351.367,0.0245684,0
0.0985212,284.591,13259.9,351.526,0.00538427,0
0.100061,284.341,13269.6,351.789,0.0162544,0
0.1016,283.938,13273,353.022,0.0142304,0
0.103139,283.734,13263,354.002,0.0179079,0
0.104679,283.396,13245.6,355.234,0.00955745,0
0.106218,283.069,13231.8,356.706,0.0445443,0
0.107758,283.031,13303,356.859,0.0889954,0
0.109297,283.237,13365.5,356.419,0.0867361,0
0.110836,283.792,13456,355.092,0.130371,0
0.112376,284.035,13532.3,353.894,0.124875,0
0.113915,283.825,13468.1,354.179,0.00546728,0
0.115455,283.492,13400.8,355.278,-0.0395724,0
0.116994,283.469,13331.2,356.793,-0.00859003,0
0.118533,283.614,13262.6,358.378,-0.0872972,0
0.120073,284,13224.5,359.162,-0.101735,0
0.121612,284.438,13226.4,359.472,0.0751439,0
0.123152,284.732,13225.5,359.461,0.100473,0
0.124691,285.253,13221.4,358.893,0.163751,0
0.12623,285.322,13211.1,358.381,0.217196,0
0.12777,285.371,13204.7,357.625,0.243227,0
0.129309,285.444,13206.5,356.776,0.227557,0
0.130848,285.579,13216.6,355.871,0.223269,0
0.132388,285.688,13231.3,354.847,0.269541,0
0.133927,285.962,13261.7,353.944,0.187969,0
0.135467,286.099,13276.2,353.694,0.182446,0
0.137006,286.297,13295,353.088,0.148365,0
0.138545,286.498,13327.2,352.95,0.0693139,0
0.140085,286.579,13347.3,353.25,0.0480229,0
0.141624,286.545,13352.2,353.819,0.0279872,0
0.143164,286.511,13350.9,354.399,-0.000894213,0
0.144703,286.472,13344.6,354.99,0.0239011,0
0.146242,286.394,13342.2,355.117,0.0640636,0
0.147782,286.377,13344,354.977,0.0909455,0
0.149321,286.443,13353.2,354.582,0.126366,0
0.150861,286.578,13366.3,354.067,0.106598,0
0.1524,286.72,13378.9,353.621,0.140836,0
