distance,T,p,U_0,U_1,U_2
0.00155556,233.692,13410.7,402.893,0.648849,0
0.00311111,167.272,5571.08,555.256,-149.853,0
0.00466667,146.408,4234.6,583.22,-225.701,0
0.00622222,137.999,4207.11,613.534,-205.649,0
0.00777778,127.778,3904.34,630.065,-210.11,0
0.00933333,121.159,3835.87,640.528,-207.475,0
0.0108889,115.694,3675.45,652.251,-212.945,0
0.0124444,109.904,3437.87,653.74,-217.981,0
0.014,108.182,3475.35,662.068,-206.585,0
0.0155556,105.266,3392.71,665.8,-199.148,0
0.0171111,106.07,3559.76,660.814,-211.96,0
0.0186667,102.159,3195.28,675.013,-187.271,0
0.0202222,102.211,3133.18,672.782,-185.317,0
0.0217778,103.477,3343.66,669.694,-189.345,0
0.0233333,103.167,3299.6,668.776,-201.161,0
0.0248889,103.302,3359.89,666.664,-207.09,0
0.0264444,104.348,3488.05,662.135,-210.925,0
0.028,103.488,3414.41,662.975,-213.444,0
0.0295556,104.216,3505.11,663.231,-211.517,0
0.0311111,104.65,3545.16,662.232,-211.207,0
0.0326667,101.958,3240.7,662.666,-221.14,0
0.0342222,104.175,3480.72,663.047,-210.473,0
0.0357778,104.57,3513.09,662.642,-210.225,0
0.0373333,104.408,3505.24,663.807,-208.781,0
0.0388889,104.849,3565.53,663.06,-207.548,0
0.0404444,105.305,3602.56,662.966,-205.343,0
0.042,105.255,3591.36,663.355,-206.196,0
0.0435556,104.786,3534.7,663.088,-207.112,0
0.0451111,105.011,3555.1,662.137,-206.834,0
0.0466667,105.225,3583.62,662.228,-207.212,0
0.0482222,105.3,3596.17,662.668,-206.826,0
0.0497778,105.199,3588.31,663.445,-206.693,0
0.0513333,104.422,3497.13,665.631,-204.896,0
0.0528889,103.867,3430.28,664.274,-207.734,0
0.0544444,104.431,3499.65,660.783,-210.311,0
0.056,105.437,3612,660.896,-207.049,0
0.0575556,105.473,3620.19,661.091,-207.149,0
0.0591111,105.04,3573.89,662.17,-206.125,0
0.0606667,105.085,3569.6,661.887,-204.341,0
0.0622222,104.4,3486.12,663.432,-204.019,0
0.0637778,106.66,3702.66,658.689,-206.508,0
0.0653333,142.224,8110.12,628.953,-65.9729,0
0.0668889,157.752,12829.6,610.372,-14.9819,0
0.0684444,162.366,13093.3,607.655,3.78573,0
0.07,164.353,13456.8,597.787,11.8971,0
0.0715556,165.565,13986.5,595.277,-12.7429,0
0.0731111,165.553,13892.4,595.805,-6.27654,0
0.0746667,164.906,13737,597.481,3.67484,0
0.0762222,164.694,13681,597.176,4.39845,0
0.0777778,165.133,13749.3,593.573,2.26747,0
0.0793333,166.271,13807.6,592.179,0.748541,0
0.0808889,165.511,13636,593.989,2.38239,0
0.0824444,163.841,13354.1,596.971,6.01559,0
0.084,164.897,13622.5,596.383,1.90607,0
0.0855556,165.168,13590.5,596.497,1.26176,0
0.0871111,164.788,13607.9,598.497,0.994473,0
0.0886667,164.032,13410.4,599.684,3.08976,0
0.0902222,163.482,13273.8,600.168,4.47416,0
0.0917778,162.902,13154.7,601.333,3.65013,0
0.0933333,162.754,13127,602.277,3.42761,0
0.0948889,162.446,13043.8,604.133,3.23139,0
0.0964444,162.396,13015.9,604.838,2.95018,0
0.098,162.369,13004.5,605.376,1.75103,0
0.0995556,161.976,12926.3,607.032,0.985201,0
0.101111,161.975,12842.1,607.604,1.0584,0
0.102667,161.012,12777.9,609.388,0.532572,0
0.104222,160.513,12822.9,610.549,-1.57714,0
0.105778,160.427,12864.3,610.837,-1.97625,0
0.107333,160.586,12913.3,610.2,-1.21883,0
0.108889,160.406,12937.7,610.803,-1.71314,0
0.110444,160.395,12961.5,610.717,-0.749569,0
0.112,160.397,12951.8,610.612,-0.868243,0
0.113556,160.459,12953.4,610.38,-0.695218,0
0.115111,160.675,12976.2,610.08,0.0366949,0
0.116667,160.946,13009.3,610.159,0.0500838,0
0.118222,161.472,13147.9,609.791,-1.56538,0
0.119778,161.432,13150.1,609.972,-1.57412,0
0.121333,161.304,13141.8,610.087,-4.49769,0
0.122889,160.999,13132.7,609.938,-5.78611,0
0.124444,160.605,13151.1,609.368,-7.33911,0
0.126,160.518,13226.8,608.082,-9.40728,0
0.127556,160.552,13354.3,606.264,-11.6205,0
0.129111,160.405,13557.5,602.56,-15.0067,0
0.130667,160.279,13626.2,600.561,-15.8819,0
0.132222,160.276,13719.5,598.456,-16.7665,0
0.133778,160.331,13741.4,596.967,-16.7948,0
0.135333,160.36,13732,594.966,-17.1668,0
0.136889,160.867,13837.8,591.669,-16.2767,0
0.138444,161.45,13893.7,591.241,-12.5912,0
0.14,161.62,13853.1,591.321,-9.13862,0
0.141556,161.799,13834.1,590.5,-8.37128,0
0.143111,162.498,13914.5,588.892,-5.06639,0
0.144667,162.871,13857.4,588.134,-0.326718,0
0.146222,163.319,13822.6,587.25,1.0691,0
0.147778,163.758,13817.2,586.838,1.68632,0
0.149333,163.974,13813.8,586.788,2.20699,0
0.150889,163.91,13778.5,586.733,1.68147,0
0.152444,163.811,13755,586.596,-0.0742517,0
0.154,163.633,13738.2,586.658,-0.956189,0
