distance,T,p,U_0,U_1,U_2
0.00155556,234.294,13435,402.107,0.716632,0
0.00311111,174.245,6346.37,536.787,-161.434,0
0.00466667,144.515,3991.31,599.076,-185.205,0
0.00622222,137.346,4207.82,607.838,-222.221,0
0.00777778,126.595,3875.28,626.355,-223.012,0
0.00933333,122.117,3898.75,643.27,-206.306,0
0.0108889,112.739,3331.99,665.964,-183.099,0
0.0124444,111.898,3544.08,657.177,-204.947,0
0.014,111.205,3685.53,658.942,-204.856,0
0.0155556,109.472,3617.82,657.51,-213.724,0
0.0171111,107.807,3668.86,664.082,-196.423,0
0.0186667,105.06,3460.57,662.854,-211.877,0
0.0202222,105.2,3544.39,660.717,-212.677,0
0.0217778,105.601,3621.88,661.264,-209.739,0
0.0233333,105.032,3552.83,663.707,-208.442,0
0.0248889,105.198,3598.83,662.701,-205.847,0
0.0264444,105.471,3619.66,660.376,-208.451,0
0.028,104.591,3516.98,663.359,-206.964,0
0.0295556,102.749,3380.15,666.562,-201.202,0
0.0311111,103.526,3400.63,663.517,-207.957,0
0.0326667,104.001,3440.29,658.644,-213.36,0
0.0342222,105.387,3599.63,660.173,-208.262,0
0.0357778,105.597,3628.55,662.751,-204.234,0
0.0373333,105.073,3579.33,664.84,-202.787,0
0.0388889,105.267,3601.06,663.148,-205.568,0
0.0404444,105.259,3593.07,661.583,-206.53,0
0.042,105.023,3568.18,661.849,-205.779,0
0.0435556,104.898,3550.71,661.876,-205.99,0
0.0451111,104.453,3479.62,662.433,-206.552,0
0.0466667,104.321,3473.39,661.739,-207.848,0
0.0482222,105.051,3559.11,661.162,-208.195,0
0.0497778,105.14,3572.39,662.282,-207.93,0
0.0513333,105.024,3560.43,662.096,-207.96,0
0.0528889,105.062,3559.21,661.851,-206.624,0
0.0544444,105.057,3558.82,661.401,-205.803,0
0.056,104.52,3491.91,663.471,-202.823,0
0.0575556,104.538,3497.9,661.984,-208.187,0
0.0591111,105.008,3558.85,661.392,-209.802,0
0.0606667,104.817,3533.05,662.72,-207.997,0
0.0622222,104.812,3523.39,662.247,-208.382,0
0.0637778,105.083,3546.47,661.893,-207.99,0
0.0653333,105.495,3585.47,661.582,-207.379,0
0.0668889,105.547,3598.79,661.406,-207.622,0
0.0684444,105.461,3596.91,661.37,-207.171,0
0.07,106.329,3685.32,659.546,-207.255,0
0.0715556,140.218,8708.58,625.502,-122.559,0
0.0731111,153.063,12151.6,602.581,-139.915,0
0.0746667,159.612,13194.1,606.536,-39.2224,0
0.0762222,154.333,11533.2,617.206,-38.0454,0
0.0777778,154.514,10893.3,613.891,-8.11174,0
0.0793333,158.453,12178.1,611.648,11.6975,0
0.0808889,161.797,12871.5,604.141,-4.82441,0
0.0824444,158.877,12239.5,606.841,-6.58668,0
0.084,159.543,12632.4,609.522,-2.92264,0
0.0855556,159.636,12737.6,609.222,0.995899,0
0.0871111,159.914,13013.4,608.267,-3.24137,0
0.0886667,159.849,12991.3,608.108,-4.1193,0
0.0902222,160.639,13190.8,606.342,-5.60868,0
0.0917778,161.941,13404.9,605.895,-7.09159,0
0.0933333,161.561,13251.9,607.617,-5.25148,0
0.0948889,161.551,13137.3,608.468,-3.23385,0
0.0964444,161.555,13154,608.362,-4.5996,0
0.098,161.481,13170.4,607.901,-5.57968,0
0.0995556,161.274,13190.6,607.409,-2.37405,0
0.101111,161.6,13228,606.935,0.288516,0
0.102667,161.052,13175.3,607.716,1.80805,0
0.104222,161.018,13146.7,607.739,2.03336,0
0.105778,161.092,13158.8,607.387,2.32698,0
0.107333,161.602,13180.7,606.14,1.351,0
0.108889,161.316,13195,606.732,1.0684,0
0.110444,161.788,13315.5,605.481,0.633366,0
0.112,161.966,13336.3,605.382,-0.592644,0
0.113556,161.971,13330.5,605.431,-0.638903,0
0.115111,161.93,13306.6,605.595,-0.535234,0
0.116667,161.873,13284.8,605.585,-0.547448,0
0.118222,161.973,13323.7,605.288,-0.281699,0
0.119778,162.015,13359.1,605.306,-0.229581,0
0.121333,161.992,13375.4,605.449,0.274065,0
0.122889,161.93,13382,605.453,0.748837,0
0.124444,161.882,13394,605.357,1.01893,0
0.126,161.784,13384.3,605.302,1.00427,0
0.127556,161.611,13355.3,605.301,1.25854,0
0.129111,161.396,13321.5,605.052,1.41324,0
0.130667,161.365,13315.3,605.013,1.81029,0
0.132222,161.386,13319.7,604.946,2.09055,0
0.133778,161.446,13332.6,604.86,2.05555,0
0.135333,161.562,13358.7,604.854,1.81917,0
0.136889,161.688,13376.8,604.916,1.76063,0
0.138444,161.777,13381.3,604.891,1.77044,0
0.14,161.846,13385,604.723,1.95225,0
0.141556,161.897,13390.5,604.464,2.15873,0
0.143111,161.944,13401.1,604.156,2.22401,0
0.144667,162.026,13428.3,603.764,2.50538,0
0.146222,162.118,13461.4,603.575,2.61726,0
0.147778,162.16,13495.5,603.614,2.53781,0
0.149333,162.144,13505,603.798,2.41185,0
0.150889,162.103,13501.7,604.08,2.35327,0
0.152444,162.091,13499.5,604.41,2.07173,0
0.154,162.052,13485.6,604.839,2.32088,0
