distance,T,p,U_0,U_1,U_2
0,267.738,2051.89,7.29962,-3.19059,0
0.00153939,273.41,2029.1,14.3671,2.06971,0
0.00307879,295.434,1935.07,-43.7717,5.88356,0
0.00461818,277.712,1634.63,-194.027,2.53327,0
0.00615758,263.745,1415.49,-275.52,0.834529,0
0.00769697,264.697,1578.93,-279.298,1.32987,0
0.00923636,267.57,1796.68,-272.877,1.77588,0
0.0107758,269.327,2020.35,-266.692,3.28565,0
0.0123152,271.207,2286.28,-257.117,3.35907,0
0.0138545,273.137,2512.87,-247.512,2.74723,0
0.0153939,278.181,2981.84,-224.935,1.12754,0
0.0169333,286.099,3686.96,-187.268,-1.91234,0
0.0184727,292.536,4325.57,-152.207,-3.87104,0
0.0200121,301.728,5554.27,-90.1014,-6.88255,0
0.0215515,305.854,6457.98,-47.2789,-8.29786,0
0.0230909,308.952,7816.9,8.2609,-5.43906,0
0.0246303,310.842,8739.37,40.2177,-4.69032,0
0.0261697,312.089,9625.88,70.696,-4.18973,0
0.0277091,312.196,10711.6,109.85,-3.01157,0
0.0292485,310.268,11191.1,128.248,-2.22875,0
0.0307879,306.69,11505.8,140.84,-1.76528,0
0.0323273,302.405,11757.3,149.359,-1.49436,0
0.0338667,296.685,12164.6,162.193,-1.60877,0
0.0354061,293.888,12440.4,174.855,-1.90373,0
0.0369455,292.616,12739.3,191.253,-2.09293,0
0.0384848,292.685,12995,210.324,-2.04954,0
0.0400242,294.163,13181.5,228.862,-1.78849,0
0.0415636,297.066,13293,244.405,-1.44742,0
0.043103,301.64,13350.1,255.847,-1.10102,0
0.0446424,307.522,13307.7,262.367,-0.341112,0
0.0461818,312.784,13221.2,261.216,0.146855,0
0.0477212,314.839,13018.5,257.909,0.552816,0
0.0492606,315.796,12846.1,251.919,0.452977,0
0.0508,315.804,12757.9,248.959,0.419803,0
0.0523394,315.153,12630.9,242.117,0.462595,0
0.0538788,313.423,12511.5,235.847,0.463387,0
0.0554182,311.089,12379.2,231.341,0.36208,0
0.0569576,308.746,12282.9,227.807,0.28399,0
0.058497,307.679,12256.5,226.057,0.265528,0
0.0600364,305.708,12244.3,223.254,0.206501,0
0.0615758,303.852,12251.2,222.383,0.064702,0
0.0631152,302.872,12257,222.501,0.0524923,0
0.0646545,300.812,12270.1,223.838,-0.0115372,0
0.0661939,298.912,12290.5,226.821,-0.121775,0
0.0677333,298.033,12294.7,229.001,-0.167433,0
0.0692727,296.6,12316.4,233.681,-0.233628,0
0.0708121,296.136,12347.1,235.657,-0.239405,0
0.0723515,295.642,12446.7,238.892,-0.235751,0
0.0738909,295.366,12551.1,242.316,-0.239268,0
0.0754303,295.221,12594.5,244.292,-0.238328,0
0.0769697,294.75,12642,249.337,-0.259722,0
0.0785091,294.431,12635.6,252.354,-0.303586,0
0.0800485,293.494,12567.2,259.609,-0.353583,0
0.0815879,293.327,12532.2,262.626,-0.256236,0
0.0831273,293.413,12537.3,265.084,-0.296388,0
0.0846667,294.44,12651.5,266.413,-0.0815817,0
0.0862061,295.322,12757.5,265.938,-0.0727924,0
0.0877455,296.768,12954.2,265.781,-0.116029,0
0.0892848,297.068,12947.9,267.228,-0.107077,0
0.0908242,296.996,12917.9,269.302,-0.146119,0
0.0923636,296.877,12822.3,273.883,-0.114596,0
0.093903,297.101,12802.3,275.239,-0.141133,0
0.0954424,297.464,12798.6,276.197,-0.105878,0
0.0969818,298.356,12802.6,277.508,-0.0726685,0
0.0985212,298.81,12804.3,278.007,-0.0720379,0
0.100061,299.233,12799.7,278.56,-0.0543478,0
0.1016,299.959,12766.8,280.112,-0.0411892,0
0.103139,300.541,12776.3,279.965,-0.0199822,0
0.104679,301.056,12781.3,279.95,-0.0217278,0
0.106218,301.483,12774.9,280.08,-0.0189737,0
0.107758,302.208,12750.8,280.259,0.00314161,0
0.109297,302.578,12746.4,280.139,-0.00661132,0
0.110836,302.872,12740.3,280.042,0.0047141,0
0.112376,303.11,12733.7,279.902,0.0155842,0
0.113915,303.5,12723.6,279.563,0.0139269,0
0.115455,303.639,12718.7,279.44,0.0156297,0
0.116994,303.716,12713.5,279.33,0.018428,0
0.118533,303.71,12706.2,279.184,0.0317739,0
0.120073,303.7,12701.5,278.972,0.0355576,0
0.121612,303.652,12697.5,278.74,0.0437292,0
0.123152,303.559,12696.5,278.521,0.0427008,0
0.124691,303.24,12701.4,278.061,0.0528808,0
0.12623,302.99,12707.6,277.773,0.0640003,0
0.12777,302.673,12717.1,277.427,0.0736747,0
0.129309,302.256,12727.7,277.056,0.0838819,0
0.130848,301.738,12740.2,276.669,0.0867349,0
0.132388,301.087,12754,276.262,0.0998324,0
0.133927,300.293,12771.2,275.83,0.105084,0
0.135467,299.304,12791.4,275.373,0.119761,0
0.137006,298.089,12817.2,274.902,0.128548,0
0.138545,296.554,12847.1,274.54,0.105922,0
0.140085,294.676,12881,274.335,0.0995764,0
0.141624,292.338,12923.5,274.365,0.0902866,0
0.143164,289.625,12966.5,274.649,0.0913099,0
0.144703,286.768,13028.4,275.302,0.0317251,0
0.146242,283.829,13065.1,277.042,0.0453697,0
0.147782,281.627,13172.9,277.799,-0.00989388,0
0.149321,279.503,13264.3,279.733,-0.0460122,0
0.150861,277.517,13341.5,282.503,-0.0858299,0
0.1524,275.814,13421.1,285.601,-0.113136,0
