x,y,z,T,p,U_0,U_1,U_2
-0.15242,0.05,0,288.9,101350,851.84,0,0
-0.146069,0.05,2.1684e-19,288.9,101350,851.84,-9.45103e-14,0
-0.139718,0.05,1.0842e-19,288.9,101350,851.84,-1.03134e-13,0
-0.133368,0.05,2.1684e-19,288.9,101350,851.84,-6.0069e-14,0
-0.127017,0.05,4.33681e-19,288.9,101350,851.84,-3.06055e-13,0
-0.120666,0.05,8.67362e-19,288.9,101350,851.84,-9.43751e-14,0
-0.114315,0.05,8.67362e-19,288.9,101350,851.84,1.60312e-13,0
-0.107964,0.05,1.0842e-18,288.9,101350,851.84,1.38032e-13,0
-0.101613,0.05,6.50521e-19,288.9,101350,851.84,1.33695e-13,0
-0.0952625,0.05,4.33681e-19,288.9,101350,851.84,2.1675e-13,0
-0.0889117,0.05,6.50521e-19,288.9,101350,851.84,3.12806e-13,0
-0.0825608,0.05,4.33681e-19,288.9,101350,851.84,-8.53225e-14,0
-0.07621,0.05,2.1684e-19,288.9,101350,851.84,-6.15412e-13,0
-0.0698592,0.05,2.1684e-19,288.9,101350,851.84,-7.83939e-13,0
-0.0635083,0.05,-3.25261e-19,288.9,101350,851.84,-7.80179e-13,0
-0.0571575,0.05,-2.1684e-19,288.9,101350,851.84,-1.103e-12,0
-0.0508067,0.05,3.25261e-19,288.9,101350,851.84,-1.06846e-12,0
-0.0444558,0.05,0,288.9,101350,851.84,-7.89379e-13,0
-0.038105,0.05,3.38271e-19,288.9,101350,851.84,-5.57732e-13,0
-0.0317542,0.05,-2.1684e-19,288.9,101350,851.84,-6.90769e-13,0
-0.0254033,0.05,-2.1684e-19,288.9,101350,851.84,-8.49345e-13,0
-0.0190525,0.05,2.71051e-19,288.9,101350,851.84,-7.55248e-13,0
-0.0127017,0.05,-2.1684e-19,288.9,101350,851.84,-6.00808e-13,0
-0.00635083,0.05,2.71051e-19,288.9,101350,851.84,-4.36894e-13,0
-4.45316e-19,0.05,2.1684e-19,288.9,101350,851.84,8.29391e-13,-3.44389e-18
