distance,T,p,U_0,U_1,U_2
0.00155556,234.318,13434,402.137,1.17813,0
0.00311111,157.133,4667.27,556.45,-197.127,0
0.00466667,145.436,4508.59,583.638,-216.591,0
0.00622222,131.865,3784.36,621.888,-196.282,0
0.00777778,126.476,3836.67,632.39,-197.979,0
0.00933333,119.269,3695.09,639.381,-221.714,0
0.0108889,112.749,3290.94,659.928,-189.109,0
0.0124444,109.908,3395.21,659.777,-190.937,0
0.014,108.096,3413.14,661.121,-213.055,0
0.0155556,107.791,3487.64,665.342,-205.091,0
0.0171111,106.741,3536.13,663.601,-204.613,0
0.0186667,105.747,3551.6,666.237,-202.294,0
0.0202222,103.086,3296.84,671.559,-190.865,0
0.0217778,105.158,3572.63,662.763,-208.21,0
0.0233333,105.128,3607.07,662.485,-207.627,0
0.0248889,104.966,3574.09,661.806,-208.179,0
0.0264444,105.155,3591.63,660.021,-209.039,0
0.028,105.282,3596.54,661.227,-207.448,0
0.0295556,103.776,3427.67,663.592,-208.267,0
0.0311111,104.52,3506.6,661.82,-211.225,0
0.0326667,103.566,3400.22,663.105,-212.279,0
0.0342222,104.617,3517.81,663.294,-201.565,0
0.0357778,104.617,3511.84,660.914,-210.534,0
0.0373333,105.262,3589.59,660.851,-208.027,0
0.0388889,105.297,3592.37,663.788,-204.778,0
0.0404444,104.362,3486.98,663.893,-209.536,0
0.042,104.699,3518.6,662.686,-208.306,0
0.0435556,104.875,3536.28,662.251,-208.351,0
0.0451111,104.456,3493.22,663.166,-207.314,0
0.0466667,104.205,3457.48,662.461,-209.862,0
0.0482222,104.713,3516.02,661.013,-211.352,0
0.0497778,105.207,3577.7,661.477,-209.851,0
0.0513333,105.224,3577.69,661.514,-207.311,0
0.0528889,104.763,3521.41,661.809,-208.014,0
0.0544444,105.104,3565.37,661.178,-207.99,0
0.056,105.756,3647.06,661.563,-205.49,0
0.0575556,106.004,3677.29,661.683,-204.372,0
0.0591111,105.95,3673.45,662.102,-203.547,0
0.0606667,105.887,3664.91,663.778,-200.51,0
0.0622222,105.027,3564.59,663.308,-207.607,0
0.0637778,104.853,3537.48,663.002,-208.064,0
0.0653333,105.012,3553.04,661.7,-206.389,0
0.0668889,105.125,3563.09,661.512,-207.142,0
0.0684444,105.084,3556.49,662.234,-206.514,0
0.07,106.068,3646.1,660.504,-207.402,0
0.0715556,133.201,7114.69,632.205,-135.75,0
0.0731111,150.703,12022.6,608.009,-153.781,0
0.0746667,160.552,14030.9,600.203,-56.707,0
0.0762222,155.747,12743.3,609.072,-62.4097,0
0.0777778,152.542,11391.3,620.071,-1.31762,0
0.0793333,154.399,11947.7,616.244,5.79421,0
0.0808889,160.363,13483.9,603.365,-9.10677,0
0.0824444,159.576,13041.1,606.842,-6.10903,0
0.084,158.935,12736.9,612.256,-4.70431,0
0.0855556,159.658,12952.2,611.068,-3.44185,0
0.0871111,158.842,12789.7,611.327,-3.53981,0
0.0886667,157.812,12566.4,611.176,-2.83338,0
0.0902222,158.315,12707.2,609.608,-1.37923,0
0.0917778,160.167,13204.5,607.489,-4.7336,0
0.0933333,160.654,13223,607.868,-3.80966,0
0.0948889,161.568,13191.9,608.044,-2.03687,0
0.0964444,161.721,13156.6,608,-0.294706,0
0.098,161.783,13140,607.901,0.93863,0
0.0995556,161.853,13220.2,607.076,0.633748,0
0.101111,162.066,13221.3,605.747,0.480369,0
0.102667,162.434,13491.8,605.067,-1.75589,0
0.104222,161.911,13385.9,605.433,-1.33193,0
0.105778,161.401,13267.3,605.923,0.219014,0
0.107333,161.256,13166.5,605.464,0.853479,0
0.108889,160.921,13156.4,605.871,0.63299,0
0.110444,161.103,13205.9,605.731,-1.26384,0
0.112,161.198,13231.2,606.037,-1.9564,0
0.113556,161.263,13244.1,606.627,-1.56652,0
0.115111,161.306,13238.8,607.001,0.387357,0
0.116667,161.444,13252.1,606.906,0.844209,0
0.118222,161.825,13283.3,606.106,2.05489,0
0.119778,161.955,13288.8,605.461,2.03157,0
0.121333,161.943,13284.3,604.967,1.53435,0
0.122889,161.891,13275.6,604.902,1.42087,0
0.124444,161.744,13258.8,604.993,1.35085,0
0.126,161.703,13277.9,604.937,1.23361,0
0.127556,161.71,13307.5,604.883,1.02663,0
0.129111,161.851,13406.1,604.496,1.00123,0
0.130667,161.921,13408.8,604.333,1.06986,0
0.132222,161.905,13392.2,604.37,1.02485,0
0.133778,161.847,13354.2,604.57,1.08339,0
0.135333,161.764,13297,604.995,1.11955,0
0.136889,161.851,13312.3,604.949,1.23187,0
0.138444,162.004,13344.1,604.859,1.29516,0
0.14,162.166,13375.6,604.887,1.43757,0
0.141556,162.192,13382.6,604.901,1.77875,0
0.143111,162.228,13396.3,604.832,2.46551,0
0.144667,162.228,13399.8,604.853,2.84151,0
0.146222,162.194,13396.6,604.911,2.94268,0
0.147778,162.127,13393.1,604.889,2.92953,0
0.149333,162.084,13391.7,604.767,3.00293,0
0.150889,162.081,13394.4,604.695,2.9607,0
0.152444,162.064,13390.4,604.782,2.75072,0
0.154,162.039,13380.9,604.926,2.80444,0
