distance,T,p,U_0,U_1,U_2
0,329.329,2976.29,1.49501,-1.57604,0
0.00153939,329.245,2976.3,4.91095,-0.140987,0
0.00307879,327.706,2959.45,-19.6498,4.61566,0
0.00461818,323.686,2874.49,-74.4564,6.31276,0
0.00615758,319.033,2740.48,-124.245,-7.79589,0
0.00769697,315.82,2694.49,-153.29,-3.73866,0
0.00923636,314.039,2712.15,-173.246,-2.27612,0
0.0107758,313.187,2780.98,-188.214,-0.115356,0
0.0123152,313.3,2907.6,-196.501,1.08237,0
0.0138545,313.679,3023.37,-197.516,1.03733,0
0.0153939,314.078,3225.55,-191.576,-0.493929,0
0.0169333,315.032,3488.5,-178.115,-1.50313,0
0.0184727,316.299,3712.14,-166.475,-1.79292,0
0.0200121,319.194,4137.73,-146.022,-2.33501,0
0.0215515,320.919,4450.34,-127.361,-2.93603,0
0.0230909,322.567,4942.13,-90.1091,-3.48242,0
0.0246303,325.016,5406.4,-65.9978,-3.38708,0
0.0261697,328.614,6017.64,-44.7725,-3.44131,0
0.0277091,332.285,6961.31,-23.7286,-6.64461,0
0.0292485,332.14,7509.61,16.8311,-9.07937,0
0.0307879,330.998,8082.1,42.2267,-6.10378,0
0.0323273,328.891,8583.73,63.6111,-5.42639,0
0.0338667,326.98,9423.31,101.652,-3.76489,0
0.0354061,324.57,9951.85,122.398,-3.74592,0
0.0369455,322.155,10461.3,145.011,-3.37508,0
0.0384848,319.344,10929.2,167.056,-3.14961,0
0.0400242,315.431,11261.1,187.769,-3.22936,0
0.0415636,311.774,11469.2,207.24,-2.47987,0
0.043103,308.806,11716.1,222.011,-2.01009,0
0.0446424,306.173,11979.8,236.637,-1.6178,0
0.0461818,303.281,12154.5,250.221,-1.35992,0
0.0477212,299.964,12220.6,265.043,-1.33977,0
0.0492606,296.537,12181.9,279.228,-0.949025,0
0.0508,295.129,12225.4,284.458,-0.82388,0
0.0523394,294.749,12479.4,289.572,-0.767003,0
0.0538788,292.879,12540.2,298.049,-0.684023,0
0.0554182,291.279,12588.9,306.114,-0.45638,0
0.0569576,289.672,12608.8,313.796,-0.477255,0
0.058497,288.824,12574.5,317.968,-0.455601,0
0.0600364,287.403,12489.6,325.221,-0.366638,0
0.0615758,286.658,12505.1,329.744,-0.172702,0
0.0631152,286.628,12564.7,330.518,-0.0213305,0
0.0646545,286.275,12724.8,332.35,-0.0537691,0
0.0661939,285.2,12761.8,336.501,-0.0900407,0
0.0677333,284.468,12745.3,339.079,-0.0851633,0
0.0692727,283.799,12737.7,343.171,-0.0298414,0
0.0708121,283.96,12771,344.183,0.0198706,0
0.0723515,284.822,12900.8,344.828,0.034908,0
0.0738909,284.827,12992.5,345.745,0.0171226,0
0.0754303,284.465,13007.9,346.685,0.0406691,0
0.0769697,283.437,12992.4,349.221,0.0989107,0
0.0785091,283.043,12988.2,350.182,0.00931263,0
0.0800485,282.514,13017.1,351.289,0.125276,0
0.0815879,282.514,13058.4,351.286,0.0405196,0
0.0831273,282.509,13102.6,351.538,0.0254557,0
0.0846667,282.14,13111.1,352.984,0.10215,0
0.0862061,282.06,13083.5,353.999,0.0792874,0
0.0877455,281.704,12969.5,356.17,0.112201,0
0.0892848,281.423,12892.5,357.417,0.185753,0
0.0908242,281.206,12832.8,358.165,0.159035,0
0.0923636,281.626,12846.6,358.76,0.214514,0
0.093903,282.229,12922.9,358.523,0.155906,0
0.0954424,282.735,13021.8,357.988,0.100479,0
0.0969818,283.1,13234,356.621,0.0304837,0
0.0985212,283.064,13291.2,356.751,-0.000897281,0
0.100061,283.068,13306.7,357.133,-0.00598213,0
0.1016,283.234,13279.1,358.015,0.00546223,0
0.103139,283.427,13244.3,358.454,0.0524214,0
0.104679,283.598,13221.2,358.343,0.0697382,0
0.106218,283.685,13225.1,357.971,0.0983941,0
0.107758,284.015,13316,355.991,0.129996,0
0.109297,284.357,13397.4,354.661,0.141585,0
0.110836,284.716,13460.1,353.88,0.0639775,0
0.112376,285.112,13517,353.119,0.11375,0
0.113915,285.551,13581.3,352.851,0.0546781,0
0.115455,285.447,13565.8,353.49,0.0250931,0
0.116994,285.31,13543,354.275,0.0235223,0
0.118533,285.02,13509.5,355.277,0.0485132,0
0.120073,284.756,13473.3,356.159,0.0564683,0
0.121612,284.67,13446.2,356.888,0.0766457,0
0.123152,284.484,13412.5,357.125,0.175805,0
0.124691,284.183,13339.5,356.93,0.205923,0
0.12623,284.139,13302.4,356.793,0.243495,0
0.12777,284.114,13269.6,356.526,0.271407,0
0.129309,284.172,13244.7,356.037,0.322738,0
0.130848,284.393,13248.1,355.413,0.306738,0
0.132388,284.688,13257.5,354.703,0.32797,0
0.133927,285.073,13274.7,353.92,0.319108,0
0.135467,285.589,13297.5,353.206,0.291642,0
0.137006,286.215,13320.3,352.631,0.252921,0
0.138545,286.899,13341.7,352.23,0.219867,0
0.140085,287.527,13362.9,351.836,0.20274,0
0.141624,288.102,13389.2,351.313,0.179121,0
0.143164,288.627,13421.2,350.708,0.163889,0
0.144703,289.073,13456,350.114,0.143147,0
0.146242,289.371,13484.9,349.595,0.123954,0
0.147782,289.599,13510.8,349.182,0.123128,0
0.149321,289.77,13527.2,348.937,0.101354,0
0.150861,289.821,13529.9,348.761,0.0713727,0
0.1524,289.773,13527.1,348.771,0.0425511,0
