distance,T,p,U_0,U_1,U_2
0,326.098,2525.46,4.62778,-1.72532,0
0.00153939,325.841,2517.29,12.0679,-0.940926,0
0.00307879,326.87,2506.69,-1.06908,3.47606,0
0.00461818,323.239,2439.97,-59.0665,3.21471,0
0.00615758,316.731,2319.57,-135.393,-2.68873,0
0.00769697,311.711,2242.33,-177.299,-1.46496,0
0.00923636,308.696,2247.01,-200.348,-0.15271,0
0.0107758,306.471,2305.69,-215.241,0.976031,0
0.0123152,304.903,2417.31,-222.581,1.91537,0
0.0138545,304.422,2528.32,-223.204,1.8882,0
0.0153939,304.866,2759.51,-216.671,1.11406,0
0.0169333,307.534,3111.5,-200.133,-0.076444,0
0.0184727,310.581,3431.17,-182.392,-1.30755,0
0.0200121,316.306,4047.09,-146.357,-3.29103,0
0.0215515,320.237,4546.07,-117.254,-4.72987,0
0.0230909,325.461,5427.19,-67.5868,-6.53045,0
0.0246303,328.136,6095.65,-31.9324,-7.31008,0
0.0261697,329.575,6803.11,2.5625,-6.60538,0
0.0277091,328.731,7850.74,50.1882,-5.73429,0
0.0292485,326.398,8524.43,83.5306,-5.2948,0
0.0307879,323.277,9160.54,115.367,-4.5511,0
0.0323273,319.727,9753.04,144.867,-3.90849,0
0.0338667,313.242,10498.5,185.237,-3.45796,0
0.0354061,308.578,10915.7,209.056,-2.97992,0
0.0369455,304.349,11296.2,230.433,-2.60755,0
0.0384848,300.677,11618.7,250.384,-2.25703,0
0.0400242,296.815,11777.1,271.066,-2.05819,0
0.0415636,294.08,11924.4,287.562,-1.53581,0
0.043103,291.885,12077.8,300.847,-1.25472,0
0.0446424,289.236,12027.8,314.528,-1.11249,0
0.0461818,287.548,12029.6,323.91,-0.680961,0
0.0477212,286.682,12150.3,328.861,-0.221487,0
0.0492606,285.033,12176.6,334.723,-0.247115,0
0.0508,284.047,12169.8,337.635,-0.240949,0
0.0523394,282.354,12215.3,341.753,-0.118658,0
0.0538788,280.575,12258.2,345.693,-0.106835,0
0.0554182,278.942,12311.7,349.379,-0.015329,0
0.0569576,277.991,12445.7,351.647,0.112417,0
0.058497,277.649,12520.5,352.806,0.104666,0
0.0600364,277.265,12652.6,355.508,0.0652464,0
0.0615758,277.189,12737.3,358.662,0.0108183,0
0.0631152,277.247,12759.5,360.283,-0.0140045,0
0.0646545,277.741,12813.2,362.745,0.0169569,0
0.0661939,278.547,12875,364.306,0.00174263,0
0.0677333,278.95,12891.1,364.997,0.0574284,0
0.0692727,279.719,12930.8,365.828,0.0726277,0
0.0708121,280.161,12968.3,365.701,0.0816481,0
0.0723515,280.89,13052.5,365.143,0.071072,0
0.0738909,281.134,13070.9,365.606,0.0431839,0
0.0754303,281.12,13066.4,365.976,0.0401324,0
0.0769697,281.265,13093.5,366.125,0.068014,0
0.0785091,281.429,13128.2,365.842,0.0864665,0
0.0800485,281.674,13170.4,365.741,0.0629812,0
0.0815879,281.637,13164.6,365.979,0.0608066,0
0.0831273,281.655,13162.2,366.147,0.0538434,0
0.0846667,281.74,13155.1,366.513,0.0295579,0
0.0862061,281.685,13135.1,366.936,0.0465618,0
0.0877455,281.578,13077.9,367.897,0.0554264,0
0.0892848,281.656,13076.2,367.829,0.0626669,0
0.0908242,281.869,13091.8,367.419,0.0825109,0
0.0923636,282.941,13218.6,364.927,0.114841,0
0.093903,283.354,13275,363.716,0.123708,0
0.0954424,283.561,13304.1,362.981,0.12981,0
0.0969818,283.709,13291.8,362.845,0.0860387,0
0.0985212,283.725,13281,362.863,0.0833619,0
0.100061,283.718,13265.7,362.93,0.0804382,0
0.1016,283.483,13198,363.549,0.0919422,0
0.103139,283.324,13164.7,363.535,0.114328,0
0.104679,283.358,13145.4,363.283,0.135027,0
0.106218,283.551,13159.6,362.601,0.143883,0
0.107758,284.7,13296.2,359.37,0.189715,0
0.109297,285.648,13416.5,357.031,0.0992098,0
0.110836,286.124,13493.4,355.443,0.229815,0
0.112376,286.477,13525.3,354.504,0.124019,0
0.113915,286.371,13489.7,354.788,0.0979863,0
0.115455,286.344,13468.9,354.785,0.100123,0
0.116994,286.402,13456.6,354.655,0.09941,0
0.118533,286.51,13456.6,354.397,0.105655,0
0.120073,286.669,13460.6,353.98,0.112762,0
0.121612,286.844,13468,353.427,0.12182,0
0.123152,286.981,13472.9,352.82,0.140758,0
0.124691,287.204,13475.4,351.471,0.158003,0
0.12623,287.344,13478.6,350.721,0.167817,0
0.12777,287.543,13486.5,349.914,0.170127,0
0.129309,287.81,13499.8,349.107,0.162875,0
0.130848,288.128,13515.2,348.406,0.148531,0
0.132388,288.458,13527.4,347.917,0.124484,0
0.133927,288.776,13535.8,347.607,0.0968823,0
0.135467,289.066,13542.5,347.345,0.083256,0
0.137006,289.337,13550.1,347.037,0.0791882,0
0.138545,289.567,13557.4,346.648,0.0836657,0
0.140085,289.763,13564.3,346.165,0.0940894,0
0.141624,289.904,13568.3,345.597,0.105735,0
0.143164,290.042,13573.2,344.94,0.117245,0
0.144703,290.15,13575.4,344.244,0.130101,0
0.146242,290.265,13576.7,343.608,0.132365,0
0.147782,290.419,13580.6,342.97,0.129723,0
0.149321,290.638,13592.5,342.219,0.127352,0
0.150861,290.869,13604.7,341.591,0.116911,0
0.1524,291.111,13616.3,341.088,0.0993651,0
