x,y,z,T,p,U_0,U_1,U_2
0.156519,0.0919391,4.33681e-19,382.33,249908,709.015,189.711,2.48424e-19
0.160638,0.0930428,0,382.317,249977,708.831,189.781,0
0.164757,0.0941464,7.58942e-19,382.344,250128,708.562,189.795,-3.37697e-18
0.168876,0.0952501,1.0842e-19,382.397,250319,708.293,189.791,-8.25673e-17
0.172995,0.0963538,5.42101e-20,382.502,250494,708.06,189.771,0
0.177114,0.0974574,1.0842e-19,382.616,250613,708.008,189.683,-3.18316e-18
0.181232,0.0985611,8.13152e-19,382.662,250630,708.059,189.657,-5.77928e-18
0.185351,0.0996647,-4.33681e-19,382.616,250552,708.199,189.666,4.26056e-17
0.18947,0.100768,-2.1684e-19,382.54,250418,708.389,189.719,-2.16079e-17
0.193589,0.101872,1.0842e-19,382.488,250289,708.508,189.843,-4.18362e-17
0.197708,0.102976,-2.1684e-19,382.477,250213,708.501,189.958,3.30949e-17
0.201827,0.104079,2.1684e-19,382.518,250210,708.417,190.032,1.37948e-17
0.205946,0.105183,-4.33681e-19,382.576,250240,708.286,190.07,-1.52317e-17
0.210065,0.106287,-8.67362e-19,382.612,250280,708.158,190.054,-3.58434e-17
0.214184,0.10739,-4.33681e-19,382.605,250306,708.099,189.987,-3.32381e-18
0.218303,0.108494,2.1684e-19,382.573,250295,708.127,189.922,-2.23802e-17
0.222422,0.109598,0,382.502,250243,708.217,189.861,-6.9736e-17
0.226541,0.110701,3.25261e-19,382.432,250187,708.317,189.789,9.76148e-18
0.230659,0.111805,-5.42101e-20,382.391,250192,708.395,189.744,7.95293e-18
0.234778,0.112909,4.33681e-19,382.401,250238,708.415,189.697,-1.32232e-17
0.238897,0.114012,0,382.431,250322,708.39,189.654,-9.08595e-17
0.243016,0.115116,2.1684e-19,382.469,250424,708.34,189.616,4.21472e-17
0.247135,0.11622,-2.1684e-19,382.503,250523,708.28,189.596,6.85263e-18
0.251254,0.117323,-4.33681e-19,382.526,250585,708.246,189.582,-2.69121e-17
0.255373,0.118427,-6.50521e-19,382.532,250584,708.25,189.591,9.07482e-19
0.259492,0.119531,-6.50521e-19,382.522,250549,708.284,189.621,-8.97086e-18
0.263611,0.120634,4.33681e-19,382.508,250484,708.323,189.68,1.67196e-17
0.26773,0.121738,0,382.495,250398,708.353,189.766,3.9254e-17
0.271849,0.122842,0,382.484,250302,708.368,189.86,-4.63265e-18
0.275968,0.123945,4.33681e-19,382.497,250231,708.351,189.923,-1.43553e-17
0.280086,0.125049,0,382.521,250184,708.329,189.943,3.80586e-17
0.284205,0.126153,4.33681e-19,382.545,250158,708.304,189.924,-2.97579e-17
0.288324,0.127256,4.87891e-19,382.558,250143,708.296,189.881,1.04649e-17
0.292443,0.12836,4.33681e-19,382.551,250116,708.32,189.844,-3.27442e-17
0.296562,0.129464,-4.33681e-19,382.531,250093,708.353,189.811,-3.91572e-17
0.300681,0.130567,-4.33681e-19,382.507,250108,708.36,189.771,-1.38545e-17
0.3048,0.131671,4.33681e-19,382.497,250125,708.35,189.749,-3.77197e-17
