distance,T,p,U_0,U_1,U_2
0.00155556,234.279,13429.6,402.189,0.726716,0
0.00311111,161.346,5323.77,558.653,-159.163,0
0.00466667,146.052,4638.15,580.941,-225.506,0
0.00622222,133.045,3790.59,625.121,-184.948,0
0.00777778,124.428,3675.69,636.001,-198.345,0
0.00933333,123.407,4022.55,633.806,-213.762,0
0.0108889,117.707,3852.81,647.197,-212.953,0
0.0124444,110.604,3421.61,658.748,-206.361,0
0.014,109.212,3536.75,656.264,-214.703,0
0.0155556,107.909,3540.71,661.049,-208.756,0
0.0171111,106.534,3492.69,663.889,-203.296,0
0.0186667,105.787,3574.08,663.639,-209.217,0
0.0202222,105.014,3529.1,663.079,-206.379,0
0.0217778,105.587,3607.96,660.293,-208.471,0
0.0233333,103.526,3404.87,667.745,-196.806,0
0.0248889,105.038,3586.85,662.776,-206.43,0
0.0264444,104.82,3554.61,664.486,-205.593,0
0.028,104.746,3545.69,663.457,-207.23,0
0.0295556,104.876,3553.11,663.507,-207.056,0
0.0311111,105.048,3568.6,663.231,-206.539,0
0.0326667,104.722,3530.48,659.745,-211.133,0
0.0342222,106.154,3698.49,659.965,-204.94,0
0.0357778,106.023,3679.02,661.118,-203.557,0
0.0373333,105.935,3666.79,660.575,-203.942,0
0.0388889,106.307,3706.65,660.087,-205.336,0
0.0404444,106.019,3671.99,662.129,-205.082,0
0.042,105.25,3592.42,664.483,-202.235,0
0.0435556,105.121,3583.02,662.64,-205.543,0
0.0451111,105.401,3610.85,662.718,-204.715,0
0.0466667,104.857,3558.67,664.483,-206.314,0
0.0482222,104.823,3539.79,662.94,-209.947,0
0.0497778,104.442,3474.69,662.842,-211.427,0
0.0513333,104.475,3477.44,661.744,-210.423,0
0.0528889,104.647,3498.8,661.715,-208.624,0
0.0544444,104.364,3475.14,662.24,-208.793,0
0.056,104.179,3470.54,661.997,-208.043,0
0.0575556,104.284,3485.75,660.597,-210.191,0
0.0591111,105.082,3569.64,660.976,-207.343,0
0.0606667,104.192,3434.7,666.021,-198.24,0
0.0622222,104.455,3456.8,663.92,-203.632,0
0.0637778,104.595,3493.49,662.345,-206.387,0
0.0653333,105.168,3576.4,661.552,-208.41,0
0.0668889,105.269,3586.06,661.912,-208.211,0
0.0684444,105.406,3598.17,661.257,-209.703,0
0.07,105.522,3606.38,661.933,-205.978,0
0.0715556,114.735,4470.92,655.207,-177.889,0
0.0731111,138.415,8175.18,634.88,-117.881,0
0.0746667,159.648,13680.6,600.307,-113.848,0
0.0762222,159.089,14583.6,604.927,-69.3042,0
0.0777778,144.823,9764.94,623.877,-30.3801,0
0.0793333,150.716,11388.2,616.175,24.2772,0
0.0808889,154.295,11992.8,613.97,6.87241,0
0.0824444,161.338,13331.4,605.204,-10.8824,0
0.084,157.685,12514.9,611.662,-6.16087,0
0.0855556,159.197,12894.7,610.893,-3.68133,0
0.0871111,159.62,13024.7,611.085,-7.86862,0
0.0886667,158.68,12738.4,613.968,-3.13913,0
0.0902222,158.618,12663.7,614.043,0.995013,0
0.0917778,159.817,12920.3,609.6,1.04196,0
0.0933333,160.839,13148.9,606.927,-3.52388,0
0.0948889,161.091,13216.2,606.672,-5.6758,0
0.0964444,161.083,13205,606.965,-5.02972,0
0.098,160.921,13159.5,607.866,-5.20886,0
0.0995556,160.8,13072.4,608.555,0.621079,0
0.101111,161.324,13102.5,606.846,0.0924303,0
0.102667,161.435,13198,606.601,-0.19648,0
0.104222,161.537,13279.8,606.844,-2.08512,0
0.105778,161.265,13233,607.464,-1.58633,0
0.107333,161.222,13173.5,607.433,-0.898532,0
0.108889,160.864,13177.7,607.865,0.55593,0
0.110444,160.444,13074.3,607.9,-0.665449,0
0.112,160.464,13077.5,607.672,-1.21624,0
0.113556,160.461,13077.6,607.516,-1.60161,0
0.115111,160.488,13092.1,607.428,-1.25667,0
0.116667,160.503,13108.9,607.42,-0.955933,0
0.118222,160.764,13212,606.794,-0.395416,0
0.119778,160.852,13247.5,606.775,0.0105795,0
0.121333,160.901,13273.2,606.849,0.0884149,0
0.122889,160.905,13281.4,607.058,0.267497,0
0.124444,160.928,13285.2,607.342,0.321159,0
0.126,160.974,13288.9,607.513,-0.454402,0
0.127556,161.058,13292.9,607.651,-0.614356,0
0.129111,161.367,13317,607.741,-0.000356548,0
0.130667,161.567,13340,607.661,0.370533,0
0.132222,161.758,13361.7,607.447,0.853103,0
0.133778,161.945,13386.2,607.063,1.53248,0
0.135333,162.07,13410.5,606.568,1.84371,0
0.136889,162.031,13400.8,606.301,2.72923,0
0.138444,161.91,13369,606.279,2.99387,0
0.14,161.854,13369.2,606.204,2.63161,0
0.141556,161.743,13356.4,606.268,2.37987,0
0.143111,161.621,13341.5,606.323,1.76946,0
0.144667,161.522,13331.9,606.374,1.45873,0
0.146222,161.399,13314.6,606.465,1.47887,0
0.147778,161.285,13289.9,606.462,1.57283,0
0.149333,161.272,13281.3,606.353,1.71918,0
0.150889,161.32,13291.1,606.062,1.77186,0
0.152444,161.514,13339.5,605.434,1.41161,0
0.154,161.733,13397.1,605.125,0.492449,0
