-4.995 	348.432 	1.25451e-12 	100000
-4.985 	348.432 	1.47332e-12 	100000
-4.975 	348.432 	1.69213e-12 	100000
-4.965 	348.432 	2.02763e-12 	100000
-4.955 	348.432 	1.80883e-12 	100000
-4.945 	348.432 	2.20268e-12 	100000
-4.935 	348.432 	1.82341e-12 	100000
-4.925 	348.432 	1.96929e-12 	100000
-4.915 	348.432 	2.08598e-12 	100000
-4.905 	348.432 	1.85259e-12 	100000
-4.895 	348.432 	2.15892e-12 	100000
-4.885 	348.432 	1.7213e-12 	100000
-4.875 	348.432 	1.99846e-12 	100000
-4.865 	348.432 	1.86717e-12 	100000
-4.855 	348.432 	2.0714e-12 	100000
-4.845 	348.432 	1.94011e-12 	100000
-4.835 	348.432 	1.85259e-12 	100000
-4.825 	348.432 	1.7213e-12 	100000
-4.815 	348.432 	1.70671e-12 	100000
-4.805 	348.432 	1.92552e-12 	100000
-4.795 	348.432 	1.7213e-12 	100000
-4.785 	348.432 	1.838e-12 	100000
-4.775 	348.432 	1.23992e-12 	100000
-4.765 	348.432 	1.37121e-12 	100000
-4.755 	348.432 	1.09405e-12 	100000
-4.745 	348.432 	1.13781e-12 	100000
-4.735 	348.432 	1.05029e-12 	100000
-4.725 	348.432 	9.62762e-13 	100000
-4.715 	348.432 	8.89825e-13 	100000
-4.705 	348.432 	9.04413e-13 	100000
-4.695 	348.432 	8.60651e-13 	100000
-4.685 	348.432 	8.02302e-13 	100000
-4.675 	348.432 	1.10863e-12 	100000
-4.665 	348.432 	8.60651e-13 	100000
-4.655 	348.432 	1.23992e-12 	100000
-4.645 	348.432 	1.37121e-12 	100000
-4.635 	348.432 	1.19616e-12 	100000
-4.625 	348.432 	1.66295e-12 	100000
-4.615 	348.432 	1.18157e-12 	100000
-4.605 	348.432 	1.75048e-12 	100000
-4.595 	348.432 	1.54625e-12 	100000
-4.585 	348.432 	1.76506e-12 	100000
-4.575 	348.432 	1.63378e-12 	100000
-4.565 	348.432 	1.77965e-12 	100000
-4.555 	348.432 	1.77965e-12 	100000
-4.545 	348.432 	1.66295e-12 	100000
-4.535 	348.432 	1.9547e-12 	100000
-4.525 	348.432 	1.66295e-12 	100000
-4.515 	348.432 	1.6046e-12 	100000
