distance,T,p,U_0,U_1,U_2
0,307.419,2643.83,4.53927,-2.01191,0
0.00153939,310.429,2633.94,10.9315,-3.02483,0
0.00307879,320.571,2613.09,-28.9329,5.80679,0
0.00461818,317.467,2535.32,-95.411,8.95241,0
0.00615758,313.274,2435.21,-144.83,-3.66977,0
0.00769697,309.398,2380.48,-176.577,-2.25892,0
0.00923636,307.553,2409.85,-195.155,-0.262889,0
0.0107758,306.089,2484.73,-206.029,0.646663,0
0.0123152,305.175,2606.75,-210.019,1.20505,0
0.0138545,305.316,2733.54,-208.611,0.730805,0
0.0153939,307.041,2997.67,-198.953,-0.370634,0
0.0169333,309.822,3354.81,-179.358,-1.71378,0
0.0184727,312.428,3654.91,-162.312,-2.5519,0
0.0200121,318.023,4249.87,-131.381,-4.47529,0
0.0215515,322.478,4764.68,-104.571,-6.21271,0
0.0230909,326.691,5556.85,-59.2768,-2.35764,0
0.0246303,325.235,5885.36,-36.8495,5.51556,0
0.0261697,324.937,6399.48,-12.1392,-2.63215,0
0.0277091,326.537,7438.5,34.8836,-4.83428,0
0.0292485,326.002,8150.56,61.5785,-6.22501,0
0.0307879,324.273,8759.57,90.3918,-5.20465,0
0.0323273,322.662,9399.45,118.153,-4.68788,0
0.0338667,319.162,10260.2,153.71,-4.41719,0
0.0354061,315.469,10640,173.872,-3.41803,0
0.0369455,311.057,10919.1,195.227,-3.43027,0
0.0384848,308.534,11242,208.475,-1.79546,0
0.0400242,303.123,11292.1,230.506,-2.2749,0
0.0415636,298.652,11281.9,253.521,-1.91391,0
0.043103,300.358,11868.7,253.645,-1.18448,0
0.0446424,298.268,12169.7,266.295,-1.85253,0
0.0461818,294.748,12051.5,283.945,-1.35794,0
0.0477212,292.982,12154.4,291.775,-0.975198,0
0.0492606,291.344,12230.1,300.192,-0.875261,0
0.0508,290.665,12265.7,304.292,-0.623978,0
0.0523394,289.954,12433.8,310.227,-0.478402,0
0.0538788,288.54,12492.8,317.223,-0.510575,0
0.0554182,286.664,12489,323.402,-0.50407,0
0.0569576,284.941,12460.7,328.377,-0.376108,0
0.058497,284.083,12438.8,330.659,-0.280085,0
0.0600364,283.152,12486.5,333.623,-0.210487,0
0.0615758,283.441,12663.2,333.644,-0.0931432,0
0.0631152,283.669,12757.9,333.822,-0.0646837,0
0.0646545,283.228,12840.7,335.758,-0.11365,0
0.0661939,282.62,12861.9,339.651,-0.183534,0
0.0677333,282.606,12850.5,342.19,-0.118342,0
0.0692727,283.105,12855,346.944,-0.114321,0
0.0708121,283.386,12872.7,348.565,0.0982709,0
0.0723515,283.771,12935.3,349.641,0.12427,0
0.0738909,283.682,12999.7,350.145,0.0219786,0
0.0754303,283.265,13035.1,349.994,0.0064666,0
0.0769697,283.404,13191,347.972,-0.0559164,0
0.0785091,283.447,13245.9,348.2,-0.0863333,0
0.0800485,283.152,13222.5,349.915,-0.0980509,0
0.0815879,283.159,13195.4,350.998,-0.0365021,0
0.0831273,283.137,13148,352.178,0.0214968,0
0.0846667,282.439,13007.6,354.163,0.132528,0
0.0862061,281.85,12909.1,355.32,0.133507,0
0.0877455,281.725,12797.2,356.85,0.111587,0
0.0892848,282.102,12834.2,355.828,0.147586,0
0.0908242,282.977,12941.9,353.696,0.164622,0
0.0923636,285.428,13287.2,348.011,0.248341,0
0.093903,285.172,13308.5,346.611,0.209326,0
0.0954424,284.99,13342,346.409,0.209762,0
0.0969818,284.534,13288.9,348.235,0.173854,0
0.0985212,284.516,13270.6,348.98,0.259408,0
0.100061,284.552,13251.1,348.997,0.28724,0
0.1016,284.884,13244.2,348.097,0.311127,0
0.103139,285.257,13282.3,346.734,0.332992,0
0.104679,286.044,13380.7,344.289,0.363337,0
0.106218,287.12,13518.7,341.475,0.226808,0
0.107758,288.045,13678.2,338.286,0.202641,0
0.109297,287.897,13673.2,338.359,0.148503,0
0.110836,287.589,13649.2,338.687,0.119279,0
0.112376,287.302,13623.4,338.878,0.132276,0
0.113915,287.146,13584.5,338.566,0.170406,0
0.115455,287.116,13567,338.347,0.192169,0
0.116994,287.073,13552.2,337.992,0.222062,0
0.118533,287.024,13541.4,337.586,0.237035,0
0.120073,287.025,13541.9,337.094,0.27219,0
0.121612,287.108,13554.6,336.245,0.32428,0
0.123152,287.373,13586.8,335.028,0.329377,0
0.124691,288.265,13689.7,331.866,0.420063,0
0.12623,288.953,13739.4,330.647,0.360635,0
0.12777,289.635,13771.9,330.111,0.103271,0
0.129309,289.939,13775.5,330.238,0.0639548,0
0.130848,290.086,13756,330.629,0.0510702,0
0.132388,290.288,13726.6,330.493,0.073232,0
0.133927,290.286,13694.8,329.674,0.121778,0
0.135467,290.166,13682.2,328.003,0.209029,0
0.137006,290.117,13686.3,325.782,0.292329,0
0.138545,290.232,13700.5,323.451,0.318711,0
0.140085,290.547,13717.8,321.54,0.305712,0
0.141624,291.041,13733.9,320.274,0.245394,0
0.143164,291.633,13753.1,319.521,0.18859,0
0.144703,292.231,13778.2,319.061,0.132471,0
0.146242,292.761,13805.2,319.004,0.0881911,0
0.147782,293.189,13832.1,319.04,0.0831493,0
0.149321,293.532,13851.5,319.214,0.0764092,0
0.150861,293.803,13855.5,319.347,0.0636642,0
0.1524,293.983,13849.5,319.49,0.060016,0
