distance,T,p,U_0,U_1,U_2
0,332.85,3433.09,0.92333,-0.39502,0
0.00153939,332.49,3432.09,4.59424,-0.539937,0
0.00307879,327.277,3442.52,-6.81862,3.97054,0
0.00461818,324.465,3406.59,-42.7659,4.79204,0
0.00615758,322.244,3327.72,-89.2413,-3.02957,0
0.00769697,319.737,3258.93,-119.73,-6.19826,0
0.00923636,317.558,3227.67,-141.847,-3.17601,0
0.0107758,315.678,3227.03,-159.695,-1.69363,0
0.0123152,314.913,3291.77,-171.21,0.174637,0
0.0138545,314.605,3358.97,-175.626,0.653747,0
0.0153939,314.505,3504.96,-177.48,0.336404,0
0.0169333,315.146,3710.16,-173.422,-0.387451,0
0.0184727,316.008,3885.74,-167.265,-0.811408,0
0.0200121,318.09,4214.89,-153.679,-1.43075,0
0.0215515,319.745,4477.11,-140.799,-2.00778,0
0.0230909,322.576,4938.69,-116.911,-2.7213,0
0.0246303,324.551,5285.93,-99.435,-3.25201,0
0.0261697,326.663,5679.32,-77.5229,-4.10333,0
0.0277091,329.524,6345.32,-44.3022,-2.40672,0
0.0292485,331.409,6820.96,-25.7957,2.2506,0
0.0307879,332.417,7355,-8.40191,-3.80867,0
0.0323273,332.516,7867.14,19.7775,-4.7148,0
0.0338667,330.954,8563.55,52.621,-3.99391,0
0.0354061,329.987,9050.79,74.8733,-2.96887,0
0.0369455,329.638,9710.62,96.6507,-3.84827,0
0.0384848,328.907,10256.7,120.091,-3.02091,0
0.0400242,326.26,10685.5,138.773,-2.68763,0
0.0415636,322.957,11086,157,-2.99563,0
0.043103,319.341,11367.2,175.747,-2.76985,0
0.0446424,315.572,11566.2,193,-2.56529,0
0.0461818,312.743,11774,208.84,-2.17152,0
0.0477212,310.361,11990.5,224.298,-1.79132,0
0.0492606,308.134,12208,238.63,-1.53785,0
0.0508,307.149,12325.9,245.213,-1.38054,0
0.0523394,304.935,12519.9,257.37,-1.23551,0
0.0538788,302.639,12630.7,268.197,-0.990313,0
0.0554182,299.949,12632.3,278.942,-0.887135,0
0.0569576,297.713,12605.4,289.013,-0.599419,0
0.058497,296.795,12613.3,293.145,-0.458302,0
0.0600364,294.828,12641.6,300.435,-0.595028,0
0.0615758,292.874,12678.1,306.947,-0.692707,0
0.0631152,292.112,12712.8,309.52,-0.675258,0
0.0646545,291.334,12799.3,313.366,-0.230998,0
0.0661939,290.468,12825.6,318.093,-0.1549,0
0.0677333,290.055,12828.1,320.827,-0.107503,0
0.0692727,289.47,12865.1,325.512,-0.0343921,0
0.0708121,289.14,12903.2,327.617,-0.0629315,0
0.0723515,288.067,12926.5,332.337,-0.0945128,0
0.0738909,286.574,12891.4,337.485,-0.0460392,0
0.0754303,286.009,12886.5,339.363,-0.00901916,0
0.0769697,285.96,12931.7,341.304,0.0612282,0
0.0785091,286.115,12983.4,341.538,0.0463378,0
0.0800485,285.916,13053.4,342.905,-0.0073962,0
0.0815879,285.621,13056,344.062,-0.0351955,0
0.0831273,285.268,13053.7,345.182,-0.00493108,0
0.0846667,284.651,13049.3,346.823,0.0661717,0
0.0862061,284.648,13061.1,347.315,0.0549206,0
0.0877455,284.464,13087.9,348.686,0.0335962,0
0.0892848,284.185,13088.5,349.64,0.00712715,0
0.0908242,283.879,13080.6,350.784,-0.0034743,0
0.0923636,283.241,13016.3,353.588,-0.0563828,0
0.093903,282.917,12970.7,355.043,0.0811994,0
0.0954424,282.805,12958.7,355.708,-0.0373102,0
0.0969818,283.038,13011.4,355.832,0.026445,0
0.0985212,283.255,13051,355.666,0.0184361,0
0.100061,283.458,13080.7,355.752,0.034994,0
0.1016,283.961,13123.7,355.854,0.0564322,0
0.103139,284.2,13141.6,355.851,0.0626729,0
0.104679,284.428,13166,355.803,0.0622193,0
0.106218,284.628,13188.1,355.838,0.0627615,0
0.107758,285.061,13240.1,355.867,0.0472111,0
0.109297,285.406,13270.8,355.72,0.0416161,0
0.110836,285.821,13303.7,355.37,0.0499478,0
0.112376,285.993,13333,354.97,0.0673142,0
0.113915,285.691,13341.2,354.358,0.1106,0
0.115455,285.414,13343.3,353.929,0.148979,0
0.116994,285.097,13333.8,353.981,0.134019,0
0.118533,284.81,13333.2,353.893,0.138036,0
0.120073,284.515,13326.3,353.987,0.126344,0
0.121612,284.226,13310.8,354.304,0.120204,0
0.123152,284.161,13294.7,354.821,0.0609102,0
0.124691,284.167,13274.4,356.352,0.0316929,0
0.12623,284.206,13266.3,357.142,0.0192437,0
0.12777,284.25,13266.6,357.838,0.0214087,0
0.129309,284.288,13269.9,358.323,0.0932569,0
0.130848,284.376,13275.8,358.336,0.141132,0
0.132388,284.544,13286.4,358.272,0.141076,0
0.133927,284.722,13308.2,357.744,0.152847,0
0.135467,284.89,13327.9,356.97,0.206998,0
0.137006,285.143,13345,356.185,0.265657,0
0.138545,285.498,13353.9,355.662,0.124955,0
0.140085,285.825,13352.5,355.694,0.0766069,0
0.141624,286.102,13353.1,355.694,0.058005,0
0.143164,286.289,13346.8,355.659,0.0545397,0
0.144703,286.475,13348.9,355.391,0.0595775,0
0.146242,286.642,13354.2,354.998,0.0640373,0
0.147782,286.788,13368.3,354.461,0.0687078,0
0.149321,286.876,13375.7,354.186,0.05078,0
0.150861,286.939,13384.5,354.191,0.0579525,0
0.1524,286.961,13387.2,354.373,0.0566385,0
