distance,T,p,U_0,U_1,U_2
0.00155556,221.927,13036.1,463.388,2.13395,0
0.00311111,170.115,6513.17,571.492,-140.485,0
0.00466667,138.714,4798.18,619.502,-179.175,0
0.00622222,127.48,4547.24,631.856,-193.384,0
0.00777778,116.125,4099.7,653.344,-192.978,0
0.00933333,107.309,3790.64,665.248,-197.749,0
0.0108889,105.392,3731.12,662.93,-202.661,0
0.0124444,104.161,3591.38,662.905,-207.168,0
0.014,108.935,3758.29,654.27,-210.308,0
0.0155556,110.008,3835.75,654.144,-205.229,0
0.0171111,109.764,3943.7,656.136,-197.194,0
0.0186667,105.509,3795.71,664.366,-196.735,0
0.0202222,104.702,3687.96,664.174,-202.703,0
0.0217778,107.307,3750.48,660.382,-201.15,0
0.0233333,105.801,3673.74,662.595,-202.263,0
0.0248889,107.807,3726.6,657.017,-206.951,0
0.0264444,109.193,3813.13,655.63,-203.053,0
0.028,107.695,3819.43,659.911,-199.003,0
0.0295556,106.62,3787.27,661.615,-198.857,0
0.0311111,104.911,3672.43,663.875,-200.981,0
0.0326667,103.237,3419.18,662.461,-212.757,0
0.0342222,104.497,3488.68,661.497,-211.724,0
0.0357778,105.354,3518.62,660.773,-210.221,0
0.0373333,105.609,3585.42,660.618,-207.69,0
0.0388889,105.339,3639,661.688,-204.641,0
0.0404444,106.217,3719.45,661.284,-201.792,0
0.042,105.187,3654.6,662.531,-203.747,0
0.0435556,104.287,3530.03,661.994,-210.047,0
0.0451111,106.571,3597.97,658.29,-211.641,0
0.0466667,105.133,3504.89,661.004,-212.001,0
0.0482222,103.888,3499.1,663.082,-210.274,0
0.0497778,104.323,3560.8,663.297,-206.829,0
0.0513333,105.34,3613.03,662.183,-205.7,0
0.0528889,105.867,3667.17,660.814,-203.808,0
0.0544444,109.144,3913.41,656.493,-196.482,0
0.056,112.132,4411.45,650.395,-179.569,0
0.0575556,115.211,4940.55,644.187,-163.063,0
0.0591111,126.423,6606.38,628.538,-119.793,0
0.0606667,146.419,10108.9,607.143,-54.0096,0
0.0622222,157.309,13227.9,596.915,-13.3757,0
0.0637778,157.822,13654.6,595.912,-0.282785,0
0.0653333,157.801,14144.3,595.052,0.036343,0
0.0668889,158.296,14284.1,593.602,2.08632,0
0.0684444,157.572,14195.5,594.19,3.8138,0
0.07,157.241,14127.2,593.105,5.16687,0
0.0715556,156.516,14067.2,592.194,4.36385,0
0.0731111,156.647,14097.3,591.098,3.73325,0
0.0746667,156.685,14143.5,589.503,2.29983,0
0.0762222,156.657,14188.7,588.806,1.21569,0
0.0777778,156.8,14314.7,586.883,-0.861038,0
0.0793333,156.704,14323.8,584.413,-1.38537,0
0.0808889,156.54,14318.6,583.204,-2.67542,0
0.0824444,156.336,14237,584.635,-1.79649,0
0.084,156.07,14170.5,583.784,-2.18642,0
0.0855556,155.998,14190.6,581.385,-2.77183,0
0.0871111,156.141,14206.7,581.74,-3.68723,0
0.0886667,156.047,14188.5,581.337,-3.98153,0
0.0902222,155.853,14136.8,581.108,-3.96315,0
0.0917778,155.443,14023.2,580.691,-3.86618,0
0.0933333,155.312,13980.8,580.458,-4.00794,0
0.0948889,155.07,13913.3,580.104,-4.96712,0
0.0964444,154.932,13883.1,580.029,-5.502,0
0.098,154.909,13850.4,579.827,-5.96707,0
0.0995556,154.559,13741.9,580.028,-6.68369,0
0.101111,154.282,13692.8,578.601,-7.13926,0
0.102667,154.308,13651.2,580.156,-7.2887,0
0.104222,154.105,13589.1,579.969,-7.75201,0
0.105778,153.979,13550.8,579.956,-8.08525,0
0.107333,153.948,13543.5,578.156,-8.25869,0
0.108889,153.869,13504.6,579.732,-8.6024,0
0.110444,153.622,13440.1,579.663,-8.99726,0
0.112,153.606,13423.1,579.489,-9.10811,0
0.113556,153.416,13373.4,579.604,-9.30514,0
0.115111,153.411,13344.1,579.482,-9.5324,0
0.116667,153.372,13318.1,579.385,-9.76891,0
0.118222,153.329,13266.3,579.094,-10.3403,0
0.119778,153.288,13225.8,578.994,-10.6516,0
0.121333,153.326,13216.7,578.752,-10.7091,0
0.122889,153.297,13178.9,578.63,-10.9214,0
0.124444,153.299,13168.2,578.417,-10.8654,0
0.126,153.253,13131.3,578.285,-10.9988,0
0.127556,153.255,13125.5,578.061,-10.9675,0
0.129111,153.167,13076.9,577.801,-10.9849,0
0.130667,153.036,13037.9,577.808,-11.0114,0
0.132222,152.978,13023.1,577.755,-10.9128,0
0.133778,152.825,12986.4,577.84,-10.9079,0
0.135333,152.713,12968.3,577.929,-10.7132,0
0.136889,152.513,12931,578.156,-10.6442,0
0.138444,152.296,12908.8,578.38,-10.3219,0
0.14,152.137,12882.3,578.609,-10.1644,0
0.141556,151.894,12863.6,578.922,-9.90125,0
0.143111,151.77,12842.4,579.205,-9.64118,0
0.144667,151.492,12810,579.707,-9.31956,0
0.146222,151.348,12793.2,580.046,-8.8895,0
0.147778,151.122,12768,580.527,-8.66028,0
0.149333,150.996,12760.9,580.902,-8.39605,0
0.150889,150.787,12740.7,581.434,-8.26575,0
0.152444,150.615,12724.2,581.963,-8.06273,0
0.154,150.399,12699,582.604,-7.85469,0
