distance,T,p,U_0,U_1,U_2
0,335.468,3159.66,1.49234,-0.622906,0
0.00153939,334.93,3154.89,5.74486,-0.284333,0
0.00307879,330.069,3139.93,-14.1835,6.14924,0
0.00461818,326.609,3078.77,-61.287,4.82295,0
0.00615758,324.059,3012.08,-107.035,-5.52652,0
0.00769697,321.539,2973.9,-137.236,-3.50382,0
0.00923636,318.279,2929.94,-162.486,-2.22064,0
0.0107758,316.049,2947.27,-179.211,-0.709977,0
0.0123152,314.609,3021.06,-188.625,0.40601,0
0.0138545,314.038,3102.58,-191.108,1.93737,0
0.0153939,314.377,3290.86,-189.341,1.22213,0
0.0169333,315.769,3552.52,-180.776,0.259226,0
0.0184727,316.837,3758.04,-170.686,-0.579961,0
0.0200121,318.967,4125.36,-149.192,-1.64234,0
0.0215515,320.942,4430.97,-131.538,-2.69039,0
0.0230909,323.852,4947.47,-98.3738,-4.09618,0
0.0246303,325.665,5336.55,-75.8669,-4.83727,0
0.0261697,327.801,5790.55,-53.8937,-2.12449,0
0.0277091,331.404,6619.56,-28.9435,-0.923735,0
0.0292485,331.68,7139.08,-11.7988,-3.48384,0
0.0307879,331.782,7715.38,21.2496,-5.99704,0
0.0323273,330.957,8238.93,44.6062,-5.02057,0
0.0338667,329.205,9086.61,80.4724,-4.09094,0
0.0354061,327.514,9649.27,104.978,-3.83575,0
0.0369455,325.209,10158.6,125.307,-3.50338,0
0.0384848,322.113,10588.1,147.198,-3.23936,0
0.0400242,318.543,10954,167.836,-3.21398,0
0.0415636,315.42,11296.9,186.965,-2.72547,0
0.043103,312.496,11623.3,205.779,-2.4815,0
0.0446424,309.392,11823.2,224.334,-2.10882,0
0.0461818,306.789,12046.9,240.523,-1.7736,0
0.0477212,304.772,12295.5,252.787,-1.35572,0
0.0492606,301.64,12340.1,265.124,-1.16298,0
0.0508,299.885,12307.6,271.561,-1.05029,0
0.0523394,297.152,12330.7,282.508,-1.00355,0
0.0538788,295.931,12535.2,289.729,-1.27894,0
0.0554182,294.331,12674.8,297.625,-1.10158,0
0.0569576,292.907,12768.8,304.753,-0.694121,0
0.058497,292.22,12788.3,308.135,-0.543011,0
0.0600364,290.696,12751,315.732,-0.365773,0
0.0615758,289.772,12744.4,322.758,-0.268936,0
0.0631152,289.497,12772.3,325.164,-0.19004,0
0.0646545,288.538,12804.8,329.128,-0.181184,0
0.0661939,287.372,12824.3,332.418,-0.148933,0
0.0677333,286.729,12818.3,334.166,-0.139453,0
0.0692727,285.045,12762.5,338.637,-0.145276,0
0.0708121,284.32,12706.1,341.048,-0.0528081,0
0.0723515,283.57,12723,344.305,-0.0266895,0
0.0738909,284.222,12875.7,343.273,0.0131281,0
0.0754303,284.146,12942.2,343.654,-0.00273722,0
0.0769697,283.618,12976.7,346.528,-0.0238238,0
0.0785091,283.613,12982.4,348.287,-0.00329607,0
0.0800485,283.792,13002,351.427,-0.00169695,0
0.0815879,283.928,13023.9,352.314,-0.0168265,0
0.0831273,283.922,13031.6,353.266,-0.0204765,0
0.0846667,283.726,13078.1,353.426,-0.0778185,0
0.0862061,283.525,13078.1,353.753,-0.107303,0
0.0877455,282.797,13009.6,355.899,-0.113665,0
0.0892848,282.521,12946.7,357.142,-0.0736342,0
0.0908242,282.592,12944.2,358.213,0.00509379,0
0.0923636,283.462,13050.5,357.176,0.0383325,0
0.093903,284.071,13146.1,355.769,0.153877,0
0.0954424,284.007,13218.9,354.866,0.0770374,0
0.0969818,283.425,13253,355.549,-0.0177029,0
0.0985212,283.036,13248.2,356.201,-0.0370482,0
0.100061,282.618,13236.5,356.966,-0.0182179,0
0.1016,282.452,13193.4,358.497,0.00950506,0
0.103139,282.496,13172.4,359.102,-0.00464401,0
0.104679,282.571,13166.5,359.452,0.0276844,0
0.106218,282.617,13175.4,359.418,0.0216506,0
0.107758,283.017,13264.1,358.41,0.0292563,0
0.109297,283.446,13320.3,357.613,0.033865,0
0.110836,284.037,13382,356.638,0.0703279,0
0.112376,284.631,13431.4,355.653,0.0731342,0
0.113915,285.061,13395.4,355.761,0.068035,0
0.115455,284.983,13360.5,356.164,0.0635552,0
0.116994,284.823,13335.7,356.496,0.0539564,0
0.118533,284.76,13331.4,356.848,0.0185517,0
0.120073,284.7,13337.4,357.372,-0.0357824,0
0.121612,284.767,13349.3,357.938,-0.0191693,0
0.123152,284.971,13376.9,357.915,0.0361851,0
0.124691,285.531,13420.7,357.436,0.0614889,0
0.12623,285.84,13453.3,356.676,0.149289,0
0.12777,286.093,13462.8,355.844,0.208048,0
0.129309,286.061,13453.5,355.365,0.0987186,0
0.130848,286.035,13429.9,355.385,0.0805219,0
0.132388,286.063,13394.2,355.549,0.0677757,0
0.133927,286.039,13352,355.835,0.0714252,0
0.135467,285.998,13321.8,355.689,0.096236,0
0.137006,285.927,13302.6,355.252,0.116319,0
0.138545,285.934,13301,354.721,0.130318,0
0.140085,286.035,13308.8,354.102,0.154647,0
0.141624,286.217,13323.4,353.457,0.160207,0
0.143164,286.556,13350.3,353.023,0.041837,0
0.144703,286.865,13371.9,353.099,0.0179393,0
0.146242,287.147,13382.2,353.275,0.00136916,0
0.147782,287.445,13390.6,353.374,0.0511527,0
0.149321,287.475,13383.6,353.365,0.054215,0
0.150861,287.499,13383.8,353.058,0.0803804,0
0.1524,287.467,13383.8,352.558,0.126748,0
