x,y,z,T,p,U_0,U_1,U_2
0,0.05,0,288.9,101350,851.84,5.70421e-13,-3.82114e-18
0.00411892,0.0511037,4.33681e-19,288.9,101350,851.84,1.23647e-12,-9.54239e-18
0.00823784,0.0522073,0,288.9,101350,851.84,2.66779e-12,-1.16915e-17
0.0123568,0.053311,-4.33681e-19,288.9,101350,851.84,5.20972e-12,-6.43669e-18
0.0164757,0.0544146,0,288.9,101350,851.84,1.01688e-11,-4.29189e-18
0.0205946,0.0555183,4.06576e-19,288.9,101350,851.84,2.34936e-11,5.02512e-18
0.0247135,0.056622,5.42101e-19,288.9,101350,851.84,6.98406e-11,-2.01411e-19
0.0288324,0.0577256,3.25261e-19,288.9,101350,851.84,2.64145e-10,3.23526e-18
0.0329514,0.0588293,-3.25261e-19,288.9,101350,851.84,1.13863e-09,5.42925e-18
0.0370703,0.0599329,0,288.9,101350,851.84,4.96891e-09,1.48161e-17
0.0411892,0.0610366,6.50521e-19,288.9,101350,851.84,2.11014e-08,-3.70616e-19
0.0453081,0.0621403,-2.1684e-19,288.9,101350,851.84,8.04372e-08,1.63191e-17
0.049427,0.0632439,4.06576e-20,288.9,101350,851.84,3.15855e-07,1.40171e-17
0.0535459,0.0643476,5.96311e-19,288.9,101350,851.84,2.04676e-06,-1.09732e-17
0.0576649,0.0654513,5.42101e-19,288.9,101350,851.84,1.2941e-05,-8.2865e-18
0.0617838,0.0665549,4.33681e-19,288.9,101350,851.84,7.99682e-05,1.56463e-17
0.0659027,0.0676586,-1.30104e-18,288.9,101350,851.84,0.000433253,2.29956e-17
0.0700216,0.0687622,2.1684e-19,288.902,101352,851.838,0.00225326,3.0181e-17
0.0741405,0.0698659,2.1684e-19,288.91,101361,851.829,0.0119888,8.06215e-18
0.0782595,0.0709696,4.33681e-19,288.949,101402,851.782,0.0637177,0
0.0823784,0.0720732,4.33681e-19,289.155,101579,851.541,0.287377,-9.85129e-20
0.0864973,0.0731769,9.48677e-19,289.736,102249,850.847,1.4964,-5.19755e-18
0.0906162,0.0742805,-4.33681e-19,293.626,105709,846.028,6.46441,-3.71866e-17
0.0947351,0.0753842,2.1684e-19,301.921,114577,835.759,20.5205,-4.03767e-19
0.0988541,0.0764879,4.33681e-19,317.154,136150,814.379,57.6587,1.93615e-18
0.102973,0.0775915,1.6263e-19,353.057,176843,765.074,98.7337,5.04318e-18
0.107092,0.0786952,-1.6263e-19,357.698,201675,749.983,155.122,3.14116e-18
0.111211,0.0797988,8.55503e-20,371.677,229805,725.65,172.986,6.72586e-17
0.11533,0.0809025,1.0842e-19,379.76,243217,713.409,180.635,1.30789e-17
0.119449,0.0820062,0,380.795,246668,711.178,187.511,1.68741e-17
0.123568,0.0831098,2.1684e-19,381.314,248428,709.997,190.219,8.05476e-18
0.127686,0.0842135,4.33681e-19,382.186,249763,709.099,190.172,0
0.131805,0.0853171,2.1684e-19,382.707,250025,708.422,190.486,0
0.135924,0.0864208,0,382.821,249921,707.91,190.683,0
0.140043,0.0875245,-2.98156e-19,382.705,249951,707.682,190.489,4.5961e-19
0.144162,0.0886281,-3.79471e-19,382.492,250046,707.77,190.083,1.71853e-17
0.148281,0.0897318,6.36969e-19,382.242,250025,708.141,189.657,7.84465e-19
0.1524,0.0908355,2.1684e-19,382.141,249980,708.617,189.346,3.57753e-17
0.156519,0.0919391,4.33681e-19,382.183,249952,708.929,189.353,2.33489e-19
0.160638,0.0930428,0,382.239,249920,709.039,189.523,0
0.164757,0.0941464,7.58942e-19,382.272,249944,708.949,189.716,-3.3266e-18
0.168876,0.0952501,1.0842e-19,382.33,250041,708.731,189.852,-8.13358e-17
0.172995,0.0963538,5.42101e-20,382.398,250245,708.444,189.847,0
0.177114,0.0974574,1.0842e-19,382.48,250497,708.177,189.706,-3.38936e-18
0.181232,0.0985611,8.13152e-19,382.564,250666,708.053,189.544,-5.57208e-18
0.185351,0.0996647,-4.33681e-19,382.638,250708,708.065,189.561,4.50819e-17
0.18947,0.100768,-2.1684e-19,382.653,250641,708.144,189.637,-1.98713e-17
0.193589,0.101872,1.0842e-19,382.584,250473,708.304,189.791,-3.74973e-17
0.197708,0.102976,-2.1684e-19,382.505,250288,708.436,189.998,3.33772e-17
0.201827,0.104079,2.1684e-19,382.465,250164,708.459,190.161,1.46102e-17
0.205946,0.105183,-4.33681e-19,382.477,250116,708.396,190.24,-1.52042e-17
0.210065,0.106287,-8.67362e-19,382.519,250113,708.288,190.265,-3.60766e-17
0.214184,0.10739,-4.33681e-19,382.566,250128,708.164,190.236,-3.34544e-18
0.218303,0.108494,2.1684e-19,382.575,250135,708.062,190.147,-2.34839e-17
0.222422,0.109598,0,382.562,250133,708.026,190.021,-7.22081e-17
0.226541,0.110701,3.25261e-19,382.534,250125,708.071,189.892,9.22214e-18
0.230659,0.111805,-5.42101e-20,382.472,250108,708.16,189.771,7.51351e-18
0.234778,0.112909,4.33681e-19,382.42,250131,708.241,189.655,-1.36022e-17
0.238897,0.114012,0,382.402,250192,708.296,189.556,-9.50152e-17
0.243016,0.115116,2.1684e-19,382.41,250280,708.31,189.483,4.49785e-17
0.247135,0.11622,-2.1684e-19,382.431,250376,708.294,189.46,8.66406e-18
0.251254,0.117323,-4.33681e-19,382.445,250459,708.282,189.464,-1.83912e-17
0.255373,0.118427,-6.50521e-19,382.452,250507,708.291,189.484,1.96574e-19
0.259492,0.119531,-6.50521e-19,382.449,250499,708.32,189.52,-9.80703e-18
0.263611,0.120634,4.33681e-19,382.43,250443,708.378,189.577,1.72883e-17
0.26773,0.121738,0,382.396,250345,708.454,189.668,3.89324e-17
0.271849,0.122842,0,382.369,250233,708.511,189.79,-4.61177e-18
0.275968,0.123945,4.33681e-19,382.371,250156,708.508,189.887,-1.24408e-17
0.280086,0.125049,0,382.398,250126,708.465,189.934,3.95907e-17
0.284205,0.126153,4.33681e-19,382.442,250121,708.409,189.952,-3.15989e-17
0.288324,0.127256,4.87891e-19,382.497,250135,708.339,189.936,1.00181e-17
0.292443,0.12836,4.33681e-19,382.541,250144,708.286,189.893,-2.92808e-17
0.296562,0.129464,-4.33681e-19,382.552,250123,708.284,189.864,-3.44681e-17
0.300681,0.130567,-4.33681e-19,382.539,250089,708.301,189.861,-1.23947e-17
0.3048,0.131671,4.33681e-19,382.527,250073,708.308,189.858,-3.64661e-17
