x,y,z,T,p,U_0,U_1,U_2
-0.15242,0.05,0,288.9,101350,851.84,0,0
-0.146069,0.05,2.1684e-19,288.9,101350,851.84,2.3578e-14,0
-0.139718,0.05,1.0842e-19,288.9,101350,851.84,7.58347e-14,0
-0.133368,0.05,2.1684e-19,288.9,101350,851.84,-6.40116e-14,0
-0.127017,0.05,4.33681e-19,288.9,101350,851.84,-1.74271e-13,0
-0.120666,0.05,8.67362e-19,288.9,101350,851.84,-3.19202e-13,0
-0.114315,0.05,8.67362e-19,288.9,101350,851.84,-2.6362e-13,0
-0.107964,0.05,1.0842e-18,288.9,101350,851.84,-2.05854e-13,0
-0.101613,0.05,6.50521e-19,288.9,101350,851.84,-2.38652e-13,0
-0.0952625,0.05,4.33681e-19,288.9,101350,851.84,-2.63835e-13,0
-0.0889117,0.05,6.50521e-19,288.9,101350,851.84,-2.61272e-13,0
-0.0825608,0.05,4.33681e-19,288.9,101350,851.84,-2.04296e-13,0
-0.07621,0.05,2.1684e-19,288.9,101350,851.84,-1.91279e-13,0
-0.0698592,0.05,2.1684e-19,288.9,101350,851.84,-3.29573e-13,0
-0.0635083,0.05,-3.25261e-19,288.9,101350,851.84,-4.35868e-13,0
-0.0571575,0.05,-2.1684e-19,288.9,101350,851.84,-5.06026e-13,0
-0.0508067,0.05,3.25261e-19,288.9,101350,851.84,-7.94912e-13,0
-0.0444558,0.05,0,288.9,101350,851.84,-1.1641e-12,0
-0.038105,0.05,3.38271e-19,288.9,101350,851.84,-1.40926e-12,0
-0.0317542,0.05,-2.1684e-19,288.9,101350,851.84,-1.2892e-12,0
-0.0254033,0.05,-2.1684e-19,288.9,101350,851.84,-1.43402e-12,0
-0.0190525,0.05,2.71051e-19,288.9,101350,851.84,-1.21963e-12,0
-0.0127017,0.05,-2.1684e-19,288.9,101350,851.84,-8.12541e-13,0
-0.00635083,0.05,2.71051e-19,288.9,101350,851.84,-5.11677e-13,0
-4.45316e-19,0.05,2.1684e-19,288.9,101350,851.84,5.70421e-13,-3.82114e-18
