x,y,z,T,p,U_0,U_1,U_2
0,0.05,0,288.9,101350,851.84,7.29293e-13,-3.55674e-18
0.00411892,0.0511037,4.33681e-19,288.9,101350,851.84,1.42511e-12,-8.39826e-18
0.00823784,0.0522073,0,288.9,101350,851.84,2.94633e-12,-1.11711e-17
0.0123568,0.053311,-4.33681e-19,288.9,101350,851.84,5.60046e-12,-7.57777e-18
0.0164757,0.0544146,0,288.9,101350,851.84,1.09128e-11,-5.74432e-18
0.0205946,0.0555183,4.06576e-19,288.9,101350,851.84,2.48388e-11,5.16448e-18
0.0247135,0.056622,5.42101e-19,288.9,101350,851.84,7.29277e-11,9.18921e-19
0.0288324,0.0577256,3.25261e-19,288.9,101350,851.84,2.6568e-10,3.37816e-18
0.0329514,0.0588293,-3.25261e-19,288.9,101350,851.84,1.13624e-09,5.57927e-18
0.0370703,0.0599329,0,288.9,101350,851.84,4.79096e-09,1.4833e-17
0.0411892,0.0610366,6.50521e-19,288.9,101350,851.84,2.03748e-08,-3.69572e-19
0.0453081,0.0621403,-2.1684e-19,288.9,101350,851.84,7.48566e-08,1.63184e-17
0.049427,0.0632439,4.06576e-20,288.9,101350,851.84,3.03166e-07,1.40101e-17
0.0535459,0.0643476,5.96311e-19,288.9,101350,851.84,1.91999e-06,-1.09714e-17
0.0576649,0.0654513,5.42101e-19,288.9,101350,851.84,1.26273e-05,-8.28202e-18
0.0617838,0.0665549,4.33681e-19,288.9,101350,851.84,8.0003e-05,1.56438e-17
0.0659027,0.0676586,-1.30104e-18,288.9,101350,851.84,0.000428439,2.29902e-17
0.0700216,0.0687622,2.1684e-19,288.902,101352,851.838,0.00238533,3.01434e-17
0.0741405,0.0698659,2.1684e-19,288.911,101362,851.828,0.0129293,8.04825e-18
0.0782595,0.0709696,4.33681e-19,288.952,101405,851.778,0.0659153,0
0.0823784,0.0720732,4.33681e-19,289.088,101560,851.616,0.303006,-1.02943e-19
0.0864973,0.0731769,9.48677e-19,290.253,102495,850.239,1.58685,-5.46831e-18
0.0906162,0.0742805,-4.33681e-19,292.603,105231,847.362,6.73105,-3.7165e-17
0.0947351,0.0753842,2.1684e-19,302.524,115559,834.566,22.0024,-4.03138e-19
0.0988541,0.0764879,4.33681e-19,324.498,138336,806.578,54.0453,1.95468e-18
0.102973,0.0775915,1.6263e-19,338.259,169409,782.609,107.218,5.03612e-18
0.107092,0.0786952,-1.6263e-19,369.755,212674,734.646,141.007,3.1007e-18
0.111211,0.0797988,8.55503e-20,371.566,226134,726.163,174.531,6.28635e-17
0.11533,0.0809025,1.0842e-19,378.038,238915,716.08,183.685,1.31367e-17
0.119449,0.0820062,0,381.877,245888,710.121,186.896,1.87363e-17
0.123568,0.0831098,2.1684e-19,382.144,248537,709,188.196,9.40114e-18
0.127686,0.0842135,4.33681e-19,382.493,250305,708.156,188.371,0
0.131805,0.0853171,2.1684e-19,382.775,250972,707.901,188.365,0
0.135924,0.0864208,0,382.553,250501,708.337,188.73,0
0.140043,0.0875245,-2.98156e-19,382.289,249844,708.806,189.294,-4.47226e-19
0.144162,0.0886281,-3.79471e-19,382.177,249476,708.953,189.797,1.52043e-17
0.148281,0.0897318,6.36969e-19,382.196,249494,708.823,190,-4.12663e-19
0.1524,0.0908355,2.1684e-19,382.216,249713,708.662,189.936,3.36544e-17
0.156519,0.0919391,4.33681e-19,382.266,249991,708.507,189.731,-5.98234e-20
0.160638,0.0930428,0,382.363,250190,708.418,189.644,0
0.164757,0.0941464,7.58942e-19,382.511,250217,708.377,189.667,-3.28012e-18
0.168876,0.0952501,1.0842e-19,382.637,250193,708.368,189.736,-8.01994e-17
0.172995,0.0963538,5.42101e-20,382.623,250096,708.416,189.778,0
0.177114,0.0974574,1.0842e-19,382.587,250048,708.433,189.748,-3.39049e-18
0.181232,0.0985611,8.13152e-19,382.502,250079,708.444,189.647,-6.09279e-18
0.185351,0.0996647,-4.33681e-19,382.457,250163,708.416,189.5,4.51562e-17
0.18947,0.100768,-2.1684e-19,382.46,250271,708.351,189.408,-2.13922e-17
0.193589,0.101872,1.0842e-19,382.466,250365,708.285,189.419,-4.09889e-17
0.197708,0.102976,-2.1684e-19,382.484,250422,708.237,189.488,3.11801e-17
0.201827,0.104079,2.1684e-19,382.492,250414,708.221,189.584,1.35366e-17
0.205946,0.105183,-4.33681e-19,382.462,250364,708.251,189.678,-1.539e-17
0.210065,0.106287,-8.67362e-19,382.418,250300,708.304,189.741,-3.63553e-17
0.214184,0.10739,-4.33681e-19,382.386,250250,708.344,189.781,-3.37128e-18
0.218303,0.108494,2.1684e-19,382.378,250229,708.354,189.82,-2.36554e-17
0.222422,0.109598,0,382.384,250232,708.34,189.857,-7.26539e-17
0.226541,0.110701,3.25261e-19,382.41,250258,708.305,189.884,9.43565e-18
0.230659,0.111805,-5.42101e-20,382.452,250301,708.262,189.905,7.68747e-18
0.234778,0.112909,4.33681e-19,382.497,250337,708.243,189.929,-1.51504e-17
0.238897,0.114012,0,382.542,250351,708.254,189.941,-9.60955e-17
0.243016,0.115116,2.1684e-19,382.59,250352,708.274,189.943,4.35108e-17
0.247135,0.11622,-2.1684e-19,382.61,250338,708.308,189.931,1.00542e-17
0.251254,0.117323,-4.33681e-19,382.621,250328,708.33,189.895,-1.95586e-17
0.255373,0.118427,-6.50521e-19,382.635,250336,708.323,189.846,-3.34206e-19
0.259492,0.119531,-6.50521e-19,382.641,250355,708.292,189.786,-1.06132e-17
0.263611,0.120634,4.33681e-19,382.642,250379,708.232,189.73,1.76626e-17
0.26773,0.121738,0,382.626,250380,708.19,189.68,3.86706e-17
0.271849,0.122842,0,382.584,250344,708.202,189.64,-3.39608e-18
0.275968,0.123945,4.33681e-19,382.521,250287,708.233,189.609,-1.12211e-17
0.280086,0.125049,0,382.449,250212,708.285,189.593,3.43223e-17
0.284205,0.126153,4.33681e-19,382.373,250115,708.36,189.595,-3.28906e-17
