x,y,z,T,p,U_0,U_1,U_2
0.0906162,0.0742805,-4.33681e-19,292.644,105365,847.212,6.76432,-3.68886e-17
0.0947351,0.0753842,2.1684e-19,304.467,115689,832.789,20.7,-3.93054e-19
0.0988541,0.0764879,4.33681e-19,315.884,134281,816.67,58.0642,1.94889e-18
0.102973,0.0775915,1.6263e-19,349.537,177051,766.725,99.8228,5.03878e-18
0.107092,0.0786952,-1.6263e-19,365.867,210077,741.374,143.399,3.11392e-18
0.111211,0.0797988,8.55503e-20,369.978,224514,729.136,178.029,5.93917e-17
0.11533,0.0809025,1.0842e-19,376.998,238824,717.034,184.337,1.23581e-17
0.119449,0.0820062,0,381.054,246854,710.221,187.279,1.72909e-17
0.123568,0.0831098,2.1684e-19,381.782,248714,709.067,189.923,8.48196e-18
0.127686,0.0842135,4.33681e-19,382.522,249857,707.997,190.337,0
0.131805,0.0853171,2.1684e-19,382.585,250335,707.977,189.856,0
0.135924,0.0864208,0,382.321,250187,708.44,189.778,0
0.140043,0.0875245,-2.98156e-19,382.077,249718,708.867,190.094,-1.01786e-18
0.144162,0.0886281,-3.79471e-19,382.07,249454,708.96,190.253,1.22421e-17
0.148281,0.0897318,6.36969e-19,382.23,249535,708.77,190.154,-1.79553e-19
0.1524,0.0908355,2.1684e-19,382.452,249823,708.468,189.895,3.83963e-17
0.156519,0.0919391,4.33681e-19,382.575,250115,708.311,189.742,4.67338e-19
0.160638,0.0930428,0,382.573,250244,708.307,189.766,0
0.164757,0.0941464,7.58942e-19,382.497,250192,708.37,189.835,-3.24086e-18
0.168876,0.0952501,1.0842e-19,382.415,250080,708.404,189.841,-7.92395e-17
0.172995,0.0963538,5.42101e-20,382.353,249955,708.408,189.792,0
0.177114,0.0974574,1.0842e-19,382.356,249934,708.386,189.718,-3.33362e-18
0.181232,0.0985611,8.13152e-19,382.4,249989,708.313,189.686,-5.85383e-18
0.185351,0.0996647,-4.33681e-19,382.484,250123,708.191,189.683,4.50336e-17
0.18947,0.100768,-2.1684e-19,382.562,250306,708.052,189.737,-2.06793e-17
0.193589,0.101872,1.0842e-19,382.598,250455,707.975,189.823,-4.16953e-17
0.197708,0.102976,-2.1684e-19,382.567,250474,707.997,189.877,3.19905e-17
0.201827,0.104079,2.1684e-19,382.502,250432,708.064,189.9,1.24939e-17
0.205946,0.105183,-4.33681e-19,382.417,250351,708.164,189.904,-1.6306e-17
0.210065,0.106287,-8.67362e-19,382.347,250260,708.28,189.884,-3.76555e-17
0.214184,0.10739,-4.33681e-19,382.32,250203,708.382,189.841,-3.49184e-18
0.218303,0.108494,2.1684e-19,382.32,250199,708.427,189.806,-2.33406e-17
0.222422,0.109598,0,382.35,250224,708.428,189.797,-6.80693e-17
0.226541,0.110701,3.25261e-19,382.404,250262,708.421,189.797,9.5376e-18
0.230659,0.111805,-5.42101e-20,382.468,250302,708.424,189.791,7.77053e-18
0.234778,0.112909,4.33681e-19,382.522,250332,708.436,189.787,-1.15617e-17
0.238897,0.114012,0,382.561,250350,708.443,189.78,-8.79557e-17
0.243016,0.115116,2.1684e-19,382.592,250373,708.43,189.769,3.90108e-17
0.247135,0.11622,-2.1684e-19,382.624,250405,708.391,189.753,1.09735e-17
0.251254,0.117323,-4.33681e-19,382.655,250444,708.331,189.744,-1.82273e-17
0.255373,0.118427,-6.50521e-19,382.675,250474,708.262,189.739,1.49821e-19
0.259492,0.119531,-6.50521e-19,382.674,250483,708.193,189.747,-9.5076e-18
0.263611,0.120634,4.33681e-19,382.658,250467,708.141,189.774,1.89358e-17
0.26773,0.121738,0,382.62,250421,708.127,189.809,4.01345e-17
0.271849,0.122842,0,382.566,250357,708.138,189.834,-3.08127e-18
0.275968,0.123945,4.33681e-19,382.508,250286,708.171,189.849,-9.96343e-18
0.280086,0.125049,0,382.438,250197,708.238,189.87,3.45533e-17
0.284205,0.126153,4.33681e-19,382.357,250100,708.325,189.892,-3.20748e-17
0.288324,0.127256,4.87891e-19,382.304,250043,708.405,189.879,1.07951e-17
0.292443,0.12836,4.33681e-19,382.292,250041,708.466,189.835,-3.20624e-17
0.296562,0.129464,-4.33681e-19,382.299,250065,708.487,189.778,-3.88894e-17
0.300681,0.130567,-4.33681e-19,382.343,250132,708.461,189.709,-1.47793e-17
0.3048,0.131671,4.33681e-19,382.378,250183,708.437,189.67,-3.91493e-17
