x,y,z,T,p,U_0,U_1,U_2
-0.15242,0.05,0,288.9,101350,851.84,0,0
-0.146069,0.05,2.1684e-19,288.9,101350,851.84,5.75992e-14,0
-0.139718,0.05,1.0842e-19,288.9,101350,851.84,1.52479e-13,0
-0.133368,0.05,2.1684e-19,288.9,101350,851.84,-2.97665e-14,0
-0.127017,0.05,4.33681e-19,288.9,101350,851.84,2.29256e-14,0
-0.120666,0.05,8.67362e-19,288.9,101350,851.84,5.07662e-14,0
-0.114315,0.05,8.67362e-19,288.9,101350,851.84,-2.47582e-13,0
-0.107964,0.05,1.0842e-18,288.9,101350,851.84,-1.77766e-13,0
-0.101613,0.05,6.50521e-19,288.9,101350,851.84,-4.00274e-13,0
-0.0952625,0.05,4.33681e-19,288.9,101350,851.84,-1.76603e-14,0
-0.0889117,0.05,6.50521e-19,288.9,101350,851.84,2.53789e-13,0
-0.0825608,0.05,4.33681e-19,288.9,101350,851.84,2.85422e-13,0
-0.07621,0.05,2.1684e-19,288.9,101350,851.84,-1.50802e-13,0
-0.0698592,0.05,2.1684e-19,288.9,101350,851.84,-1.68345e-13,0
-0.0635083,0.05,-3.25261e-19,288.9,101350,851.84,-3.12354e-13,0
-0.0571575,0.05,-2.1684e-19,288.9,101350,851.84,-1.2393e-13,0
-0.0508067,0.05,3.25261e-19,288.9,101350,851.84,1.85889e-13,0
-0.0444558,0.05,0,288.9,101350,851.84,-3.42131e-14,0
-0.038105,0.05,3.38271e-19,288.9,101350,851.84,-2.23435e-13,0
-0.0317542,0.05,-2.1684e-19,288.9,101350,851.84,-5.0932e-13,0
-0.0254033,0.05,-2.1684e-19,288.9,101350,851.84,-4.27549e-13,0
-0.0190525,0.05,2.71051e-19,288.9,101350,851.84,-4.83821e-13,0
-0.0127017,0.05,-2.1684e-19,288.9,101350,851.84,-7.61232e-13,0
-0.00635083,0.05,2.71051e-19,288.9,101350,851.84,-8.03687e-13,0
-4.45316e-19,0.05,2.1684e-19,288.9,101350,851.84,5.45884e-13,-3.66184e-18
