distance,T,p,U_0,U_1,U_2
0,243.786,1978.16,7.30389,-3.56233,0
0.00153939,251.186,1939.94,16.2933,1.30649,0
0.00307879,292.424,1823.37,-45.3397,6.59079,0
0.00461818,274.367,1553.56,-201.874,3.68652,0
0.00615758,256.244,1287.77,-298.721,1.47439,0
0.00769697,257.614,1475.7,-297.234,2.14997,0
0.00923636,258.171,1661.9,-293.495,3.30651,0
0.0107758,257.559,1852.8,-289.136,4.83723,0
0.0123152,259.543,2155.34,-276.337,5.71473,0
0.0138545,263.764,2473.25,-261.126,5.16001,0
0.0153939,274.274,3200.15,-226.089,1.67033,0
0.0169333,287.26,4268.83,-171.547,-3.11684,0
0.0184727,294.979,5146.68,-127.889,-5.37015,0
0.0200121,302.569,6585.8,-62.5147,-6.24008,0
0.0215515,303.993,7479.14,-27.3614,-5.41652,0
0.0230909,303.271,8720.73,10.7752,-3.37588,0
0.0246303,302.904,9546.25,33.8465,-3.64285,0
0.0261697,303.315,10444.1,61.18,-4.38407,0
0.0277091,305.721,11817,113.094,-4.81736,0
0.0292485,307.921,12462.8,149.082,-4.73405,0
0.0307879,310.223,12747.9,180.495,-3.82947,0
0.0323273,312.955,12729.4,202.999,-2.50323,0
0.0338667,313.877,12450.9,211.954,-0.073493,0
0.0354061,310.355,12242.8,204.338,0.574726,0
0.0369455,305.36,12028.6,195.041,0.332638,0
0.0384848,300.971,11826,188.116,0.254253,0
0.0400242,297.681,11671.7,183.257,0.148711,0
0.0415636,295.42,11589.4,180.029,0.124005,0
0.043103,293.914,11584.5,179.363,-0.0268896,0
0.0446424,292.787,11616.4,180.637,-0.191334,0
0.0461818,292.148,11685.9,184.645,-0.412963,0
0.0477212,292.146,11812.7,189.704,-0.54298,0
0.0492606,292.229,11917.6,196.577,-0.591038,0
0.0508,292.36,11968.5,200.222,-0.60596,0
0.0523394,292.715,12055,207.633,-0.605337,0
0.0538788,293.175,12123.4,214.623,-0.557799,0
0.0554182,293.788,12185.5,220.699,-0.482516,0
0.0569576,294.54,12247.2,225.658,-0.398989,0
0.058497,294.915,12271.2,227.783,-0.361399,0
0.0600364,295.515,12293.5,231.55,-0.278632,0
0.0615758,295.913,12291.6,234.669,-0.206089,0
0.0631152,295.99,12284.4,236.076,-0.181197,0
0.0646545,296.089,12272.2,238.285,-0.127209,0
0.0661939,296.192,12274.6,239.628,-0.0813233,0
0.0677333,296.186,12277.2,240.143,-0.0672907,0
0.0692727,295.972,12264.4,241.399,-0.0640839,0
0.0708121,295.717,12243.3,242.322,-0.0675669,0
0.0723515,295.141,12197.5,244,-0.0536841,0
0.0738909,294.436,12149.4,245.598,-0.0321224,0
0.0754303,294.12,12130.6,246.136,-0.039376,0
0.0769697,293.672,12150.6,246.038,0.0264212,0
0.0785091,293.631,12199.3,244.878,0.0835975,0
0.0800485,293.147,12306.1,242.599,0.0643022,0
0.0815879,292.558,12310,242.811,0.0499238,0
0.0831273,291.759,12299.7,243.411,0.0262614,0
0.0846667,289.598,12235.7,245.738,-0.0254613,0
0.0862061,288.272,12184.6,247.401,-0.0210082,0
0.0877455,285.552,12104.7,250.127,-0.0297297,0
0.0892848,284.204,12096.8,251.014,0.067026,0
0.0908242,282.896,12118.3,250.596,0.138327,0
0.0923636,281.037,12303,247.259,0.120714,0
0.093903,279.956,12387.5,247.271,0.0865695,0
0.0954424,278.731,12472.5,247.511,0.0433038,0
0.0969818,275.847,12592.8,250.083,-0.045097,0
0.0985212,274.399,12646.5,252.031,-0.0866125,0
0.100061,273.055,12711.1,254.115,-0.119642,0
0.1016,270.817,12879.2,258.696,-0.180158,0
0.103139,269.896,12975.3,261.303,-0.204791,0
0.104679,269.073,13073.3,264.163,-0.22389,0
0.106218,268.345,13171.9,267.271,-0.247808,0
0.107758,267.09,13351.8,274.267,-0.27959,0
0.109297,266.597,13434.9,277.938,-0.28607,0
0.110836,266.183,13514.2,281.621,-0.28488,0
0.112376,265.863,13589.7,285.21,-0.274788,0
0.113915,265.403,13725.6,292.123,-0.250193,0
0.115455,265.23,13783,295.435,-0.240456,0
0.116994,265.144,13836.6,298.543,-0.221186,0
0.118533,265.13,13886.2,301.443,-0.20358,0
0.120073,265.118,13924.9,304.273,-0.186609,0
0.121612,265.119,13952.3,307.041,-0.174925,0
0.123152,265.168,13973.4,309.638,-0.159495,0
0.124691,265.483,14012.2,314.036,-0.123285,0
0.12623,265.727,14027.9,315.898,-0.104498,0
0.12777,266.012,14038.1,317.605,-0.0896187,0
0.129309,266.33,14045.1,319.142,-0.0875803,0
0.130848,266.704,14048.2,320.503,-0.07757,0
0.132388,267.111,14045.2,321.739,-0.051002,0
0.133927,267.564,14039.4,322.778,-0.0500167,0
0.135467,268.059,14030.9,323.665,-0.0858617,0
0.137006,268.578,14019,324.366,-0.0614954,0
0.138545,268.986,14000.4,324.696,0.05032,0
0.140085,269.347,13979.9,324.659,0.0741408,0
0.141624,269.621,13952.1,324.492,0.106793,0
0.143164,269.929,13930.6,323.993,0.108341,0
0.144703,270.153,13892.6,323.24,0.18995,0
0.146242,270.535,13887.4,321.606,0.260584,0
0.147782,270.649,13832.6,320.976,0.289386,0
0.149321,270.992,13791.5,319.84,0.272098,0
0.150861,271.355,13751,318.419,0.322494,0
0.1524,271.807,13718.6,316.662,0.339586,0
