distance,T,p,U_0,U_1,U_2
0.00155556,237.261,13350.5,393.682,0.399131,0
0.00311111,166.962,5144.31,549.86,-168.357,0
0.00466667,149.012,4371.23,582.302,-207.413,0
0.00622222,141.033,4314.02,605.007,-201.673,0
0.00777778,130.587,4160.63,625.15,-203.246,0
0.00933333,122.801,4066.92,639.875,-201.793,0
0.0108889,116.508,3916.59,651.017,-200.265,0
0.0124444,112.326,3810.86,657.281,-201.166,0
0.014,110.851,3812.99,658.609,-201.1,0
0.0155556,109.667,3779.75,660.153,-201.288,0
0.0171111,107.74,3715.46,661.894,-202.868,0
0.0186667,104.569,3558.6,664.037,-207.076,0
0.0202222,105.79,3567.53,661.452,-209.332,0
0.0217778,105.942,3545.38,659.546,-213.172,0
0.0233333,105.418,3563.02,661.377,-209.255,0
0.0248889,104.613,3599.25,663.965,-204.904,0
0.0264444,103.627,3542.14,664.254,-208.299,0
0.028,104.559,3517.52,662.731,-209.302,0
0.0295556,104.887,3546.02,662.115,-209.219,0
0.0311111,106.03,3588.71,659.543,-210.478,0
0.0326667,103.328,3318.77,661.248,-220.631,0
0.0342222,105.454,3554.83,661.643,-209.623,0
0.0357778,104.582,3491.34,661.597,-212.018,0
0.0373333,104.51,3483.89,661.782,-210.091,0
0.0388889,103.731,3512.13,662.585,-210.216,0
0.0404444,103.758,3484.51,662.395,-211.127,0
0.042,104.729,3511.49,661.636,-209.653,0
0.0435556,104.743,3523.81,661.589,-209.978,0
0.0451111,105.369,3571.44,660.929,-208.001,0
0.0466667,105.784,3625.75,660.553,-206.221,0
0.0482222,106.008,3664.33,661.183,-204.328,0
0.0497778,104.265,3570.62,663.269,-207.057,0
0.0513333,103.395,3453.28,663.187,-212.252,0
0.0528889,103.58,3398.22,662.184,-215.646,0
0.0544444,105.731,3542.95,660.446,-212.209,0
0.056,130.523,5615.81,638.875,-154.076,0
0.0575556,134.987,7416.91,643.049,-100.049,0
0.0591111,149.958,10360.8,627.828,-33.0368,0
0.0606667,153.705,11296.1,624.038,-25.5582,0
0.0622222,154.565,11538.9,624.394,-20.8199,0
0.0637778,155,11608.6,624.55,-18.2767,0
0.0653333,154.156,11518.6,627.148,-15.2846,0
0.0668889,153.926,11517.2,628.908,-13.8844,0
0.0684444,153.656,11528.2,629.805,-13.157,0
0.07,153.411,11541.4,631.033,-11.5644,0
0.0715556,153.773,11670.8,631.687,-12.3437,0
0.0731111,154.182,11803.1,631.581,-13.3635,0
0.0746667,155.26,12064.4,631.157,-14.9643,0
0.0762222,155.084,12117.6,631.599,-15.4117,0
0.0777778,155.088,12135.4,632.308,-14.0223,0
0.0793333,155.128,12212.5,632.698,-13.1973,0
0.0808889,154.893,12140.3,632.989,-11.1204,0
0.0824444,154.637,12048.6,632.688,-10.115,0
0.084,155.027,12156.7,631.501,-10.5226,0
0.0855556,155.336,12233.6,631.21,-10.335,0
0.0871111,155.95,12385.3,628.326,-12.123,0
0.0886667,156.041,12385.2,627.577,-12.0809,0
0.0902222,156.116,12382.5,626.826,-11.9039,0
0.0917778,156.289,12403,625.101,-12.6457,0
0.0933333,156.326,12409.2,624.178,-13.1958,0
0.0948889,156.351,12388,622.225,-13.6019,0
0.0964444,156.393,12388.3,621.092,-13.5527,0
0.098,156.484,12400.1,619.794,-13.7334,0
0.0995556,157.127,12517.7,616.373,-13.9131,0
0.101111,157.766,12601.7,614.637,-13.3081,0
0.102667,157.858,12651.4,612.855,-12.921,0
0.104222,158.298,12748.2,609.706,-12.0101,0
0.105778,158.444,12784.8,608.257,-11.5049,0
0.107333,158.985,12825.2,606.228,-11.6497,0
0.108889,158.709,12862.6,605.452,-10.6236,0
0.110444,159.086,12991.4,602.522,-8.99499,0
0.112,159.395,13063.2,600.966,-8.21415,0
0.113556,159.65,13160.1,599.52,-6.76532,0
0.115111,159.901,13229.3,598.174,-5.88089,0
0.116667,160.309,13327.2,596.605,-4.86631,0
0.118222,160.895,13458.8,594.036,-3.17003,0
0.119778,160.961,13486.6,593.216,-2.26427,0
0.121333,161.315,13551.4,591.899,-1.47909,0
0.122889,161.355,13585.6,591.153,-0.483259,0
0.124444,161.784,13660.6,589.745,0.229764,0
0.126,161.759,13689,589.137,1.28332,0
0.127556,162.079,13752.5,587.89,1.91749,0
0.129111,162.305,13813,586.53,3.39981,0
0.130667,162.275,13813.8,586.332,4.12573,0
0.132222,162.511,13840.2,585.662,4.4969,0
0.133778,162.6,13839.5,585.55,5.02038,0
0.135333,162.998,13854.7,585.096,5.49018,0
0.136889,163.086,13849.4,585.178,5.99697,0
0.138444,163.264,13850.1,585.051,6.50706,0
0.14,163.226,13841.4,585.207,7.01812,0
0.141556,163.27,13831.9,585.352,7.57264,0
0.143111,163.33,13823.2,585.563,8.1217,0
0.144667,163.375,13812.1,585.906,8.58747,0
0.146222,163.488,13809.3,586.24,9.08919,0
0.147778,163.518,13793.5,586.785,9.51597,0
0.149333,163.623,13788.6,587.322,9.95491,0
0.150889,163.589,13762.4,588.124,10.3804,0
0.152444,163.632,13747.8,588.929,10.7521,0
0.154,163.616,13721,589.896,11.107,0
