distance,T,p,U_0,U_1,U_2
0.00155556,234.299,13431.4,402.148,0.773273,0
0.00311111,160.158,5335.76,558.063,-172.559,0
0.00466667,144.319,4545.07,574.395,-251.51,0
0.00622222,131.983,3900.93,616.39,-199.931,0
0.00777778,125.033,3829.69,630.098,-210.655,0
0.00933333,122.114,3808.67,639.847,-216.187,0
0.0108889,115.138,3592.97,652.067,-217.298,0
0.0124444,112.795,3596.3,655.693,-208.242,0
0.014,108.957,3505.61,660.044,-205.923,0
0.0155556,108.845,3657.76,659.207,-211.413,0
0.0171111,105.212,3415.31,663.832,-207.434,0
0.0186667,106.342,3647.47,659.023,-215.862,0
0.0202222,104.154,3433.68,668.827,-197.767,0
0.0217778,104.508,3475.39,663.682,-207.253,0
0.0233333,104.854,3533.56,661.32,-211.34,0
0.0248889,105.436,3598.22,662.356,-204.945,0
0.0264444,105.233,3575.93,662.442,-203.902,0
0.028,105.481,3609.85,661.865,-205.467,0
0.0295556,105.195,3587.28,663.013,-205.378,0
0.0311111,104.909,3553.55,663.368,-205.129,0
0.0326667,104.194,3464.42,662.642,-210.551,0
0.0342222,105.303,3589.72,660.587,-207.773,0
0.0357778,105.479,3594.2,660.653,-208.7,0
0.0373333,104.724,3509.8,662.808,-213.363,0
0.0388889,103.588,3398.24,662.735,-215.565,0
0.0404444,104.202,3492.54,659.598,-215.638,0
0.042,105.592,3649.03,660.791,-205.829,0
0.0435556,106.104,3689.04,661.883,-200.002,0
0.0451111,105.643,3632.83,663.783,-199.895,0
0.0466667,105.595,3624.82,662.523,-204.506,0
0.0482222,105.683,3636.27,661.679,-205.631,0
0.0497778,105.401,3609.14,661.757,-206.456,0
0.0513333,104.999,3568.16,662.078,-207.764,0
0.0528889,104.745,3528.58,661.588,-209.209,0
0.0544444,104.831,3536.04,660.705,-207.714,0
0.056,105.315,3597.82,661.166,-206.567,0
0.0575556,105.486,3618.68,662.13,-204.13,0
0.0591111,105.748,3648.15,662.489,-203.022,0
0.0606667,105.606,3622.93,661.737,-204.75,0
0.0622222,105.253,3573.04,661.597,-205.866,0
0.0637778,105.007,3539.77,662.211,-206.438,0
0.0653333,104.624,3497.59,661.846,-207.883,0
0.0668889,105.249,3574.05,661.221,-207.522,0
0.0684444,105.401,3595.49,661.245,-207.665,0
0.07,105.49,3610.32,661.674,-207.847,0
0.0715556,111.401,4126.26,657.075,-194.65,0
0.0731111,136.081,7160.34,641.178,-86.0214,0
0.0746667,155.87,12407.8,610.678,-88.2523,0
0.0762222,159.433,12953.5,611.669,-31.1583,0
0.0777778,161.029,12770.2,609.224,-16.351,0
0.0793333,161.89,13356.9,606.139,-13.0927,0
0.0808889,159.837,12953.8,609.785,-9.39391,0
0.0824444,157.488,12708.3,610.589,5.01311,0
0.084,158.149,12800.2,611.259,-4.42169,0
0.0855556,158.964,12860.2,611.145,-4.24439,0
0.0871111,158.557,12745.8,612.106,1.6266,0
0.0886667,158.177,12598.9,611.261,3.50618,0
0.0902222,158.247,12617.3,610.334,1.15009,0
0.0917778,159.399,12919.3,608.004,-4.49865,0
0.0933333,159.835,13050.4,607.586,-5.11836,0
0.0948889,160.172,13101.2,607.738,-0.967893,0
0.0964444,160.131,13054.8,608.142,-0.814093,0
0.098,160.082,13010.7,608.81,-0.951892,0
0.0995556,159.966,12998,608.797,-0.963813,0
0.101111,160.479,13014.5,607.229,-0.197217,0
0.102667,160.048,13074.5,607.498,-1.10133,0
0.104222,160.073,13149.7,607.341,-1.0146,0
0.105778,160,13136.1,607.549,-0.948773,0
0.107333,160.341,13135.9,607.128,-1.33802,0
0.108889,160.097,13124.6,607.509,-1.33397,0
0.110444,160.591,13148.3,607.405,-1.95654,0
0.112,160.794,13152,607.299,-2.28824,0
0.113556,160.796,13130.1,607.199,-1.62618,0
0.115111,160.796,13131.4,606.929,-0.70873,0
0.116667,160.82,13147.4,606.462,0.34576,0
0.118222,160.677,13164.8,606.1,1.47639,0
0.119778,160.478,13149.4,606.383,1.27681,0
0.121333,160.281,13138.6,606.874,2.18168,0
0.122889,160.143,13137.4,607.47,1.9299,0
0.124444,160.057,13127.7,607.721,0.68424,0
0.126,160.053,13110.5,607.742,-0.14079,0
0.127556,160.117,13121.1,607.581,-0.55526,0
0.129111,160.371,13123.6,607.089,-0.472766,0
0.130667,160.567,13143.5,606.736,-0.65537,0
0.132222,160.776,13180.1,606.247,-0.779827,0
0.133778,161.142,13271.4,605.412,-0.458369,0
0.135333,161.422,13358.7,605.017,0.999332,0
0.136889,161.573,13424.1,604.714,1.44454,0
0.138444,161.695,13480.1,604.466,1.6735,0
0.14,161.676,13515.1,604.534,1.7883,0
0.141556,161.645,13519.8,604.744,1.8001,0
0.143111,161.605,13514.4,605.026,1.55496,0
0.144667,161.563,13503.7,605.28,1.52093,0
0.146222,161.506,13483.1,605.59,1.62481,0
0.147778,161.441,13461.4,605.984,1.63653,0
0.149333,161.371,13438.3,606.433,1.82126,0
0.150889,161.394,13439.2,606.762,1.91405,0
0.152444,161.471,13445,606.84,1.81423,0
0.154,161.553,13442.7,606.826,1.8548,0
