distance,T,p,U_0,U_1,U_2
0.00155556,237.917,13207,410.759,0.438792,0
0.00311111,169.652,5382.53,555.136,-161.683,0
0.00466667,149.916,4473,586.547,-203.644,0
0.00622222,140.944,4375.69,608.925,-199.999,0
0.00777778,130.093,4193.23,629.867,-198.246,0
0.00933333,121.284,4009.62,644.844,-199.821,0
0.0108889,116.391,3916.39,653.268,-199.719,0
0.0124444,111.59,3781.54,661.032,-198.868,0
0.014,108.628,3683.19,662.522,-204.042,0
0.0155556,109.964,3760.24,660.334,-202.416,0
0.0171111,108.432,3758.35,662.459,-200.314,0
0.0186667,104.184,3602.64,667.052,-204.747,0
0.0202222,104.007,3497.48,664.22,-210.299,0
0.0217778,106.558,3555.23,658.328,-215.212,0
0.0233333,107.502,3641.3,658.477,-209.476,0
0.0248889,107.333,3729.82,659.217,-205.379,0
0.0264444,106.428,3701.39,660.847,-203.899,0
0.028,104.272,3562.55,663.383,-207.249,0
0.0295556,103.707,3468.4,661.345,-216.088,0
0.0311111,106.803,3590.44,657.386,-211.379,0
0.0326667,104.156,3389.14,659.132,-216.198,0
0.0342222,105.474,3666.39,661.163,-203.405,0
0.0357778,104.697,3597.76,661.89,-205.781,0
0.0373333,104.445,3550.34,661.23,-208.356,0
0.0388889,105.721,3598.78,658.938,-208.363,0
0.0404444,105.14,3565.48,659.995,-206.845,0
0.042,105.953,3649.91,659.262,-204.513,0
0.0435556,105.412,3637.86,660.762,-203.726,0
0.0451111,104.588,3568.69,661.497,-206.78,0
0.0466667,103.701,3472.9,661.524,-212.082,0
0.0482222,104.06,3444.14,660.424,-214.92,0
0.0497778,104.024,3408.3,660.264,-216.106,0
0.0513333,103.962,3480.32,661.691,-211.528,0
0.0528889,104.642,3536.02,661.468,-208.993,0
0.0544444,104.695,3541.56,661.643,-208.609,0
0.056,105.081,3553.75,661.114,-208.676,0
0.0575556,105.421,3570.81,660.709,-208.255,0
0.0591111,105.287,3584.87,661.09,-206.3,0
0.0606667,112.056,4107.29,654.865,-193.117,0
0.0622222,147.16,8610.11,620.837,-87.4467,0
0.0637778,155.857,10651,613.875,-45.3405,0
0.0653333,159.477,12672.9,605.701,-15.6651,0
0.0668889,158.467,12543.6,605.79,-5.38525,0
0.0684444,159.445,12686.3,603.822,-4.49018,0
0.07,159.389,12751,602.134,-1.72027,0
0.0715556,159.25,12745.6,601.328,1.41364,0
0.0731111,159.849,12891.6,599.807,0.677529,0
0.0746667,161.184,13354.5,596.754,-4.11805,0
0.0762222,161.11,13380.6,596.461,-3.83363,0
0.0777778,160.243,13215.5,597.199,-1.27052,0
0.0793333,160.646,13278.7,595.413,-0.708937,0
0.0808889,161.041,13317.6,594.099,-0.562558,0
0.0824444,161.095,13337.6,594.22,-1.07452,0
0.084,161.265,13329.7,593.203,-0.995066,0
0.0855556,161.687,13358.6,591.953,-0.820408,0
0.0871111,161.885,13380.6,591.468,-1.39883,0
0.0886667,162.143,13388.8,590.873,-1.78974,0
0.0902222,162.253,13373.7,590.691,-2.2365,0
0.0917778,162.488,13332.5,590.353,-2.78478,0
0.0933333,162.623,13332.4,590.106,-2.89826,0
0.0948889,163.181,13367.7,589.319,-2.73768,0
0.0964444,163.525,13397.7,588.961,-2.24153,0
0.098,163.856,13417,588.756,-1.55392,0
0.0995556,164.425,13441.9,588.538,-0.49734,0
0.101111,165.417,13441.2,587.598,-0.352138,0
0.102667,164.967,13451,588.371,0.0353324,0
0.104222,165.353,13469.1,588.441,0.945011,0
0.105778,165.639,13502.4,588.407,1.80984,0
0.107333,166.817,13603.5,587.292,3.72419,0
0.108889,166.498,13642.9,588.174,4.54149,0
0.110444,167.009,13719.8,588.819,6.53702,0
0.112,167.193,13726.3,589.403,7.19758,0
0.113556,167.267,13721.9,590.156,7.53044,0
0.115111,167.399,13716.7,590.89,7.93748,0
0.116667,167.407,13707.6,591.727,8.14958,0
0.118222,167.411,13696.5,593.3,8.70483,0
0.119778,167.347,13689.6,594.103,8.97011,0
0.121333,167.292,13688,594.776,8.86948,0
0.122889,167.127,13679.3,595.514,8.79841,0
0.124444,166.965,13674.1,596.065,8.47896,0
0.126,166.739,13662.4,596.547,8.15515,0
0.127556,166.433,13646.5,597.034,7.73181,0
0.129111,165.712,13608.7,597.502,6.8661,0
0.130667,165.43,13610.3,597.394,6.5245,0
0.132222,165.082,13604.8,597.346,6.09725,0
0.133778,164.712,13597.2,597.224,5.59374,0
0.135333,164.387,13598.8,596.93,5.12284,0
0.136889,163.968,13596,596.673,4.57392,0
0.138444,163.623,13601.3,596.217,4.11146,0
0.14,163.184,13599.2,595.846,3.59235,0
0.141556,162.801,13603.3,595.326,3.18307,0
0.143111,162.335,13600.5,594.917,2.72759,0
0.144667,161.947,13606.8,594.37,2.49201,0
0.146222,161.497,13605.8,593.939,2.15901,0
0.147778,161.096,13613.9,593.436,2.00981,0
0.149333,160.707,13620.1,592.956,1.91536,0
0.150889,160.321,13629.3,592.511,1.72888,0
0.152444,159.934,13632.2,592.141,1.55369,0
0.154,159.567,13632.1,591.799,1.32518,0
