distance,T,p,U_0,U_1,U_2
0,179.173,1227.24,12.2695,-4.15804,0
0.00153939,184.775,1244.8,20.6242,2.1172,0
0.00307879,204.445,1225.81,3.58389,6.13057,0
0.00461818,204.81,901.207,-160.503,-2.43047,0
0.00615758,175.62,644.639,-341.367,-12.3794,0
0.00769697,185.267,880.356,-355.946,-6.04514,0
0.00923636,201.621,1395.35,-334.273,24.1524,0
0.0107758,226.879,2417.97,-270.848,8.51455,0
0.0123152,251.685,4092.68,-179.097,-4.65287,0
0.0138545,261.979,5315.22,-114.839,-8.65662,0
0.0153939,262.969,6997.07,-27.9284,-10.7175,0
0.0169333,241.609,8147.92,40.9965,-4.70666,0
0.0184727,222.012,8467.05,67.0714,-0.677417,0
0.0200121,210.324,8461.72,70.9658,0.116755,0
0.0215515,208.344,8426.94,66.6925,0.171931,0
0.0230909,206.388,8358.1,61.8478,0.177586,0
0.0246303,204.947,8341.95,60.8881,0.11093,0
0.0261697,204.011,8417.69,61.141,0.103912,0
0.0277091,203.265,8613.37,65.6151,-0.100783,0
0.0292485,203.272,8785.93,70.9473,-0.373953,0
0.0307879,203.793,9029.76,77.7052,-0.645106,0
0.0323273,204.86,9379.91,86.9554,-1.059,0
0.0338667,207.418,10144.8,108.169,-1.83392,0
0.0354061,209.485,10788.8,125.451,-2.09511,0
0.0369455,211.217,11439.4,144.707,-2.27041,0
0.0384848,211.58,11938.4,165.544,-2.23509,0
0.0400242,211.019,12270.6,184.08,-1.82293,0
0.0415636,209.88,12478.2,198.228,-1.3039,0
0.043103,208.416,12482,207.674,-0.631712,0
0.0446424,207.103,12344.8,210.794,0.0683992,0
0.0461818,206.541,12185.9,208.069,0.384578,0
0.0477212,206.157,12015.8,203.957,0.355377,0
0.0492606,206.123,11922.4,199.407,0.266638,0
0.0508,206.122,11881.1,197.708,0.197682,0
0.0523394,206.375,11830.5,196.242,0.0857726,0
0.0538788,206.795,11839.1,197.269,-0.0446326,0
0.0554182,207.338,11890.4,200.119,-0.16636,0
0.0569576,208.458,12083.6,203.689,-0.30302,0
0.058497,209.246,12240.3,205.637,-0.353364,0
0.0600364,210.774,12578.4,210.944,-0.43071,0
0.0615758,211.821,12843.8,218.728,-0.501589,0
0.0631152,212.201,12953.2,223.034,-0.515645,0
0.0646545,212.781,13143.9,231.436,-0.498755,0
0.0661939,213.288,13312.1,238.607,-0.41929,0
0.0677333,213.533,13391.9,241.533,-0.352217,0
0.0692727,213.747,13517.8,246.806,-0.273458,0
0.0708121,213.659,13535.1,249.634,-0.252173,0
0.0723515,213.152,13489.2,255.586,-0.147299,0
0.0738909,212.787,13440.1,259.974,-0.20896,0
0.0754303,212.604,13447.1,260.592,0.0509266,0
0.0769697,212.091,13467.2,260.75,0.127761,0
0.0785091,211.763,13463.8,261.14,0.102886,0
0.0800485,210.726,13395.8,263.23,0.0950218,0
0.0815879,210.146,13340.8,264.532,0.000330355,0
0.0831273,209.614,13285.4,265.561,0.128739,0
0.0846667,208.739,13278.4,264.826,0.171037,0
0.0862061,208.347,13314.2,263.689,0.235941,0
0.0877455,207.424,13364.7,262.826,0.162608,0
0.0892848,206.936,13379.7,263.255,0.105345,0
0.0908242,206.453,13387.2,264.154,0.0570708,0
0.0923636,205.587,13419.4,266.328,0.0140917,0
0.093903,205.243,13451.6,267.349,0.00598115,0
0.0954424,204.892,13480.7,268.621,-0.00735966,0
0.0969818,204.361,13532,271.873,-0.0453802,0
0.0985212,204.223,13559.4,273.756,-0.0647552,0
0.100061,204.241,13595.4,275.638,-0.0680415,0
0.1016,204.454,13697,279.23,-0.0674843,0
0.103139,204.659,13755.5,280.942,-0.0684199,0
0.104679,204.871,13806.3,282.726,-0.0746184,0
0.106218,205.064,13842.5,284.609,-0.0824024,0
0.107758,205.457,13876.2,288.287,-0.087474,0
0.109297,205.787,13878,289.921,-0.0710083,0
0.110836,205.817,13869.9,291.315,-0.0583056,0
0.112376,205.708,13854.7,292.328,-0.0128115,0
0.113915,204.914,13802.1,292.879,0.245703,0
0.115455,204.475,13779,292.576,0.288524,0
0.116994,204.023,13757.8,291.958,0.337819,0
0.118533,203.594,13737.8,291.103,0.362403,0
0.120073,203.201,13715.4,290.26,0.346011,0
0.121612,202.832,13692.3,289.397,0.347661,0
0.123152,202.498,13670.6,288.431,0.346704,0
0.124691,202.023,13636.4,286.38,0.317837,0
0.12623,201.852,13622.1,285.402,0.29539,0
0.12777,201.73,13608.3,284.485,0.281678,0
0.129309,201.668,13595,283.676,0.250174,0
0.130848,201.669,13581.9,283.002,0.224227,0
0.132388,201.737,13572.4,282.342,0.202702,0
0.133927,201.887,13570.1,281.745,0.170044,0
0.135467,202.122,13573.1,281.197,0.153799,0
0.137006,202.449,13580.6,280.67,0.119676,0
0.138545,202.82,13586.4,280.301,0.101733,0
0.140085,203.24,13589.3,280.105,0.0614455,0
0.141624,203.709,13593.3,279.964,0.05491,0
0.143164,204.2,13593,279.921,0.0377498,0
0.144703,204.742,13594.1,279.905,0.0248546,0
0.146242,205.313,13594.8,279.91,0.0194215,0
0.147782,205.96,13599.9,279.868,0.0143945,0
0.149321,206.628,13604.3,279.865,0.0084707,0
0.150861,207.348,13611.2,279.848,0.00456217,0
0.1524,208.093,13618.6,279.82,0.0048361,0
