distance,T,p,U_0,U_1,U_2
0,295.563,2177.01,7.16277,-3.07828,0
0.00153939,296.713,2163.15,16.1637,1.37508,0
0.00307879,305.382,2114.11,-21.819,5.77944,0
0.00461818,295.977,1938.42,-133.3,4.04364,0
0.00615758,285.21,1727.88,-215.52,0.670393,0
0.00769697,282.128,1747.15,-237.444,0.681312,0
0.00923636,281.777,1862.27,-242.146,1.42587,0
0.0107758,282.427,2017.96,-241.694,2.53624,0
0.0123152,283.931,2224.8,-235.817,2.83097,0
0.0138545,285.976,2413.59,-227.795,2.62152,0
0.0153939,290.864,2800.77,-208.679,1.42366,0
0.0169333,297.888,3349.9,-179.148,-1.20763,0
0.0184727,302.982,3810.4,-152.173,-3.1529,0
0.0200121,309.243,4621.54,-104.503,-6.06807,0
0.0215515,312.193,5236.67,-69.3023,-7.43349,0
0.0230909,314.86,6343.49,-11.4626,-8.14673,0
0.0246303,316.337,7188.9,24.7201,-6.56762,0
0.0261697,316.246,8066.96,63.1645,-6.11258,0
0.0277091,313.68,9263.11,117.127,-4.60413,0
0.0292485,310.781,9937.24,146.209,-3.6984,0
0.0307879,307.351,10493.4,173.076,-3.50731,0
0.0323273,304.509,10963.7,194.616,-2.92824,0
0.0338667,301.611,11575.2,217.165,-1.84907,0
0.0354061,299.402,11875.3,230.628,-1.49054,0
0.0369455,296.922,12046.2,244.236,-1.34325,0
0.0384848,294.871,12190,254.933,-1.08082,0
0.0400242,293.319,12318,262.87,-0.722124,0
0.0415636,292.88,12520.1,266.034,-0.535134,0
0.043103,292.709,12733,267.281,-0.275375,0
0.0446424,292.492,12936.6,267.83,-0.175125,0
0.0461818,291.817,13082,269.356,-0.190587,0
0.0477212,291.547,13268.4,269.794,-0.0760283,0
0.0492606,291.176,13416.6,271.13,-0.132919,0
0.0508,290.839,13453.7,272.554,-0.166779,0
0.0523394,290.11,13454.8,276.381,-0.219147,0
0.0538788,290.174,13468.6,280.261,-0.230252,0
0.0554182,291.207,13517.9,283.594,-0.144919,0
0.0569576,293.294,13595.5,285.167,-0.175637,0
0.058497,294.478,13617.9,285.576,-0.122146,0
0.0600364,296.573,13639,285.655,-0.0497795,0
0.0615758,297.412,13618.9,285.006,0.0643998,0
0.0631152,297.566,13614,284.21,0.123546,0
0.0646545,297.515,13615.6,282.178,0.141122,0
0.0661939,296.708,13591.4,281.046,0.0375524,0
0.0677333,296.067,13564.2,281.153,0.00499415,0
0.0692727,293.986,13443.9,282.741,-0.0189827,0
0.0708121,292.748,13377.4,283.752,-0.0089126,0
0.0723515,290.549,13341.1,284.198,0.0519818,0
0.0738909,289.05,13431.3,282.869,0.0739797,0
0.0754303,288.207,13483.7,283.062,0.0142764,0
0.0769697,286.144,13465.3,285.784,-0.055792,0
0.0785091,284.845,13396.8,288.673,-0.103901,0
0.0800485,282.429,13208.9,295.5,-0.147724,0
0.0815879,281.745,13180.5,297.617,-0.0897601,0
0.0831273,281.81,13203,299.199,-0.058416,0
0.0846667,282.518,13352.5,298.959,0.0111288,0
0.0862061,282.902,13437.7,299.052,0.0059855,0
0.0877455,283.325,13519.2,300.812,-0.0155398,0
0.0892848,283.489,13524.8,302.147,-0.0491429,0
0.0908242,283.758,13521.6,303.45,-0.0417865,0
0.0923636,284.575,13496.1,305.842,-0.103986,0
0.093903,285.132,13485.1,306.766,-0.0814591,0
0.0954424,285.928,13481,306.975,0.0257666,0
0.0969818,287.431,13470,306.58,0.0468798,0
0.0985212,288.097,13459.4,306.063,0.0958211,0
0.100061,288.755,13440.5,305.381,0.142343,0
0.1016,290.364,13399,303.267,0.223776,0
0.103139,291.324,13375.2,301.996,0.238951,0
0.104679,292.403,13351.1,300.631,0.242156,0
0.106218,293.587,13325.7,299.267,0.235593,0
0.107758,296.235,13275.4,296.55,0.217006,0
0.109297,297.671,13250.4,295.222,0.202835,0
0.110836,299.151,13223.5,293.967,0.189427,0
0.112376,300.658,13193.7,292.82,0.170087,0
0.113915,303.694,13126.8,290.743,0.145831,0
0.115455,305.227,13095.6,289.584,0.148316,0
0.116994,306.786,13069.7,288.234,0.154134,0
0.118533,308.367,13048.1,286.738,0.162227,0
0.120073,309.952,13028.2,285.199,0.161415,0
0.121612,311.491,13006.6,283.72,0.161122,0
0.123152,312.949,12982.5,282.361,0.15305,0
0.124691,315.591,12930.6,279.859,0.142964,0
0.12623,316.779,12906.1,278.642,0.138268,0
0.12777,317.876,12883.5,277.447,0.134379,0
0.129309,318.876,12862.6,276.299,0.126912,0
0.130848,319.772,12843.5,275.209,0.121095,0
0.132388,320.559,12826.4,274.198,0.109491,0
0.133927,321.226,12810.7,273.27,0.104677,0
0.135467,321.77,12797.5,272.432,0.0874814,0
0.137006,322.172,12785.2,271.675,0.0930204,0
0.138545,322.433,12775.9,271.007,0.0686929,0
0.140085,322.512,12766.6,270.455,0.0769447,0
0.141624,322.486,12759.5,269.962,0.0532006,0
0.143164,322.315,12752.4,269.545,0.0814578,0
0.144703,322.006,12745,269.353,0.0465227,0
0.146242,321.51,12737.5,269.115,0.052129,0
0.147782,320.924,12739,268.767,0.0612366,0
0.149321,320.173,12746.3,268.231,0.0480233,0
0.150861,319.3,12748.9,268.311,0.0258872,0
0.1524,318.173,12742.6,268.607,0.0546072,0
