distance,T,p,U_0,U_1,U_2
0.00155556,238.135,13339.8,394.535,0.334051,0
0.00311111,167.596,5103.54,548.97,-176.463,0
0.00466667,145.982,4168.79,592.31,-203.033,0
0.00622222,138.252,4154.07,609.551,-208.575,0
0.00777778,130.831,4101.21,625.728,-204.094,0
0.00933333,123.165,4032.51,639.492,-202.712,0
0.0108889,118.059,3982.91,648.834,-199.761,0
0.0124444,113.435,3873.98,655.244,-201.339,0
0.014,110.678,3813.3,658.791,-201.352,0
0.0155556,109.5,3793.85,659.891,-201.768,0
0.0171111,107.597,3729.46,661.951,-202.744,0
0.0186667,105.097,3577.88,663.7,-207.535,0
0.0202222,103.718,3487.35,663.873,-210.909,0
0.0217778,106.755,3576.81,656.729,-215.437,0
0.0233333,106.8,3621.36,659.477,-207.721,0
0.0248889,105.098,3626.21,662.952,-204.698,0
0.0264444,104.118,3584.71,663.854,-206.178,0
0.028,104.585,3568.8,662.881,-206.716,0
0.0295556,103.957,3522.75,663.011,-209.007,0
0.0311111,105.829,3559.1,659.181,-211.98,0
0.0326667,103.609,3386.33,661.593,-215.422,0
0.0342222,104.445,3467.54,660.636,-214.204,0
0.0357778,104.799,3515.45,661.469,-209.863,0
0.0373333,105.66,3593.35,660.099,-209.229,0
0.0388889,105.01,3558.37,661.187,-209.081,0
0.0404444,104.354,3524.5,662.253,-209.471,0
0.042,105.117,3535.28,660.181,-211.361,0
0.0435556,106.396,3626.89,659.765,-207.33,0
0.0451111,105.683,3632.24,661.636,-205.54,0
0.0466667,105.237,3623.53,662.847,-205.501,0
0.0482222,104.92,3603.46,662.785,-206.674,0
0.0497778,105.234,3612.38,661.687,-206.271,0
0.0513333,104.215,3553.05,662.364,-207.817,0
0.0528889,104.163,3519.16,661.607,-210.546,0
0.0544444,104.049,3420.47,661.185,-214.319,0
0.056,105.178,3493.21,659.874,-212.763,0
0.0575556,105.159,3524.21,660.415,-211.124,0
0.0591111,106.825,3680.26,659.25,-206.681,0
0.0606667,151.862,8621.74,609.422,-97.0113,0
0.0622222,166.711,13246.8,589.227,-4.84854,0
0.0637778,166.92,13564.9,588.569,2.02416,0
0.0653333,165.178,13627.5,591.994,2.85967,0
0.0668889,163.83,13320.4,594.374,8.538,0
0.0684444,163.925,13254.1,594.237,8.45598,0
0.07,164.123,13338.2,593.779,6.20701,0
0.0715556,165.187,13704.9,591.598,1.37207,0
0.0731111,165.1,13684.7,591.477,0.761193,0
0.0746667,164.497,13490.9,592.145,2.11604,0
0.0762222,164.564,13466.2,591.982,2.17741,0
0.0777778,164.833,13494.1,591.372,1.91547,0
0.0793333,165.098,13510.3,590.08,2.20599,0
0.0808889,165.061,13514,589.871,2.92142,0
0.0824444,164.606,13494.3,591.452,2.94697,0
0.084,164.534,13497.7,591.801,2.68194,0
0.0855556,164.725,13482.4,590.804,2.75408,0
0.0871111,164.301,13463.7,592.922,2.60798,0
0.0886667,164.259,13454.7,593.299,2.54247,0
0.0902222,164.216,13442.7,593.685,2.56882,0
0.0917778,164.099,13408.2,594.482,2.81622,0
0.0933333,164.031,13388.7,594.883,2.86034,0
0.0948889,163.835,13337.2,595.805,2.61278,0
0.0964444,163.714,13304.1,596.344,2.52426,0
0.098,163.57,13274.8,596.881,2.44409,0
0.0995556,163.598,13282.4,597.688,3.06143,0
0.101111,164.206,13343.5,596.657,4.22328,0
0.102667,163.894,13346.2,598.007,4.38197,0
0.104222,163.872,13354.9,598.953,5.06334,0
0.105778,163.829,13345.6,599.553,5.12348,0
0.107333,164.102,13314.9,599.39,5.08793,0
0.108889,163.681,13306.3,600.909,4.70209,0
0.110444,163.493,13258.6,602.394,4.3376,0
0.112,163.383,13232.9,603.198,4.26358,0
0.113556,163.278,13210,604.009,4.133,0
0.115111,163.154,13183.1,604.875,4.01647,0
0.116667,163.018,13157,605.761,3.9188,0
0.118222,162.738,13107.2,607.512,3.60613,0
0.119778,162.642,13088.8,608.285,3.27096,0
0.121333,162.495,13069.8,609.124,3.08604,0
0.122889,162.408,13055.2,609.846,2.69425,0
0.124444,162.268,13036,610.653,2.45043,0
0.126,162.162,13017.3,611.378,2.05514,0
0.127556,162.002,12992.3,612.181,1.82102,0
0.129111,161.716,12943.1,613.625,1.2002,0
0.130667,161.587,12921.8,614.269,0.882681,0
0.132222,161.464,12901.6,614.879,0.541554,0
0.133778,161.338,12884,615.47,0.233218,0
0.135333,161.224,12867.3,616.02,-0.151126,0
0.136889,161.091,12853.3,616.572,-0.515016,0
0.138444,160.999,12841.7,617.024,-1.00515,0
0.14,160.841,12829.3,617.553,-1.43448,0
0.141556,160.764,12822.3,617.89,-1.99432,0
0.143111,160.587,12810.9,618.363,-2.46058,0
0.144667,160.493,12806.9,618.612,-3.0103,0
0.146222,160.333,12798.1,618.92,-3.49824,0
0.147778,160.173,12793.1,619.168,-3.99768,0
0.149333,160.064,12792.8,619.225,-4.51187,0
0.150889,159.808,12782.6,619.443,-5.02619,0
0.152444,159.678,12783.4,619.403,-5.48492,0
0.154,159.538,12786.7,619.338,-5.9357,0
