distance,T,p,U_0,U_1,U_2
0.00155556,238.472,13340.1,394.934,0.348626,0
0.00311111,168.983,5151.5,546.793,-177.216,0
0.00466667,147.368,4247.31,589.123,-206.021,0
0.00622222,136.479,4048.31,612.291,-211.437,0
0.00777778,129.59,4036.41,627.943,-206.672,0
0.00933333,123.035,3992.75,639.745,-204.465,0
0.0108889,118.151,3969.89,647.927,-200.832,0
0.0124444,113.483,3867.82,654.735,-201.476,0
0.014,110.256,3795.68,658.855,-202.206,0
0.0155556,109.074,3767.28,660.358,-202.361,0
0.0171111,108.044,3749.76,660.979,-202.268,0
0.0186667,106.108,3661.07,662.964,-203.822,0
0.0202222,104.85,3576.81,663.561,-206.806,0
0.0217778,104.976,3539.68,660.456,-212.827,0
0.0233333,106.871,3634.43,658.741,-209.742,0
0.0248889,106.273,3670.54,661.619,-203.777,0
0.0264444,105.885,3686.63,662.179,-203.146,0
0.028,105.112,3638.42,662.968,-203.838,0
0.0295556,104.32,3578.3,663.504,-205.532,0
0.0311111,103.802,3529.56,662.891,-209.723,0
0.0326667,102.829,3354.07,662.589,-217.541,0
0.0342222,105.412,3497.5,659.59,-213.803,0
0.0357778,104.369,3502.3,661.926,-210.94,0
0.0373333,103.688,3527.97,663.162,-209.633,0
0.0388889,103.995,3511.23,662.538,-210.555,0
0.0404444,105.622,3553.86,660.34,-210.802,0
0.042,105.988,3595.18,660.643,-207.425,0
0.0435556,105.508,3614.87,661.658,-206.116,0
0.0451111,105.672,3632.02,661.468,-205.335,0
0.0466667,105.597,3641.51,661.17,-205.268,0
0.0482222,106.271,3692.28,660.922,-203.444,0
0.0497778,105.691,3659.34,661.754,-203.765,0
0.0513333,105.006,3604.1,662.335,-205.772,0
0.0528889,105.016,3583.07,661.898,-207.665,0
0.0544444,105.343,3594.9,661.309,-207.51,0
0.056,103.977,3471,661.641,-211.833,0
0.0575556,104.519,3481.8,660.293,-213.041,0
0.0591111,105.724,3549.19,659.692,-210.759,0
0.0606667,105.377,3531.61,660.468,-210.313,0
0.0622222,105.525,3553.56,660.183,-209.791,0
0.0637778,104.478,3515.75,661.598,-210.337,0
0.0653333,103.362,3429.76,662.323,-213.02,0
0.0668889,107.718,3665.34,656.639,-210.362,0
0.0684444,119.183,4854.87,650.566,-168.481,0
0.07,155.829,11396.5,610.652,-33.5493,0
0.0715556,164.801,13445.9,593.906,-10.3379,0
0.0731111,165.069,13337,593.744,-4.13594,0
0.0746667,163.184,12991.7,596.443,2.89358,0
0.0762222,163.27,13104.1,595.871,2.71985,0
0.0777778,162.784,13079.2,596.365,4.31428,0
0.0793333,163.451,13188.9,594.794,5.54713,0
0.0808889,164.529,13500.4,592.282,3.02283,0
0.0824444,164.789,13555.1,591.821,2.47556,0
0.084,164.853,13577.4,591.508,3.0228,0
0.0855556,164.977,13621.3,590.759,3.192,0
0.0871111,165.105,13683.8,590.935,3.37447,0
0.0886667,165.047,13683.8,591.005,4.13989,0
0.0902222,165.181,13705.1,590.728,4.69791,0
0.0917778,165.424,13755.8,590.182,4.72481,0
0.0933333,165.452,13761.9,590.071,4.76919,0
0.0948889,165.538,13778.6,589.815,4.68852,0
0.0964444,165.55,13782.5,589.729,4.60639,0
0.098,165.571,13779.4,589.619,4.5618,0
0.0995556,165.508,13747.1,589.705,4.5412,0
0.101111,165.692,13731.9,589.127,4.40088,0
0.102667,165.51,13729.6,589.67,4.48726,0
0.104222,165.623,13748.2,589.466,4.39795,0
0.105778,165.641,13747,589.428,4.33925,0
0.107333,165.854,13729.9,588.815,4.1608,0
0.108889,165.651,13731.4,589.452,4.07433,0
0.110444,165.663,13716,589.47,3.83854,0
0.112,165.679,13712.3,589.444,3.899,0
0.113556,165.716,13713.6,589.38,4.09801,0
0.115111,165.757,13722.3,589.289,4.46249,0
0.116667,165.891,13740.7,589.036,4.82968,0
0.118222,165.942,13746,588.9,5.11715,0
0.119778,165.963,13743.8,588.863,5.05455,0
0.121333,165.994,13746.4,588.795,4.96047,0
0.122889,166.049,13755,588.66,4.85996,0
0.124444,166.133,13768.1,588.467,4.75203,0
0.126,166.163,13777.8,588.351,4.60084,0
0.127556,166.21,13778.4,588.216,4.5438,0
0.129111,166.179,13761.4,588.181,4.46373,0
0.130667,166.161,13749.2,588.194,4.50072,0
0.132222,166.142,13737.6,588.212,4.56171,0
0.133778,166.121,13727.6,588.248,4.64616,0
0.135333,166.121,13719.9,588.251,4.76585,0
0.136889,166.134,13719.1,588.226,4.86686,0
0.138444,166.187,13721.4,588.135,4.94432,0
0.14,166.2,13720.3,588.088,4.91894,0
0.141556,166.24,13721.3,588.001,4.87686,0
0.143111,166.234,13720.3,587.965,4.7662,0
0.144667,166.262,13723.3,587.873,4.67623,0
0.146222,166.293,13723.1,587.798,4.53773,0
0.147778,166.276,13719.6,587.822,4.48015,0
0.149333,166.284,13717.3,587.819,4.41749,0
0.150889,166.276,13713.6,587.851,4.39507,0
0.152444,166.27,13710,587.893,4.39718,0
0.154,166.26,13704.8,587.953,4.41642,0
