distance,T,p,U_0,U_1,U_2
0.00155556,238.838,13331,395.473,0.352766,0
0.00311111,165.974,5024.8,553.514,-177.663,0
0.00466667,141.524,3987.3,600.634,-203.076,0
0.00622222,130.245,3748.79,621.843,-213.843,0
0.00777778,127.777,3885.49,630.225,-209.869,0
0.00933333,121.969,3885.7,640.813,-207.826,0
0.0108889,117.837,3902.14,647.488,-203.737,0
0.0124444,114.017,3866.16,654.048,-202.807,0
0.014,110.534,3799.59,658.678,-202.248,0
0.0155556,108.317,3722.31,661.15,-202.861,0
0.0171111,106.676,3671.89,662.186,-204.446,0
0.0186667,104.024,3531.08,664.114,-209.006,0
0.0202222,103.122,3426.4,663.99,-212.694,0
0.0217778,103.313,3392.8,662.249,-216.225,0
0.0233333,104.891,3464.87,659.187,-217.203,0
0.0248889,107.921,3687.4,657.226,-208.423,0
0.0264444,106.483,3675.92,660.443,-205.762,0
0.028,105.579,3648.93,662.24,-204.268,0
0.0295556,105.347,3626.66,662.33,-204.586,0
0.0311111,104.309,3559.66,662.862,-207.922,0
0.0326667,102.873,3345.28,662.271,-217.067,0
0.0342222,103.574,3408.62,661.308,-217.289,0
0.0357778,103.542,3394.24,661.158,-218.223,0
0.0373333,104.352,3437.09,659.961,-216.758,0
0.0388889,106.315,3582.87,658.886,-210.634,0
0.0404444,104.226,3515.73,662.53,-209.799,0
0.042,103.113,3425.05,664.079,-212.159,0
0.0435556,103.776,3438.18,662.254,-213.857,0
0.0451111,104.582,3449.29,659.902,-215.547,0
0.0466667,103.161,3326.46,660.952,-218.61,0
0.0482222,103.177,3357.84,661.218,-217.291,0
0.0497778,103.807,3453.31,662.118,-212.455,0
0.0513333,104.535,3514.72,661.728,-210.61,0
0.0528889,104.954,3554.74,661.34,-209.46,0
0.0544444,104.555,3521.73,661.89,-209.587,0
0.056,103.675,3463.07,662.22,-212.018,0
0.0575556,104.197,3462.09,660.963,-214.407,0
0.0591111,105.557,3519.96,659.582,-212.202,0
0.0606667,104.739,3446.9,660.579,-213.985,0
0.0622222,105.084,3485.07,659.663,-213.733,0
0.0637778,105.037,3487.86,660.028,-212.667,0
0.0653333,103.8,3436.43,662.012,-213.323,0
0.0668889,103.671,3421.59,662.032,-214.352,0
0.0684444,104.209,3435.05,661.386,-213.977,0
0.07,104.935,3499.81,660.743,-211.885,0
0.0715556,128.625,5808.78,642.403,-146.462,0
0.0731111,145.567,9095.93,626.168,-75.6412,0
0.0746667,157.584,11655.5,612.079,1.33094,0
0.0762222,159.061,11974.9,609.804,1.51771,0
0.0777778,161.56,13090.9,605.012,-7.26177,0
0.0793333,161.098,12961.6,606.073,-7.54754,0
0.0808889,160.531,12720.5,607.689,-3.35715,0
0.0824444,160.783,12681,607.105,-1.48744,0
0.084,161.537,12941.3,605.787,-3.7691,0
0.0855556,161.726,12969.5,605.617,-2.76315,0
0.0871111,160.596,12731.3,607.419,1.89535,0
0.0886667,160.686,12748.1,607.288,1.86293,0
0.0902222,160.976,12834,606.81,1.08675,0
0.0917778,162.225,13166.5,604.572,-2.73602,0
0.0933333,162.337,13230.6,604.564,-2.90808,0
0.0948889,162.094,13177.8,605.001,-1.2407,0
0.0964444,161.794,13143.7,605.305,-0.199549,0
0.098,161.961,13170.2,604.944,0.0389227,0
0.0995556,162.036,13198.7,604.733,0.11977,0
0.101111,162.338,13200.7,604.347,0.222457,0
0.102667,161.917,13178.5,605.009,0.469871,0
0.104222,161.972,13189.4,605.015,0.579001,0
0.105778,162.055,13210.6,604.888,0.431741,0
0.107333,162.453,13223,604.314,0.346126,0
0.108889,162.197,13237.3,604.649,0.251403,0
0.110444,162.173,13227.8,604.663,0.323327,0
0.112,162.151,13224.6,604.683,0.341029,0
0.113556,162.143,13227.5,604.685,0.309711,0
0.115111,162.163,13237.5,604.642,0.242664,0
0.116667,162.176,13249.1,604.635,0.256898,0
0.118222,162.245,13283.8,604.582,0.552537,0
0.119778,162.247,13302.4,604.582,0.845763,0
0.121333,162.258,13315.1,604.588,1.10623,0
0.122889,162.248,13322.1,604.584,1.21926,0
0.124444,162.209,13318.4,604.624,1.23712,0
0.126,162.161,13309.8,604.654,1.19079,0
0.127556,162.116,13298.9,604.692,1.10936,0
0.129111,162.099,13301.5,604.632,1.01796,0
0.130667,162.169,13318,604.493,0.956673,0
0.132222,162.266,13343.8,604.324,1.05234,0
0.133778,162.421,13380,604.071,1.33615,0
0.135333,162.507,13411.6,603.939,1.77036,0
0.136889,162.58,13430.8,603.808,1.96675,0
0.138444,162.633,13429.1,603.771,2.08134,0
0.14,162.595,13420.2,603.842,2.13804,0
0.141556,162.573,13410.6,603.907,2.10524,0
0.143111,162.562,13403.9,603.957,2.052,0
0.144667,162.559,13400.7,604.02,2.04167,0
0.146222,162.572,13403.1,604.025,2.01031,0
0.147778,162.595,13407.6,604.017,1.99474,0
0.149333,162.623,13414.7,604.002,2.00761,0
0.150889,162.639,13421.5,603.995,2.00345,0
0.152444,162.663,13429.6,603.975,1.98635,0
0.154,162.689,13436.6,603.953,1.97598,0
