distance,T,p,U_0,U_1,U_2
0.00155556,238.715,13333.4,395.292,0.348744,0
0.00311111,166.199,5033.56,552.74,-177.473,0
0.00466667,141.359,3966.19,600.166,-203.211,0
0.00622222,132.38,3810.28,619.515,-213.144,0
0.00777778,128.468,3949.06,628.79,-209.083,0
0.00933333,121.988,3918.07,639.958,-207.515,0
0.0108889,117.86,3919.33,648.725,-202.696,0
0.0124444,113.754,3863.89,654.283,-202.024,0
0.014,110.266,3781.64,658.696,-202.808,0
0.0155556,108.548,3736.18,660.856,-202.937,0
0.0171111,106.726,3676.74,662.098,-204.308,0
0.0186667,105.399,3618.33,662.978,-205.565,0
0.0202222,104.58,3561.88,663.708,-206.991,0
0.0217778,104.674,3517.97,660.994,-212.402,0
0.0233333,107.628,3658.97,656.815,-211.135,0
0.0248889,106.39,3663.79,660.982,-204.802,0
0.0264444,106.664,3713.66,660.664,-203.999,0
0.028,104.656,3607.06,664.048,-204.226,0
0.0295556,103.665,3511.56,664.279,-208.742,0
0.0311111,103.584,3505.13,663.342,-212.029,0
0.0326667,102.936,3382.4,662.796,-214.662,0
0.0342222,104.356,3431.06,659.305,-216.527,0
0.0357778,106.133,3588.98,658.958,-210.736,0
0.0373333,105.553,3603.16,661.145,-206.797,0
0.0388889,105.862,3637.08,660.768,-206.476,0
0.0404444,103.957,3539.44,663.522,-208.403,0
0.042,103.386,3439.14,663.018,-212.668,0
0.0435556,103.196,3346.1,661.362,-218.078,0
0.0451111,104.022,3372.58,661.204,-217.51,0
0.0466667,104.727,3462.51,660.934,-214.252,0
0.0482222,105.248,3569.69,660.723,-209.79,0
0.0497778,104.987,3580.41,661.789,-207.867,0
0.0513333,103.901,3518.06,663.041,-208.956,0
0.0528889,103.279,3469.78,662.418,-212.239,0
0.0544444,103.683,3397.17,661.465,-215.236,0
0.056,105.092,3484.63,660.26,-213.29,0
0.0575556,105.094,3517.06,660.447,-211.632,0
0.0591111,105.352,3576.5,660.8,-208.458,0
0.0606667,105.039,3570.62,661.787,-207.577,0
0.0622222,105.059,3543.69,661.755,-208.763,0
0.0637778,105.025,3537.41,661.643,-209.186,0
0.0653333,105.148,3544.56,661.445,-208.889,0
0.0668889,105.61,3565,660.48,-208.559,0
0.0684444,105.471,3556.08,660.426,-208.893,0
0.07,106.162,3606.48,659.345,-209.348,0
0.0715556,145.523,7229.39,620.795,-118.096,0
0.0731111,146.715,9710.14,628.024,-49.7173,0
0.0746667,159.628,12605.4,608.804,-19.3765,0
0.0762222,162.232,12878,604.554,-13.8328,0
0.0777778,159.462,12452.4,609.128,-3.87467,0
0.0793333,160.474,12576.2,606.955,-2.25354,0
0.0808889,161.313,12829.3,605.352,-4.39708,0
0.0824444,161.042,12888.7,606.235,-4.83679,0
0.084,160.559,12803.8,607.111,-1.66433,0
0.0855556,161.005,12853.2,606.146,-0.845026,0
0.0871111,160.746,12805.6,606.839,0.484895,0
0.0886667,160.893,12836.4,606.569,0.540349,0
0.0902222,161.17,12915.9,606.072,-0.0351162,0
0.0917778,162.148,13196.6,604.426,-2.74663,0
0.0933333,162.277,13255.2,604.201,-2.65532,0
0.0948889,162.137,13208.4,604.446,-1.04906,0
0.0964444,161.909,13171.1,604.854,-0.121817,0
0.098,162.003,13183.4,604.705,0.0304401,0
0.0995556,162.006,13187.6,604.674,0.560353,0
0.101111,162.38,13202.9,604.061,1.03979,0
0.102667,162.084,13202.4,604.514,0.967278,0
0.104222,162.279,13248.6,604.204,0.866156,0
0.105778,162.346,13272.6,604.118,0.616585,0
0.107333,162.706,13276.2,603.574,0.527206,0
0.108889,162.394,13278.1,604.116,0.343176,0
0.110444,162.207,13237.5,604.457,0.137259,0
0.112,162.174,13229.8,604.525,0.176836,0
0.113556,162.17,13232.6,604.542,0.261443,0
0.115111,162.161,13241.4,604.557,0.42278,0
0.116667,162.253,13266.3,604.408,0.656824,0
0.118222,162.414,13318.4,604.152,1.19466,0
0.119778,162.42,13325.5,604.095,1.27544,0
0.121333,162.419,13327.3,604.093,1.25205,0
0.122889,162.416,13326.3,604.097,1.16172,0
0.124444,162.393,13321.1,604.143,0.992052,0
0.126,162.367,13310,604.201,0.735938,0
0.127556,162.302,13298,604.324,0.498501,0
0.129111,162.363,13305.3,604.219,0.480597,0
0.130667,162.429,13317.1,604.093,0.624752,0
0.132222,162.489,13338.3,603.982,0.957326,0
0.133778,162.67,13377.3,603.668,1.40762,0
0.135333,162.771,13407.9,603.484,1.88134,0
0.136889,162.819,13424.8,603.379,2.07141,0
0.138444,162.846,13425.5,603.324,2.09169,0
0.14,162.848,13424.8,603.276,2.07024,0
0.141556,162.841,13424.6,603.253,2.00352,0
0.143111,162.846,13425.1,603.207,1.93929,0
0.144667,162.839,13425.6,603.195,1.87341,0
0.146222,162.853,13428.4,603.156,1.86651,0
0.147778,162.853,13430.6,603.151,1.88257,0
0.149333,162.868,13435.6,603.122,1.92576,0
0.150889,162.869,13440.3,603.127,2.00056,0
0.152444,162.901,13447.7,603.089,2.06988,0
0.154,162.897,13451,603.108,2.08468,0
