distance,T,p,U_0,U_1,U_2
0,328.243,2558,4.13928,-1.52499,0
0.00153939,327.878,2548.78,11.7256,-1.14766,0
0.00307879,327.959,2537.96,-0.271827,3.57632,0
0.00461818,324.139,2474.69,-55.6171,2.80213,0
0.00615758,318.23,2361.62,-130.902,-2.78603,0
0.00769697,313.691,2292.44,-171.915,-1.92312,0
0.00923636,310.505,2288.39,-195.529,-0.885601,0
0.0107758,307.32,2321.13,-212.557,0.457017,0
0.0123152,305.08,2407.49,-222.134,2.05048,0
0.0138545,304.865,2521.41,-222.593,2.43137,0
0.0153939,306.533,2780.92,-215.322,1.93968,0
0.0169333,310.528,3171.84,-198.316,0.590614,0
0.0184727,314.378,3518.8,-180.713,-0.981892,0
0.0200121,320.513,4153.18,-145.19,-3.3776,0
0.0215515,324.018,4632.85,-117.447,-4.82688,0
0.0230909,327.766,5427.49,-71.6041,-6.50628,0
0.0246303,329.343,6016.79,-38.7754,-7.15546,0
0.0261697,330.42,6663.34,-5.45875,-6.88575,0
0.0277091,330.444,7702.7,40.6969,-5.57886,0
0.0292485,328.845,8401.86,74.0639,-5.31578,0
0.0307879,325.235,8998.31,106.213,-4.71949,0
0.0323273,320.599,9504.15,133.916,-3.95204,0
0.0338667,314.831,10316.5,171.153,-3.50061,0
0.0354061,311.419,10841.6,196.873,-3.16331,0
0.0369455,307.693,11232,222.758,-2.95014,0
0.0384848,304.47,11570.4,243.46,-2.33847,0
0.0400242,300.509,11766.6,263.056,-2.11184,0
0.0415636,296.794,11875.2,279.696,-1.68304,0
0.043103,294.147,12082.7,290.994,-1.1891,0
0.0446424,290.664,12102,304.229,-1.09073,0
0.0461818,287.88,12135.6,314.911,-0.786743,0
0.0477212,285.408,12162.4,324.369,-0.654698,0
0.0492606,283.148,12159,333.039,-0.507041,0
0.0508,282.501,12203.6,335.744,-0.341662,0
0.0523394,281.389,12329.3,340.329,-0.234297,0
0.0538788,279.739,12315.2,346.467,-0.255237,0
0.0554182,278.451,12342,351.732,-0.0599644,0
0.0569576,278.016,12463.4,354.631,0.0567451,0
0.058497,277.975,12530.8,355.89,0.0692997,0
0.0600364,277.945,12639.7,358.563,0.0391032,0
0.0615758,278.08,12708,361.265,0.00311113,0
0.0631152,278.278,12741.8,362.335,-0.00670381,0
0.0646545,278.85,12806.2,364.055,-0.0164588,0
0.0661939,279.493,12833.9,365.681,-0.030068,0
0.0677333,279.832,12848.5,366.353,0.0149336,0
0.0692727,280.882,12926.9,365.986,0.066151,0
0.0708121,281.301,12966.1,365.796,0.0545066,0
0.0723515,281.923,13013.4,365.643,0.0484729,0
0.0738909,282.353,13051.1,365.48,0.0507289,0
0.0754303,282.515,13082.1,365.235,0.0721029,0
0.0769697,282.661,13128.1,365.124,0.0489317,0
0.0785091,282.625,13121.6,365.418,0.048143,0
0.0800485,282.567,13123.8,365.776,0.0519035,0
0.0815879,282.606,13143.5,365.635,0.0620887,0
0.0831273,282.633,13174.1,365.273,0.0590884,0
0.0846667,282.43,13186.9,365.749,0.0475153,0
0.0862061,282.077,13149.9,366.59,-0.00267312,0
0.0877455,281.169,13037,368.665,-0.02801,0
0.0892848,280.981,13022.9,369.015,0.0682552,0
0.0908242,281.078,13038.9,368.84,0.0595961,0
0.0923636,281.811,13185.4,366.868,0.0710292,0
0.093903,282.198,13250.3,365.771,0.0724634,0
0.0954424,282.313,13273.8,365.779,0.0423173,0
0.0969818,282.384,13281.6,365.96,0.0432174,0
0.0985212,282.44,13282.8,366.064,0.0403181,0
0.100061,282.491,13281.1,366.129,0.0550563,0
0.1016,282.355,13242.4,366.508,0.0823913,0
0.103139,282.095,13186.2,367.014,0.0721369,0
0.104679,281.713,13121.6,367.49,0.120036,0
0.106218,281.79,13080.7,367.225,0.132594,0
0.107758,282.506,13126.6,365.067,0.207637,0
0.109297,283.402,13216.1,362.874,0.203325,0
0.110836,284.473,13332.3,360.317,0.19879,0
0.112376,285.131,13401.3,358.751,0.205745,0
0.113915,285.771,13406.8,357.688,0.141287,0
0.115455,285.994,13396.9,357.393,0.129809,0
0.116994,286.244,13391.8,356.988,0.127393,0
0.118533,286.508,13392.4,356.52,0.125503,0
0.120073,286.776,13393.8,356.035,0.121344,0
0.121612,287.041,13395.9,355.561,0.11689,0
0.123152,287.305,13399,355.108,0.109657,0
0.124691,287.846,13412.9,354.207,0.0958698,0
0.12623,288.13,13425.8,353.713,0.0912948,0
0.12777,288.409,13441.6,353.188,0.0895491,0
0.129309,288.657,13456.6,352.673,0.0883725,0
0.130848,288.839,13465.9,352.256,0.0851116,0
0.132388,288.975,13467.9,351.925,0.0815894,0
0.133927,289.077,13466.1,351.666,0.0745471,0
0.135467,289.166,13462.9,351.427,0.0755636,0
0.137006,289.259,13461,351.143,0.0785078,0
0.138545,289.353,13461.4,350.813,0.0844817,0
0.140085,289.46,13463.5,350.422,0.089131,0
0.141624,289.579,13468.2,349.956,0.0965062,0
0.143164,289.716,13475.7,349.416,0.101257,0
0.144703,289.861,13483.7,348.87,0.105321,0
0.146242,290.015,13489.2,348.425,0.0981308,0
0.147782,290.181,13495.2,348.006,0.0942418,0
0.149321,290.337,13500.2,347.614,0.0924534,0
0.150861,290.466,13502.6,347.231,0.0944058,0
0.1524,290.576,13503.9,346.811,0.0980362,0
