distance,T,p,U_0,U_1,U_2
0,336.498,3272.6,1.9037,-0.585671,0
0.00153939,336.645,3288.19,7.15257,-0.692221,0
0.00307879,330.516,3304.9,-8.87882,5.35745,0
0.00461818,327.245,3259.19,-51.5637,4.54981,0
0.00615758,324.554,3182.99,-99.3678,-3.28179,0
0.00769697,321.613,3114.67,-132.02,-5.43706,0
0.00923636,318.786,3071.07,-156.145,-2.79408,0
0.0107758,316.528,3072.8,-173.446,-1.13353,0
0.0123152,315.319,3142.39,-183.281,0.550725,0
0.0138545,315.272,3233.24,-185.238,2.31748,0
0.0153939,316.126,3422.2,-182.728,1.12902,0
0.0169333,317.556,3672.81,-174.32,-0.0910759,0
0.0184727,318.75,3870.86,-166.213,-0.702652,0
0.0200121,320.512,4206.33,-150.806,-1.49479,0
0.0215515,321.578,4452.71,-137.388,-1.96496,0
0.0230909,323.936,4909.62,-111.663,-2.55606,0
0.0246303,326.304,5308.61,-90.4392,-3.64206,0
0.0261697,328.766,5770.55,-67.7856,-5.39937,0
0.0277091,331.584,6498.34,-32.2499,-3.74861,0
0.0292485,331.969,6926.34,-17.5922,-4.32259,0
0.0307879,332.438,7413.62,11.6964,-6.22317,0
0.0323273,332.859,8030.07,32.7902,-4.39083,0
0.0338667,331.386,8820.4,67.926,-4.22959,0
0.0354061,329.609,9290.39,89.2412,-3.45187,0
0.0369455,327.882,9804.01,110.189,-3.09457,0
0.0384848,326.061,10324.1,129.676,-2.78405,0
0.0400242,323.38,10808.1,150.251,-3.14238,0
0.0415636,320.741,11230.6,170.859,-2.74463,0
0.043103,317.433,11583.6,189.268,-2.68072,0
0.0446424,313.973,11842.1,207.694,-2.50672,0
0.0461818,310.837,12004.3,224.51,-2.07229,0
0.0477212,308.58,12237.6,238.227,-1.69202,0
0.0492606,306.459,12450.1,250.462,-1.30336,0
0.0508,304.947,12500.2,256.622,-1.18329,0
0.0523394,301.053,12409.4,270.128,-1.04847,0
0.0538788,297.761,12352.5,281.392,-0.812624,0
0.0554182,296.442,12503.3,288.143,-0.575042,0
0.0569576,295.078,12576.2,296.541,-0.557166,0
0.058497,294.497,12609.8,300.349,-0.533367,0
0.0600364,293.547,12717.8,306.816,-0.311944,0
0.0615758,292.236,12773.3,313.943,-0.348158,0
0.0631152,291.549,12792.8,317.083,-0.321641,0
0.0646545,290.291,12834.1,321.7,-0.234965,0
0.0661939,288.974,12849.3,325.414,-0.132984,0
0.0677333,288.239,12845.2,327.261,-0.111538,0
0.0692727,286.745,12818.7,331.243,-0.0634577,0
0.0708121,286.103,12803.9,333.176,-0.0578813,0
0.0723515,285.145,12817.1,336.535,-0.0772775,0
0.0738909,285.135,12906.7,338.434,-0.0249484,0
0.0754303,285.038,12947.9,339.615,0.0240189,0
0.0769697,284.601,12957.1,343.616,0.0409306,0
0.0785091,284.291,12933.2,346.029,-0.076717,0
0.0800485,283.927,12894.1,349.673,-0.0238207,0
0.0815879,283.97,12894.7,350.815,-0.0291056,0
0.0831273,284.283,12928.2,350.361,0.0135472,0
0.0846667,285.017,13033,348.812,0.0381727,0
0.0862061,284.945,13051.7,349.2,0.0453536,0
0.0877455,283.999,12971.8,351.861,0.104118,0
0.0892848,283.386,12918.2,353.738,0.0487945,0
0.0908242,282.795,12863.4,354.732,0.206999,0
0.0923636,282.509,12920.5,355.174,0.171724,0
0.093903,282.604,12976.5,354.858,0.155918,0
0.0954424,282.524,13026.7,355.053,0.134623,0
0.0969818,281.674,12995.1,356.309,0.235193,0
0.0985212,281.245,12975.8,356.497,0.272419,0
0.100061,280.981,12955.1,356.622,0.279058,0
0.1016,280.905,12947.3,356.698,0.296677,0
0.103139,281.151,12981.3,356.197,0.287604,0
0.104679,281.538,13027.8,355.908,0.267744,0
0.106218,282.06,13088.7,355.569,0.278917,0
0.107758,283.502,13226.2,355.221,0.135987,0
0.109297,284.358,13291.7,355.381,0.0862621,0
0.110836,284.935,13341.5,355.815,0.0609542,0
0.112376,285.24,13388.6,356.02,0.0640934,0
0.113915,285.374,13471.7,355.589,0.0953816,0
0.115455,285.281,13499.9,355.435,0.102743,0
0.116994,285.106,13503.2,355.567,0.105232,0
0.118533,284.954,13489.8,356.014,0.107693,0
0.120073,284.825,13461.2,356.717,0.111935,0
0.121612,284.749,13427.2,357.508,0.105725,0
0.123152,284.736,13397.7,358.253,0.106109,0
0.124691,285.011,13364,359.162,0.0518219,0
0.12623,285.293,13374.4,359.06,0.0549814,0
0.12777,285.609,13394,358.911,0.0754394,0
0.129309,285.921,13425.8,358.587,0.0492293,0
0.130848,286.182,13456.5,358.307,0.0395406,0
0.132388,286.432,13484.7,358.112,0.0425288,0
0.133927,286.658,13492.4,357.866,0.0502947,0
0.135467,286.826,13487.9,357.505,0.0838011,0
0.137006,286.894,13475.6,357.083,0.0657144,0
0.138545,286.954,13459.6,356.542,0.0873175,0
0.140085,286.957,13438.1,355.879,0.134853,0
0.141624,286.901,13414,355.229,0.110885,0
0.143164,286.816,13389.7,354.867,0.0810864,0
0.144703,286.802,13372.6,354.78,0.0793173,0
0.146242,286.878,13366.3,354.902,0.0621987,0
0.147782,287.02,13371.5,355.315,0.0267121,0
0.149321,287.24,13392.1,355.364,0.0544829,0
0.150861,287.532,13419.8,355.382,0.0497636,0
0.1524,287.857,13453.9,355.278,0.0435575,0
