x,y,z,T,p,U_0,U_1,U_2
0,0.05,0,288.9,101350,851.84,5.05284e-13,-3.91452e-18
0.00411892,0.0511037,4.33681e-19,288.9,101350,851.84,1.38641e-12,-9.87549e-18
0.00823784,0.0522073,0,288.9,101350,851.84,2.89949e-12,-1.2927e-17
0.0123568,0.053311,-4.33681e-19,288.9,101350,851.84,5.74043e-12,-8.03997e-18
0.0164757,0.0544146,0,288.9,101350,851.84,1.1136e-11,-5.12798e-18
0.0205946,0.0555183,4.06576e-19,288.9,101350,851.84,2.51553e-11,4.89522e-18
0.0247135,0.056622,5.42101e-19,288.9,101350,851.84,7.30928e-11,6.5506e-20
0.0288324,0.0577256,3.25261e-19,288.9,101350,851.84,2.69195e-10,3.36583e-18
0.0329514,0.0588293,-3.25261e-19,288.9,101350,851.84,1.14196e-09,5.48267e-18
0.0370703,0.0599329,0,288.9,101350,851.84,4.94508e-09,1.48387e-17
0.0411892,0.0610366,6.50521e-19,288.9,101350,851.84,2.08783e-08,-3.56357e-19
0.0453081,0.0621403,-2.1684e-19,288.9,101350,851.84,7.81048e-08,1.63175e-17
0.049427,0.0632439,4.06576e-20,288.9,101350,851.84,3.0834e-07,1.40085e-17
0.0535459,0.0643476,5.96311e-19,288.9,101350,851.84,1.97727e-06,-1.0986e-17
0.0576649,0.0654513,5.42101e-19,288.9,101350,851.84,1.25263e-05,-8.29083e-18
0.0617838,0.0665549,4.33681e-19,288.9,101350,851.84,7.87039e-05,1.56511e-17
0.0659027,0.0676586,-1.30104e-18,288.9,101350,851.84,0.000415273,2.30076e-17
0.0700216,0.0687622,2.1684e-19,288.902,101352,851.838,0.00224402,3.01551e-17
0.0741405,0.0698659,2.1684e-19,288.91,101361,851.828,0.0122545,8.04876e-18
0.0782595,0.0709696,4.33681e-19,288.951,101403,851.78,0.0634542,0
0.0823784,0.0720732,4.33681e-19,289.083,101551,851.622,0.279914,-1.02332e-19
0.0864973,0.0731769,9.48677e-19,290.074,102434,850.422,1.56706,-5.43174e-18
0.0906162,0.0742805,-4.33681e-19,293.243,105488,846.62,6.36085,-3.72642e-17
0.0947351,0.0753842,2.1684e-19,300.075,114317,837.615,22.4425,-3.79075e-19
0.0988541,0.0764879,4.33681e-19,328.064,139929,801.886,54.2529,1.94938e-18
0.102973,0.0775915,1.6263e-19,337.833,167829,783.587,108.954,5.03482e-18
0.107092,0.0786952,-1.6263e-19,369.267,210649,735.704,140.621,3.10804e-18
0.111211,0.0797988,8.55503e-20,373.49,230003,725.402,167.278,6.55253e-17
0.11533,0.0809025,1.0842e-19,376.847,239676,716.972,183.345,1.28325e-17
0.119449,0.0820062,0,381.213,247042,710.544,186.738,1.72689e-17
0.123568,0.0831098,2.1684e-19,382.862,249850,709.114,186.83,8.33379e-18
0.127686,0.0842135,4.33681e-19,383.051,250508,708.78,187.306,0
0.131805,0.0853171,2.1684e-19,382.928,250965,708.267,187.905,0
0.135924,0.0864208,0,382.429,250568,708.439,188.607,0
0.140043,0.0875245,-2.98156e-19,381.918,249788,708.884,189.302,-5.69549e-19
