distance,T,p,U_0,U_1,U_2
0,289.123,2467.86,5.1903,-2.22889,0
0.00153939,297.765,2467.92,12.4803,-2.98299,0
0.00307879,314.736,2429.28,-34.9739,6.07325,0
0.00461818,308.797,2279.86,-109.867,6.73503,0
0.00615758,303.756,2170.23,-157.75,-4.11906,0
0.00769697,300.961,2157.68,-184.446,-3.07685,0
0.00923636,298.813,2184.38,-204.41,-1.5399,0
0.0107758,297.261,2259.78,-216.752,1.28506,0
0.0123152,297.237,2410.87,-217.892,2.71375,0
0.0138545,298.245,2559.75,-212.603,2.22155,0
0.0153939,301.405,2872.31,-199.672,1.3006,0
0.0169333,307.263,3347,-180.32,-0.213367,0
0.0184727,311.32,3720.45,-159.925,-1.38118,0
0.0200121,314.466,4239.66,-113.488,-2.64233,0
0.0215515,317.836,4774.34,-78.2168,-5.59943,0
0.0230909,325.712,5834.04,-39.2127,-5.6676,0
0.0246303,326.275,6389.86,-26.787,-8.06298,0
0.0261697,325.353,6948.93,18.3031,-8.90555,0
0.0277091,324.774,8027.63,64.3729,-5.703,0
0.0292485,323.628,8726.73,91.4063,-5.9372,0
0.0307879,320.962,9281.62,116.955,-5.37521,0
0.0323273,316.97,9700.29,141.448,-4.73562,0
0.0338667,312.717,10378,177.954,-3.49428,0
0.0354061,310.511,10836.4,195.305,-2.53898,0
0.0369455,307.536,11218.2,211.317,-2.44197,0
0.0384848,303.184,11356.7,231.347,-2.48486,0
0.0400242,299.371,11528.4,246.795,-2.56316,0
0.0415636,296.495,11576.7,260.016,-1.5712,0
0.043103,293.006,11487.5,275.059,-1.67193,0
0.0446424,292.005,11782.5,283.193,-1.5889,0
0.0461818,291.706,12122.5,289.608,-1.32216,0
0.0477212,289.811,12216.9,300.051,-1.06507,0
0.0492606,288.836,12400.3,308.151,-0.979347,0
0.0508,288.506,12481.1,311.947,-0.910465,0
0.0523394,288.101,12566.1,318.691,-0.847734,0
0.0538788,287.64,12589.2,323.535,-0.716296,0
0.0554182,286.431,12497.7,327.924,-0.527821,0
0.0569576,285.235,12450.4,330.654,-0.200653,0
0.058497,284.79,12478.5,331.058,-0.0909435,0
0.0600364,284.484,12634.8,331.227,0.0311079,0
0.0615758,284.205,12767.2,333.143,-0.0231295,0
0.0631152,283.917,12795.9,334.717,-0.0548438,0
0.0646545,283.37,12830.7,338.03,-0.0623455,0
0.0661939,283.123,12837.9,340.877,-0.0051512,0
0.0677333,282.863,12827.2,342.191,0.0281279,0
0.0692727,282.452,12825.6,344.812,0.0524894,0
0.0708121,282.508,12852.4,344.59,0.122212,0
0.0723515,283.468,12968.1,343.254,0.220919,0
0.0738909,284.281,13113.8,342.566,0.0343754,0
0.0754303,284.066,13112.3,343.407,0.00621285,0
0.0769697,283.126,13068.8,346.073,0.0673085,0
0.0785091,283.116,13075.8,346.004,0.119471,0
0.0800485,283.826,13216.3,342.669,0.352606,0
0.0815879,284.313,13295.3,341.339,0.12961,0
0.0831273,284.595,13296.7,341.454,0.0965758,0
0.0846667,283.95,13143.2,344.887,0.023325,0
0.0862061,284.14,13102.6,345.878,-0.00562722,0
0.0877455,285.621,13226.9,343.863,0.0499713,0
0.0892848,286.998,13434.4,340.293,0.132702,0
0.0908242,288.38,13641.8,336.557,0.224114,0
0.0923636,288.457,13692.7,335.008,0.181729,0
0.093903,288.116,13637.9,334.944,0.20561,0
0.0954424,287.843,13586,334.527,0.212027,0
0.0969818,288.002,13567.3,332.628,0.258759,0
0.0985212,288.363,13593.1,331.316,0.224845,0
0.100061,288.769,13631.7,330.057,0.227994,0
0.1016,289.58,13725.7,327.105,0.20091,0
0.103139,289.996,13786.1,325.009,0.313101,0
0.104679,290.401,13863.7,322.458,0.318599,0
0.106218,290.715,13937.2,319.871,0.253729,0
0.107758,291.391,14018.1,316.611,0.29977,0
0.109297,291.407,14028.1,316.416,0.0819067,0
0.110836,291.395,14031.5,316.6,0.0752665,0
0.112376,291.376,14016.5,317.258,0.0639089,0
0.113915,291.717,13996.4,317.473,0.0116322,0
0.115455,292,13982.9,317.345,-0.00438837,0
0.116994,292.131,13957.4,317.118,0.00381886,0
0.118533,292.074,13911.8,317.178,-0.0148271,0
0.120073,292.041,13858.6,317.165,0.000312912,0
0.121612,292.109,13817.9,316.909,0.0221187,0
0.123152,292.357,13789.4,316.344,0.046991,0
0.124691,293.399,13798.9,314.193,0.138824,0
0.12623,294.183,13827.6,312.611,0.182031,0
0.12777,295.126,13867.9,311.053,0.16429,0
0.129309,296.032,13900.1,310.132,0.121387,0
0.130848,296.727,13917.7,309.932,0.0700138,0
0.132388,297.148,13925.3,309.99,0.0608141,0
0.133927,297.388,13919.4,310.146,0.0601739,0
0.135467,297.545,13901.8,310.258,0.0818574,0
0.137006,297.659,13875.2,310.158,0.0995191,0
0.138545,297.718,13843.4,309.756,0.121966,0
0.140085,297.752,13808.6,309.128,0.109183,0
0.141624,297.769,13772.6,308.496,0.0839011,0
0.143164,297.768,13740.8,307.899,0.0641568,0
0.144703,297.73,13715.8,307.274,0.07118,0
0.146242,297.521,13696.3,306.477,0.10868,0
0.147782,297.041,13677.5,305.469,0.148786,0
0.149321,296.334,13659.7,304.279,0.192895,0
0.150861,295.48,13638.9,303.033,0.227164,0
0.1524,294.529,13613.1,301.793,0.231141,0
