distance,T,p,U_0,U_1,U_2
0.00155556,234.166,13435,402.065,0.490292,0
0.00311111,175.021,6385.49,540.93,-144.361,0
0.00466667,145.962,3969.46,590.78,-198.635,0
0.00622222,137.449,4226.06,611.776,-210.134,0
0.00777778,128.483,3999.19,624.93,-219.875,0
0.00933333,121.06,3896.35,640.606,-214.979,0
0.0108889,114.25,3463.41,649.891,-214.795,0
0.0124444,107.4,3185.02,663.937,-202.285,0
0.014,109.702,3600.83,658.469,-205.669,0
0.0155556,106.557,3400.46,663.495,-210.669,0
0.0171111,104.276,3361.97,666.42,-201.457,0
0.0186667,103.591,3348.79,665.382,-204.277,0
0.0202222,104.081,3432.14,662.661,-214.304,0
0.0217778,104.522,3509.26,662.445,-212.211,0
0.0233333,105.007,3566.24,661.205,-210.891,0
0.0248889,105.373,3623.82,662.708,-206.759,0
0.0264444,104.124,3499.49,666.384,-210.574,0
0.028,104.176,3482.31,662.317,-211.854,0
0.0295556,105.088,3560.77,660.649,-211.727,0
0.0311111,104.211,3470.84,663.459,-211.032,0
0.0326667,103.81,3424.01,660.682,-214.195,0
0.0342222,105.005,3552.32,661.388,-204.007,0
0.0357778,104.199,3463.93,662.519,-208.636,0
0.0373333,104.309,3470.4,661.09,-211.582,0
0.0388889,105.006,3561.41,660.946,-210.496,0
0.0404444,105.473,3615.95,663.226,-206.018,0
0.042,105.679,3635.03,664.057,-202.337,0
0.0435556,105.562,3612.49,663.193,-204.764,0
0.0451111,105.053,3543.24,663.841,-203.113,0
0.0466667,105.049,3553.25,661.682,-208.102,0
0.0482222,104.984,3559.08,662.055,-207.151,0
0.0497778,104.921,3551.25,662.58,-205,0
0.0513333,104.968,3550.71,662.51,-204.635,0
0.0528889,105.114,3564.1,661.303,-206.828,0
0.0544444,105.081,3564.11,661.134,-209.034,0
0.056,104.037,3446.46,664.159,-207.7,0
0.0575556,103.729,3402.42,663.538,-209.357,0
0.0591111,103.887,3432.96,661.254,-212.557,0
0.0606667,104.491,3503.49,662.155,-209.13,0
0.0622222,104.651,3522.61,662.105,-209.569,0
0.0637778,104.633,3517.84,661.852,-210.251,0
0.0653333,104.823,3536.96,660.721,-212.284,0
0.0668889,105.088,3567.84,662.419,-207.243,0
0.0684444,106.493,3677.71,661.044,-205.228,0
0.07,133.578,7661.34,630.904,-165.262,0
0.0715556,156.02,13540.6,611.524,-78.1463,0
0.0731111,157.925,12793.3,608.376,-65.6728,0
0.0746667,156.1,11429.7,616.041,-16.8414,0
0.0762222,154.928,11170.2,616.971,-11.493,0
0.0777778,163.441,13335.1,602.09,-22.5418,0
0.0793333,162.512,13552.8,605.179,-9.52712,0
0.0808889,159.185,12869.5,609.526,4.21962,0
0.0824444,158.66,12772.4,609.798,3.60752,0
0.084,158.865,12970.6,608.426,-0.225043,0
0.0855556,159.164,13070.3,605.34,0.644689,0
0.0871111,160.164,13221.5,604.887,-1.07656,0
0.0886667,160.903,13274.7,604.446,-1.28682,0
0.0902222,161.588,13348.5,604.42,-1.14871,0
0.0917778,161.586,13337.1,605.818,0.209268,0
0.0933333,161.373,13335.4,605.915,0.187396,0
0.0948889,161.204,13370.6,604.51,-0.208602,0
0.0964444,161.202,13384.8,603.215,0.484616,0
0.098,161.311,13398.1,602.645,1.93856,0
0.0995556,162.483,13533.6,601.904,2.02284,0
0.101111,163.82,13592.7,601.326,3.44071,0
0.102667,163.627,13655.7,602.257,2.37591,0
0.104222,163.519,13613,602.716,3.06879,0
0.105778,163.29,13559.2,603.02,2.76118,0
0.107333,163.278,13506.4,602.745,2.85114,0
0.108889,162.889,13488.3,602.971,2.8329,0
0.110444,162.781,13510.8,602.271,3.6127,0
0.112,162.898,13558.2,601.651,4.02371,0
0.113556,163.012,13602.9,601.023,4.35562,0
0.115111,163.165,13662.2,600.12,4.49316,0
0.116667,163.353,13731.2,599.353,5.50755,0
0.118222,163.605,13816.2,598.045,7.66987,0
0.119778,163.722,13853.6,597.734,8.48853,0
0.121333,163.863,13863.3,597.781,8.23921,0
0.122889,163.874,13839.4,597.904,8.04267,0
0.124444,164.07,13848.8,597.614,7.49568,0
0.126,164.21,13846.2,597.523,5.44708,0
0.127556,164.158,13815.8,597.751,5.01371,0
0.129111,163.98,13758.2,598.305,4.18171,0
0.130667,163.964,13767.8,598.349,4.11719,0
0.132222,163.93,13766.5,598.377,4.03061,0
0.133778,163.978,13780.1,598.265,3.66211,0
0.135333,164.005,13774.7,598.201,5.20666,0
0.136889,164.043,13763.7,598.215,5.38744,0
0.138444,164.096,13746.7,598.202,5.49119,0
0.14,164.173,13735.3,598.099,5.61094,0
0.141556,164.266,13726.1,597.924,5.61637,0
0.143111,164.376,13724.3,597.69,5.51765,0
0.144667,164.479,13718,597.532,5.50885,0
0.146222,164.576,13710.7,597.492,5.40438,0
0.147778,164.653,13703.2,597.502,5.33348,0
0.149333,164.689,13695,597.559,5.21789,0
0.150889,164.681,13680.6,597.706,5.12596,0
0.152444,164.646,13660.1,597.971,4.80993,0
0.154,164.577,13636.6,598.324,4.77669,0
