distance,T,p,U_0,U_1,U_2
0.00155556,234.293,13437.1,402.125,1.20372,0
0.00311111,158.597,4745.66,562.617,-182.369,0
0.00466667,146.247,4704.99,587.659,-212.43,0
0.00622222,133.92,3980.34,621.17,-190.128,0
0.00777778,126.276,3954.25,624.061,-239.054,0
0.00933333,121.374,3788.59,637.993,-214.892,0
0.0108889,114.379,3538.57,656.581,-208.102,0
0.0124444,109.959,3343.03,654.393,-207.499,0
0.014,111.076,3685.29,656.603,-204.376,0
0.0155556,107.745,3420.6,664.399,-201.06,0
0.0171111,106.862,3598.88,660.934,-209.125,0
0.0186667,105.451,3514.2,663.395,-212.6,0
0.0202222,102.854,3293.78,674.722,-182.37,0
0.0217778,103.177,3331.14,670.257,-191.468,0
0.0233333,105.771,3672.81,661.499,-207.631,0
0.0248889,105.589,3654.24,663.59,-204.852,0
0.0264444,105.624,3657.96,663.416,-203.422,0
0.028,106.59,3757.84,662.145,-199.241,0
0.0295556,106.385,3748.68,666.387,-192.491,0
0.0311111,105.308,3613.82,665.278,-208.426,0
0.0326667,104.238,3469.03,662.057,-212.444,0
0.0342222,105.133,3574.94,663.158,-204.672,0
0.0357778,105.095,3580.35,661.554,-207.553,0
0.0373333,105.313,3600.71,662.324,-204.008,0
0.0388889,104.899,3543.38,663.336,-204.551,0
0.0404444,105.195,3580.4,660.998,-207.943,0
0.042,105.647,3631.88,660.447,-207.269,0
0.0435556,105.554,3620.56,661.08,-207.467,0
0.0451111,105.877,3654.39,662.431,-203.895,0
0.0466667,106.022,3666.45,662.005,-204.529,0
0.0482222,105.576,3605.17,663.068,-203.134,0
0.0497778,104.601,3488.66,662.614,-209.058,0
0.0513333,105.076,3553.22,661.521,-208.003,0
0.0528889,105.905,3651.31,660.654,-206.149,0
0.0544444,105.716,3635.35,660.734,-206.674,0
0.056,105.056,3566.13,662.178,-206.996,0
0.0575556,105.023,3565.86,662.146,-207.157,0
0.0591111,105.235,3588.28,662.073,-205.622,0
0.0606667,105.49,3612.78,661.795,-205.279,0
0.0622222,105.885,3660.98,661.681,-205.106,0
0.0637778,105.916,3664.67,661.639,-205.281,0
0.0653333,105.764,3639.83,661.79,-204.998,0
0.0668889,105.319,3581.43,662.1,-206.073,0
0.0684444,105.238,3576.17,661.792,-207.04,0
0.07,105.44,3605.28,660.703,-207.441,0
0.0715556,111.391,4173,657.344,-183.893,0
0.0731111,135.717,7796.5,628.498,-150.546,0
0.0746667,154.842,13036.9,607.008,-118.48,0
0.0762222,157.947,12784.1,611.067,-32.2733,0
0.0777778,152.057,10404.5,618.737,-6.54296,0
0.0793333,157.208,11775.4,609.844,15.1644,0
0.0808889,158.479,12203.9,608.648,3.11382,0
0.0824444,158.405,12386,613.187,-1.57694,0
0.084,160.608,13083.7,611.37,-6.65991,0
0.0855556,161.47,13180.7,610.662,-11.6176,0
0.0871111,160.141,12864.2,610.107,1.51673,0
0.0886667,159.593,12757,609.703,3.68995,0
0.0902222,159.5,12778.4,608.799,3.08329,0
0.0917778,159.59,12953.8,607.159,-0.743155,0
0.0933333,159.674,13063,607.188,-0.460944,0
0.0948889,159.875,13091,608.32,-0.389215,0
0.0964444,160.313,13167.2,608.372,-0.910892,0
0.098,160.644,13206.3,608.447,-1.47746,0
0.0995556,160.71,13129.2,608.691,-0.304333,0
0.101111,160.611,13095.8,608.392,0.527118,0
0.102667,160.479,13081.1,608.4,0.550084,0
0.104222,160.444,13091,607.044,1.07592,0
0.105778,160.492,13105.9,606.7,1.54373,0
0.107333,160.672,13139.3,606.574,0.452494,0
0.108889,160.628,13144.9,606.488,0.463443,0
0.110444,160.763,13192.8,606.941,-0.700093,0
0.112,160.736,13186.3,607.433,-1.28159,0
0.113556,160.665,13168.9,608.039,-1.11645,0
0.115111,160.538,13124.6,608.897,-1.08085,0
0.116667,160.537,13121.1,609.007,-0.0884228,0
0.118222,160.737,13184.4,608.478,0.644079,0
0.119778,160.81,13212,608.055,0.829547,0
0.121333,160.911,13245.2,607.538,0.853485,0
0.122889,160.873,13253.3,607.061,1.27488,0
0.124444,160.786,13245.1,606.858,1.5683,0
0.126,160.698,13234.2,606.859,1.51579,0
0.127556,160.63,13228,606.904,1.25505,0
0.129111,160.589,13230.8,607.018,0.400944,0
0.130667,160.667,13252.6,606.948,0.301405,0
0.132222,160.788,13280.5,606.882,0.467272,0
0.133778,160.934,13309.9,606.953,0.541564,0
0.135333,161.056,13312.3,607.204,1.13674,0
0.136889,161.169,13312.6,607.239,1.70527,0
0.138444,161.35,13331.2,607.075,2.07306,0
0.14,161.581,13366.9,606.696,2.22125,0
0.141556,161.765,13404.1,606.221,2.00924,0
0.143111,161.8,13426.9,605.968,1.99028,0
0.144667,161.788,13430,605.972,1.94913,0
0.146222,161.726,13424.8,606.061,1.93676,0
0.147778,161.582,13403.9,606.274,1.86388,0
0.149333,161.477,13399.2,606.442,1.4957,0
0.150889,161.397,13395.4,606.699,1.59636,0
0.152444,161.35,13388.1,607.017,1.14088,0
0.154,161.351,13386.9,607.06,0.617084,0
