x,y,z,T,p,U_0,U_1,U_2
-0.15242,0.05,0,288.9,101350,851.84,0,0
-0.146069,0.05,2.1684e-19,288.9,101350,851.84,6.7975e-14,0
-0.139718,0.05,1.0842e-19,288.9,101350,851.84,-2.49289e-14,0
-0.133368,0.05,2.1684e-19,288.9,101350,851.84,-2.52361e-13,0
-0.127017,0.05,4.33681e-19,288.9,101350,851.84,-3.17134e-13,0
-0.120666,0.05,8.67362e-19,288.9,101350,851.84,2.35477e-13,0
-0.114315,0.05,8.67362e-19,288.9,101350,851.84,3.89246e-13,0
-0.107964,0.05,1.0842e-18,288.9,101350,851.84,2.15336e-13,0
-0.101613,0.05,6.50521e-19,288.9,101350,851.84,1.42326e-13,0
-0.0952625,0.05,4.33681e-19,288.9,101350,851.84,-4.77921e-14,0
-0.0889117,0.05,6.50521e-19,288.9,101350,851.84,-1.35107e-13,0
-0.0825608,0.05,4.33681e-19,288.9,101350,851.84,-2.70149e-13,0
-0.07621,0.05,2.1684e-19,288.9,101350,851.84,-3.45042e-13,0
-0.0698592,0.05,2.1684e-19,288.9,101350,851.84,-5.91816e-13,0
-0.0635083,0.05,-3.25261e-19,288.9,101350,851.84,-6.2412e-13,0
-0.0571575,0.05,-2.1684e-19,288.9,101350,851.84,-4.44015e-13,0
-0.0508067,0.05,3.25261e-19,288.9,101350,851.84,-3.15919e-13,0
-0.0444558,0.05,0,288.9,101350,851.84,-6.58125e-13,0
-0.038105,0.05,3.38271e-19,288.9,101350,851.84,-6.45513e-13,0
-0.0317542,0.05,-2.1684e-19,288.9,101350,851.84,-8.87846e-13,0
-0.0254033,0.05,-2.1684e-19,288.9,101350,851.84,-8.47403e-13,0
-0.0190525,0.05,2.71051e-19,288.9,101350,851.84,-8.79799e-13,0
-0.0127017,0.05,-2.1684e-19,288.9,101350,851.84,-9.95537e-13,0
-0.00635083,0.05,2.71051e-19,288.9,101350,851.84,-1.05575e-12,0
-4.45316e-19,0.05,2.1684e-19,288.9,101350,851.84,3.08185e-13,-4.02586e-18
