distance,T,p,U_0,U_1,U_2
0,331.097,2620.14,4.01983,-1.44416,0
0.00153939,330.748,2611.29,11.2583,-1.23739,0
0.00307879,330.123,2599.95,0.822262,3.33867,0
0.00461818,326.03,2538.19,-50.0825,2.88208,0
0.00615758,320.219,2429.15,-124.242,-2.6966,0
0.00769697,315.652,2359.05,-166.389,-2.50614,0
0.00923636,312.818,2359.99,-190.482,-0.966688,0
0.0107758,310.384,2403.54,-207.476,0.339086,0
0.0123152,308.52,2497.13,-217.236,1.51228,0
0.0138545,307.952,2600.56,-218.963,2.05849,0
0.0153939,308.462,2827.77,-213.735,1.05212,0
0.0169333,310.802,3162.21,-199.291,-0.109626,0
0.0184727,313.213,3453.37,-183.89,-1.16038,0
0.0200121,317.774,4004.1,-152.744,-2.79166,0
0.0215515,321.133,4453.34,-127.009,-3.95133,0
0.0230909,326.033,5261.02,-81.5931,-5.73199,0
0.0246303,328.737,5882.87,-47.9764,-6.74515,0
0.0261697,330.491,6547.98,-13.6889,-7.15105,0
0.0277091,330.351,7546.78,31.9863,-5.60789,0
0.0292485,328.607,8204.8,63.36,-5.33724,0
0.0307879,325.753,8829.78,94.3677,-4.71226,0
0.0323273,322.293,9419.19,122.783,-4.0609,0
0.0338667,317.696,10307.2,164.809,-3.82082,0
0.0354061,315.134,10856.9,192.815,-3.37448,0
0.0369455,312.24,11268,218.602,-2.93625,0
0.0384848,308.983,11603,237.86,-2.25957,0
0.0400242,304.307,11774.9,256.578,-2.12871,0
0.0415636,300.16,11875.6,273.089,-1.78029,0
0.043103,297.481,12057.9,284.98,-1.29989,0
0.0446424,294.064,12075.4,298.07,-1.11105,0
0.0461818,290.84,12116,308.033,-0.758909,0
0.0477212,287.435,12159.6,316.553,-0.634681,0
0.0492606,284.117,12195.9,324.782,-0.457776,0
0.0508,282.906,12248.8,328.111,-0.378857,0
0.0523394,280.685,12301.8,335.868,-0.400885,0
0.0538788,278.947,12303.4,344.136,-0.353344,0
0.0554182,278.704,12359.9,350.426,-0.188527,0
0.0569576,279.19,12453.5,354.542,-0.0874959,0
0.058497,279.646,12515.3,355.702,-0.0596626,0
0.0600364,280.525,12640.1,357.208,0.0175344,0
0.0615758,280.925,12736.8,358.565,0.0374912,0
0.0631152,280.968,12778.7,359.196,0.0386037,0
0.0646545,280.863,12828.6,360.727,0.0190589,0
0.0661939,280.583,12854.3,362.297,0.0134675,0
0.0677333,280.476,12877.4,362.823,0.0529068,0
0.0692727,280.256,12924.3,363.848,0.0592773,0
0.0708121,280.112,12935.5,364.53,-0.00332408,0
0.0723515,279.93,12969.5,365.691,0.0253156,0
0.0738909,280.046,13045.8,365.988,0.0936144,0
0.0754303,280.029,13075.5,366.318,0.0696937,0
0.0769697,279.89,13083.6,367.659,0.0232769,0
0.0785091,279.827,13076.9,368.358,0.0375212,0
0.0800485,279.958,13098.8,369.137,0.0471072,0
0.0815879,280.166,13134.4,368.987,0.0789248,0
0.0831273,280.371,13172.2,368.769,0.0665767,0
0.0846667,280.496,13187.6,369.376,0.0503919,0
0.0862061,280.374,13156.2,370.194,-0.00253407,0
0.0877455,279.984,13065.6,372.007,-0.00349068,0
0.0892848,280.033,13047.4,372.459,0.0485865,0
0.0908242,280.235,13060.4,372.306,0.0509084,0
0.0923636,281.224,13190.2,370.345,0.122721,0
0.093903,281.745,13263,369.034,0.0480837,0
0.0954424,281.903,13296.5,368.483,0.113334,0
0.0969818,281.979,13284.8,368.108,0.0994492,0
0.0985212,282.068,13277.7,368.022,0.0954241,0
0.100061,282.239,13281.9,367.81,0.0842249,0
0.1016,282.51,13264.5,367.538,0.0903311,0
0.103139,282.371,13216.5,367.906,0.105358,0
0.104679,282.071,13149.4,368.658,0.11538,0
0.106218,282.122,13095.1,368.58,0.122427,0
0.107758,282.751,13109.6,367.051,0.184108,0
0.109297,283.519,13175.5,365.29,0.146321,0
0.110836,284.58,13285.1,362.942,0.223546,0
0.112376,285.608,13394.3,360.547,0.154612,0
0.113915,286.468,13449.2,358.843,0.146924,0
0.115455,286.681,13438.1,358.786,0.0728003,0
0.116994,286.821,13417.8,358.8,0.0709527,0
0.118533,286.958,13397.2,358.744,0.0734203,0
0.120073,287.117,13380.8,358.607,0.0742977,0
0.121612,287.294,13368.1,358.376,0.078123,0
0.123152,287.499,13363,358.017,0.0815962,0
0.124691,287.993,13374.2,356.964,0.0897467,0
0.12623,288.267,13386.4,356.354,0.0894676,0
0.12777,288.512,13397.7,355.784,0.0945699,0
0.129309,288.696,13404.6,355.272,0.0895163,0
0.130848,288.834,13408.4,354.813,0.0890432,0
0.132388,288.948,13409.8,354.413,0.0900642,0
0.133927,289.059,13411.6,354.057,0.0854826,0
0.135467,289.179,13415.3,353.715,0.0815795,0
0.137006,289.312,13422.1,353.358,0.0777849,0
0.138545,289.436,13430.7,352.989,0.0779456,0
0.140085,289.536,13438.3,352.625,0.0787429,0
0.141624,289.596,13442.6,352.292,0.0816823,0
0.143164,289.619,13443.9,351.977,0.0826975,0
0.144703,289.642,13444.7,351.671,0.0828567,0
0.146242,289.658,13444,351.384,0.0846073,0
0.147782,289.677,13443.8,351.093,0.0861213,0
0.149321,289.709,13445.2,350.758,0.089923,0
0.150861,289.759,13449.7,350.34,0.0952396,0
0.1524,289.835,13456.9,349.862,0.0991193,0
